Wavelength [nm],Condition_5,Condition_6,Condition_7,Condition_8,Replicate,Plate,Construct
460,0.532239505069786,0.51801765757115,0.486332007952286,0.461656120095228,Replica 2,2,153
461,0.60318942993678,0.57837881091462,0.56418986083499,0.526156730686206,Replica 2,2,153
462,0.695704558069014,0.671694540022939,0.61109592445328,0.588251982878782,Replica 2,2,153
463,0.777267866087263,0.724187138246512,0.664388667992048,0.652197510762437,Replica 2,2,153
464,0.846512068662091,0.764796884585634,0.762226640159046,0.716661115839593,Replica 2,2,153
465,0.953769510890902,0.91001840441706,0.815469681908549,0.77100988047219,Replica 2,2,153
466,0.985988709742923,0.968765837134245,0.9327162027833,0.86275888440711,Replica 2,2,153
467,1.09470819965073,1.02033821450481,0.987400596421471,0.972813282512428,Replica 2,2,153
468,1.15042846119482,1.05255928089408,1.00454771371769,1.02463333703388,Replica 2,2,153
469,1.17590599574923,1.18002987383639,1.07190606361829,1.02280773168535,Replica 2,2,153
470,1.25328622290812,1.1854178336134,1.14674453280318,1.0669923151883,Replica 2,2,153
471,1.33388836995221,1.25154036968873,1.17159542743539,1.11603695617314,Replica 2,2,153
472,1.32885242794677,1.26809100850871,1.1929796222664,1.14582639479949,Replica 2,2,153
473,1.35638765923459,1.27602624629911,1.1852634194831,1.15800120884678,Replica 2,2,153
474,1.44323058387145,1.30116561308047,1.24578777335984,1.1688931650816,Replica 2,2,153
475,1.42207150496149,1.29452401909792,1.23752485089463,1.19138018231383,Replica 2,2,153
476,1.40477060742666,1.2890960497186,1.24981361829026,1.16476088270486,Replica 2,2,153
477,1.37821007459151,1.2952708650076,1.18958747514911,1.17832957110609,Replica 2,2,153
478,1.35821521883334,1.29468405750713,1.15620029821074,1.10681024806029,Replica 2,2,153
479,1.28888979138746,1.25240724440532,1.17820576540755,1.1075133528229,Replica 2,2,153
480,1.29781098972505,1.21063721959937,1.15090705765408,1.13841295686391,Replica 2,2,153
481,1.22220417225088,1.18033661412072,1.13377236580517,1.06615352354167,Replica 2,2,153
482,1.22248845929957,1.14392787602358,1.09496769383698,1.06029431718659,Replica 2,2,153
483,1.21080561534609,1.14619508682084,1.02335984095427,1.01657847019206,Replica 2,2,153
484,1.19219158239586,1.13239177402577,1.03074055666004,0.998519779447138,Replica 2,2,153
485,1.13716173225575,1.06473553652877,1.00930666003976,0.967780532632696,Replica 2,2,153
