Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.464877490936519,0.441835671833834,0.422719551263781,0.406446994712171,Replica 2,1,183
461,0.531059149857661,0.518007475032167,0.501772827288999,0.481446417438289,Replica 2,1,183
462,0.580695394048517,0.570234666993444,0.563759077901793,0.526854780982289,Replica 2,1,183
463,0.65045378233047,0.640879848048526,0.61372886573256,0.606160666866788,Replica 2,1,183
464,0.711270347210394,0.707052263954415,0.686637100543819,0.639088369085829,Replica 2,1,183
465,0.796089929195358,0.777427853685436,0.755361234936668,0.735204470408941,Replica 2,1,183
466,0.85190637241782,0.860327185834201,0.819650450902375,0.786882028309511,Replica 2,1,183
467,0.914559964962651,0.917713375405919,0.897928471264237,0.842323411919551,Replica 2,1,183
468,0.99596097228643,0.96822498621408,0.933305211314172,0.890375689842289,Replica 2,1,183
469,1.05928368086815,1.01758470681944,0.983195193414887,0.94050615373958,Replica 2,1,183
470,1.06191148203119,1.04482568470069,1.02219739377287,0.975338859768629,Replica 2,1,183
471,1.10933356042726,1.11672078916733,1.04895511497726,1.03031842427321,Replica 2,1,183
472,1.13810555001338,1.11461307517922,1.08247352159885,1.04061699032489,Replica 2,1,183
473,1.16856857831091,1.15755162061148,1.09803563895888,1.06619022328954,Replica 2,1,183
474,1.17922577191659,1.14604497273451,1.12226237843877,1.08184589096451,Replica 2,1,183
475,1.1825591863549,1.14912076465903,1.10574259231813,1.09613919227838,Replica 2,1,183
476,1.15984573833913,1.13062925065866,1.1126856908326,1.09142863740273,Replica 2,1,183
477,1.19116036886542,1.14059187549782,1.11497725536694,1.09316045904819,Replica 2,1,183
478,1.13561157205771,1.120078426567,1.08411523947419,1.05705775047914,Replica 2,1,183
479,1.11434584783085,1.10809386679738,1.04944535017614,1.02329877387028,Replica 2,1,183
480,1.10451592496168,1.09091354696403,1.03975465438418,1.02651996213083,Replica 2,1,183
481,1.0519234044624,1.04993566570676,0.992042228632016,0.968988847068603,Replica 2,1,183
482,1.04513491812453,1.01235218430243,0.983423209786463,0.954510818112545,Replica 2,1,183
483,1.00225066303316,1.00294099626248,0.972706440322415,0.92986122335881,Replica 2,1,183
484,0.972517579503151,0.97324918816249,0.943132716929076,0.919712748516406,Replica 2,1,183
485,0.948891700527993,0.961325899148337,0.900117428431361,0.906747177130718,Replica 2,1,183
486,0.945911092727317,0.929256785736168,0.896377959937523,0.862955180455816,Replica 2,1,183
487,0.928660064721769,0.900140922737577,0.884236088151129,0.849239153023761,Replica 2,1,183
488,0.933015401834595,0.905692053183016,0.883506435762088,0.845394508970836,Replica 2,1,183
489,0.915521058906543,0.913044543839225,0.873405310501294,0.847391876601935,Replica 2,1,183
490,0.904146086279472,0.868120825929784,0.883073204656094,0.834922760754612,Replica 2,1,183
491,0.905837124990876,0.883328227437044,0.867727702849065,0.812316715542522,Replica 2,1,183
492,0.883135842721234,0.896170577783224,0.87288087284667,0.843905142355739,Replica 2,1,183
493,0.910180296357576,0.892445315850744,0.87809104693717,0.86049599371926,Replica 2,1,183
494,0.906737390204141,0.889688131854666,0.888659605759693,0.8522640681645,Replica 2,1,183
495,0.900131390058152,0.8822498621408,0.866758633269869,0.831493753896599,Replica 2,1,183
496,0.927905788462006,0.916463451994363,0.880188797555664,0.869074283603113,Replica 2,1,183
497,0.932954573103968,0.891636541878561,0.871683786895899,0.850024245503036,Replica 2,1,183
498,0.925046838122582,0.939292935481894,0.899057152303535,0.864640820190731,Replica 2,1,183
499,0.917856882162583,0.910250597389866,0.92310147868617,0.878114392592422,Replica 2,1,183
500,0.93739507043967,0.905189632988175,0.903902500199514,0.870159558500935,Replica 2,1,183
501,0.953076717195066,0.94230745665094,0.908975864467069,0.886831228207911,Replica 2,1,183
502,0.963064794763863,0.936278414312848,0.927764413484888,0.8885399588981,Replica 2,1,183
503,0.955789678580987,0.935959806384413,0.920969525611939,0.875089477451682,Replica 2,1,183
504,0.953222706148568,0.936866613565345,0.920650302691733,0.867688826286743,Replica 2,1,183
505,0.94057033017835,0.931364499724282,0.916625813733426,0.858648717297435,Replica 2,1,183
506,0.932090805129079,0.924440904356351,0.893140127461152,0.895397972614127,Replica 2,1,183
507,0.947735954646098,0.928925923656639,0.89752944261398,0.867030734061468,Replica 2,1,183
508,0.943441446263899,0.921928803382146,0.919590026563907,0.877848846606784,Replica 2,1,183
509,0.927042020487116,0.952760247533852,0.931207460695678,0.926986399427344,Replica 2,1,183
510,0.954062142631208,0.93026162612585,0.953712676570178,0.91716119795876,Replica 2,1,183
511,0.980206331054284,0.954573861895717,0.946165334671029,0.943438705059228,Replica 2,1,183
512,0.967687778291443,0.958213344770541,0.953769680663072,0.947248712679243,Replica 2,1,183
513,0.988807513564807,0.984510753017585,0.945070856087467,0.974218948437897,Replica 2,1,183
514,0.966300883233169,0.982672630353532,0.985281543214803,0.992968804119426,Replica 2,1,183
515,1,1,1,1,Replica 2,1,183
516,1.00698313827587,1.02969180809999,1.03290276241834,1.02030849516245,Replica 2,1,183
517,1.02897880727025,1.03637032044605,1.02735056377048,1.06839540951809,Replica 2,1,183
518,1.02778656414998,1.0694442742479,1.05901063696373,1.07729697277576,Replica 2,1,183
519,1.02899097301638,1.06526560872496,1.09407955491204,1.09291800401783,Replica 2,1,183
520,1.04737341541157,1.08856074995405,1.09920992327249,1.12120442422703,Replica 2,1,183
521,1.07648604588919,1.09792292138962,1.12420051759716,1.15754958782645,Replica 2,1,183
522,1.09222852137522,1.14398627535078,1.16794545848392,1.20460895467245,Replica 2,1,183
523,1.10224093043626,1.10949084002206,1.16524346448075,1.21390306416976,Replica 2,1,183
524,1.09820190272269,1.15380185037682,1.16980379191226,1.22461726741635,Replica 2,1,183
525,1.08657144942699,1.1608234789535,1.17890164513812,1.19870921560025,Replica 2,1,183
526,1.10705856590185,1.13098462104038,1.17458073489677,1.22221580806798,Replica 2,1,183
527,1.09620672035816,1.14459898290546,1.17870783122228,1.22551781467199,Replica 2,1,183
528,1.05844424438551,1.12374241774401,1.15865379134222,1.19561502759369,Replica 2,1,183
529,1.08477091900046,1.10229765333007,1.11314172357575,1.19530329969751,Replica 2,1,183
530,1.04698411153556,1.0644078181484,1.08343119035947,1.16800979056504,Replica 2,1,183
531,0.989099491471812,1.02899332148765,1.07038865390535,1.14026600780474,Replica 2,1,183
532,0.980109005085282,1.03434838551559,1.04325470568787,1.09038954441545,Replica 2,1,183
533,0.968259568359328,0.966840267140494,1.00421830287415,1.09103609116309,Replica 2,1,183
534,0.920971313170637,0.955787022853992,0.987687115934924,1.01084120350059,Replica 2,1,183
535,0.897418428672231,0.894577538141045,0.945355876551936,0.945828618929965,Replica 2,1,183
536,0.851249422127059,0.872483303719135,0.915554136787021,0.930161405777357,Replica 2,1,183
537,0.823621012676708,0.840365173702592,0.861844880462417,0.900166254877964,Replica 2,1,183
538,0.783632205163143,0.810403774278537,0.815728569311276,0.874235112106588,Replica 2,1,183
539,0.745967055159493,0.775675510079039,0.780192217801238,0.842658230771007,Replica 2,1,183
540,0.732584734421762,0.737356779609093,0.776635162404661,0.801787239938116,Replica 2,1,183
541,0.684627363196185,0.72370565529073,0.752602236840605,0.798704597409195,Replica 2,1,183
542,0.690308766636658,0.694050609644017,0.708424064847856,0.746507493014986,Replica 2,1,183
543,0.652704445363634,0.691428221309969,0.696909238083294,0.729327822292008,Replica 2,1,183
544,0.636463174286479,0.654653513877826,0.680355249506915,0.679647632022537,Replica 2,1,183
545,0.629480036010609,0.627743398076098,0.648752180406553,0.682072182326183,Replica 2,1,183
546,0.576169736489939,0.595404693339869,0.634455553908771,0.661070958505553,Replica 2,1,183
547,0.56867563687681,0.587329207769132,0.599717259699246,0.618699055579929,Replica 2,1,183
548,0.535852453830993,0.556681575883831,0.583630704684596,0.612903225806452,Replica 2,1,183
549,0.507627922820507,0.539023344157833,0.550203504611631,0.577828064747039,Replica 2,1,183
550,0.520620939682231,0.541633478340788,0.541265262845872,0.574295148590297,Replica 2,1,183
