Wavelength [nm],Condition_5,Condition_6,Condition_7,Condition_8,Replicate,Plate,Construct
460,0.485015224531876,0.417067781427292,0.398943211281165,0.41486102111864,Replica 3,2,161
461,0.552770385288547,0.480991340698716,0.463860232581037,0.483389525242431,Replica 3,2,161
462,0.641036706705987,0.527285756942371,0.518460983054185,0.546668570236226,Replica 3,2,161
463,0.70933131937951,0.592164825320991,0.58790709886335,0.608113599174144,Replica 3,2,161
464,0.772051595578892,0.675544938787698,0.640090144296513,0.669591574508275,Replica 3,2,161
465,0.869416672660577,0.749202747088683,0.697075780284217,0.753692741908914,Replica 3,2,161
466,0.920185091946582,0.812158853389071,0.772932643393976,0.802189837134981,Replica 3,2,161
467,1.00493898199429,0.881349656613915,0.818715881368355,0.869587181655447,Replica 3,2,161
468,1.07847227217147,0.921612421618394,0.898631425789583,0.907431608772527,Replica 3,2,161
469,1.14514852909444,1.00736936398925,0.95722521852334,0.965186641334549,Replica 3,2,161
470,1.16564770193483,1.04716631830397,0.985581288494568,1.0250612253863,Replica 3,2,161
471,1.21756695197679,1.07492385786802,1.03028148212977,1.05877637084464,Replica 3,2,161
472,1.24451557217867,1.10952523141236,1.06061766346859,1.06717770187904,Replica 3,2,161
473,1.27564794169124,1.119402806808,1.07346103775339,1.10303436309125,Replica 3,2,161
474,1.30343570931933,1.13297103613019,1.0952641424805,1.11182006874815,Replica 3,2,161
475,1.29419309981059,1.12560167214094,1.10388473782669,1.11134783706909,Replica 3,2,161
476,1.2863410774653,1.12899372947148,1.06393243553698,1.07944474340248,Replica 3,2,161
477,1.27244719365125,1.14137951627351,1.08534170595893,1.11983702516006,Replica 3,2,161
478,1.24090723824594,1.11215288145715,1.06758634270148,1.06372931240871,Replica 3,2,161
479,1.2407394087607,1.09816661690057,1.03205373650297,1.05447137507276,Replica 3,2,161
480,1.23852166199142,1.06939384891012,1.03623275607435,1.01839507121913,Replica 3,2,161
481,1.19132561317701,1.03205733054643,0.992856283298143,0.995420450926343,Replica 3,2,161
482,1.15953391354384,0.993968348760824,0.952597665437758,0.996397860680673,Replica 3,2,161
483,1.13488695485387,0.981355628545835,0.951711538251157,0.946308356304293,Replica 3,2,161
484,1.09961878731209,0.966473574201254,0.91737137480992,0.928220784783158,Replica 3,2,161
485,1.0759668177132,0.959773066587041,0.909986981588246,0.908365089998572,Replica 3,2,161
