Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,20124,28138,0.715189423555334,0.710337217905451,1.00683084812055,1,075,1
0,19749,27990,0.705573419078242,0.710337217905451,0.993293609419403,1,075,1
0,20610,29018,0.710248811082776,0.710337217905451,0.999875542460051,1,075,1
200,22023,29706,0.741365380731165,0.710337217905451,1.04368089133385,1,075,1
200,22003,29191,0.753759720461786,0.710337217905451,1.06112942059319,1,075,1
200,21492,28973,0.74179408414731,0.710337217905451,1.04428441231703,1,075,1
400,22867,29828,0.766628671047338,0.710337217905451,1.07924609850498,1,075,1
400,22749,30392,0.748519347196631,0.710337217905451,1.05375211706317,1,075,1
400,23698,30083,0.787753880929429,0.710337217905451,1.10898579023109,1,075,1
600,23768,30310,0.784163642362257,0.710337217905451,1.10393151674425,1,075,1
600,23782,30780,0.77264457439896,0.710337217905451,1.08771517938654,1,075,1
600,21645,28982,0.746842867987026,0.710337217905451,1.05139199968885,1,075,1
0,21897,28431,0.770180436847103,0.725053507452776,1.06223944706214,1,075,2
0,21475,29805,0.72051669183023,0.725053507452776,0.993742785082876,1,075,2
0,21512,31429,0.684463393680995,0.725053507452776,0.944017767854982,1,075,2
800,24979,30461,0.820032172285874,0.725053507452776,1.13099538703946,1,075,2
800,24107,29300,0.822764505119454,0.725053507452776,1.13476384385747,1,075,2
800,24792,29095,0.852105172710088,0.725053507452776,1.17523074359527,1,075,2
1000,26404,30777,0.85791337687234,0.725053507452776,1.18324146846254,1,075,2
1000,25645,29531,0.86840946801666,0.725053507452776,1.19771776715834,1,075,2
1000,25348,27958,0.906645682809929,0.725053507452776,1.2504534816956,1,075,2
1500,24235,30302,0.799782192594548,0.725053507452776,1.10306644181932,1,075,2
1500,25980,30744,0.84504293520687,0.725053507452776,1.16549044521643,1,075,2
1500,26959,32925,0.818800303720577,0.725053507452776,1.1292963833761,1,075,2
0,21725,31532,0.688982620829633,0.724605923035336,0.950837688358275,2,075,1
0,23690,32922,0.719579612417229,0.724605923035336,0.99306338734156,2,075,1
0,25470,33283,0.765255535859147,0.724605923035336,1.05609892430017,2,075,1
200,24664,32766,0.752731489959104,0.724605923035336,1.03881498346846,2,075,1
200,25450,34256,0.742935544138253,0.724605923035336,1.02529598574924,2,075,1
200,25535,33476,0.762785279005855,0.724605923035336,1.05268982043452,2,075,1
400,27904,33146,0.84185120376516,0.724605923035336,1.16180557873263,2,075,1
400,25566,32371,0.789780976800222,0.724605923035336,1.08994551616673,2,075,1
400,25883,34102,0.75898774265439,0.724605923035336,1.04744899058378,2,075,1
600,25609,32148,0.796596988926216,0.724605923035336,1.09935202515226,2,075,1
600,25253,29380,0.859530292716133,0.724605923035336,1.18620379076617,2,075,1
600,26223,30125,0.870473029045643,0.724605923035336,1.20130542874847,2,075,1
0,24124,32376,0.745119841858167,0.744528162069085,1.00079470437685,2,075,2
0,25678,34472,0.744894407055001,0.744528162069085,1.0004919155575,2,075,2
0,25413,34177,0.743570237294087,0.744528162069085,0.998713380065657,2,075,2
800,30012,35192,0.852807456240055,0.744528162069085,1.14543344320255,2,075,2
800,27298,34513,0.790948338307304,0.744528162069085,1.06234844912947,2,075,2
800,28806,35097,0.820753910590649,0.744528162069085,1.10238128307965,2,075,2
1000,29042,32705,0.887998776945421,0.744528162069085,1.19270005110032,2,075,2
1000,27935,32051,0.871579669901095,0.744528162069085,1.17064701418268,2,075,2
1000,26672,31390,0.849697355845811,0.744528162069085,1.14125616616631,2,075,2
1500,28840,33518,0.860433200071603,0.744528162069085,1.15567582786984,2,075,2
1500,28452,31935,0.890934711131987,0.744528162069085,1.19664339983598,2,075,2
1500,28996,33064,0.876965884345512,0.744528162069085,1.17788141406011,2,075,2
0,25135,32207,0.780420405501909,0.734853002241459,1.06200886860564,3,075,1
0,21963,30542,0.719108113417589,0.734853002241459,0.978574097437386,3,075,1
0,22200,31488,0.705030487804878,0.734853002241459,0.959417033956974,3,075,1
200,24179,33205,0.728173467851227,0.734853002241459,0.990910380212291,3,075,1
200,23146,31306,0.739347090014694,0.734853002241459,1.00611562824065,3,075,1
200,25318,32098,0.788771886098822,0.734853002241459,1.07337370017255,3,075,1
400,24474,34348,0.712530569465471,0.734853002241459,0.96962326790814,3,075,1
400,25905,34819,0.743990350096212,0.734853002241459,1.01243425260138,3,075,1
400,25266,33055,0.764362426259265,0.734853002241459,1.04015690747373,3,075,1
600,26134,31906,0.819093587413026,0.734853002241459,1.11463596789374,3,075,1
600,25966,31145,0.833713276609408,0.734853002241459,1.13453068037608,3,075,1
600,24731,30983,0.798211922667269,0.734853002241459,1.0862198565326,3,075,1
0,22337,31573,0.707471573813068,0.730578797352159,0.968371346632508,3,075,2
0,20487,27991,0.731913829445179,0.730578797352159,1.00182736222001,3,075,2
0,21761,28924,0.75235098879823,0.730578797352159,1.02980129114748,3,075,2
800,26220,31757,0.825644739742419,0.730578797352159,1.13012414640941,3,075,2
800,26358,31691,0.831718784512953,0.730578797352159,1.13843816372355,3,075,2
800,27244,32819,0.830128888753466,0.730578797352159,1.13626194978845,3,075,2
1000,25930,32043,0.809225103766813,0.730578797352159,1.10764931407768,3,075,2
1000,27070,30856,0.877301011148561,0.730578797352159,1.20083010118576,3,075,2
1000,26631,31216,0.853120194771912,0.730578797352159,1.16773193783324,3,075,2
1500,28143,30945,0.909452253999031,0.730578797352159,1.24483800692706,3,075,2
1500,27201,30676,0.886719259355848,0.730578797352159,1.21372158974445,3,075,2
1500,25483,29898,0.852331259616028,0.730578797352159,1.1666520609483,3,075,2
