Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,25035,34468,0.726325867471278,0.719606314068222,1.00933781884857,1,078,1
0,24411,34596,0.705601803676726,0.719606314068222,0.980538649928844,1,078,1
0,23733,32650,0.726891271056662,0.719606314068222,1.01012353122259,1,078,1
200,25297,33095,0.764375283275419,0.719606314068222,1.06221314117451,1,078,1
200,24409,32823,0.743655363616976,0.719606314068222,1.03341973114827,1,078,1
200,24818,32571,0.761966166221485,0.719606314068222,1.05886531472158,1,078,1
400,25548,32183,0.793835254637542,0.719606314068222,1.10315215294551,1,078,1
400,26461,32571,0.812409812409812,0.719606314068222,1.12896426355257,1,078,1
400,24731,31594,0.782775210483003,0.719606314068222,1.08778257663925,1,078,1
600,28591,33886,0.843740777902379,0.719606314068222,1.17250329993962,1,078,1
600,28008,33258,0.842143243730832,0.719606314068222,1.17028328860799,1,078,1
600,28517,32237,0.884604646834383,0.719606314068222,1.22928972347861,1,078,1
0,23892,33209,0.71944352434581,0.722007527807558,0.996448785694058,1,078,2
0,23740,32816,0.72342759629449,0.722007527807558,1.00196683335317,1,078,2
0,23433,32404,0.723151462782373,0.722007527807558,1.00158438095277,1,078,2
800,28024,31105,0.900948400578685,0.722007527807558,1.2478379599649,1,078,2
800,29561,32721,0.903425934415207,0.722007527807558,1.25126941149567,1,078,2
800,28344,31134,0.910387357872422,0.722007527807558,1.2609111717116,1,078,2
1000,28740,31666,0.907598054695888,0.722007527807558,1.25704791119269,1,078,2
1000,27645,29665,0.931906286870049,0.722007527807558,1.29071547176228,1,078,2
1000,27858,30928,0.900737196068288,0.722007527807558,1.24754543599214,1,078,2
1500,28571,31338,0.911704639734508,0.722007527807558,1.26273564280276,1,078,2
1500,30772,32939,0.934211724703239,0.722007527807558,1.29390856566283,1,078,2
1500,29530,32118,0.919422130892334,0.722007527807558,1.27342457728141,1,078,2
0,20200,29787,0.678148185450029,0.671075767752002,1.01053892576351,2,078,1
0,21608,30629,0.705475203238761,0.671075767752002,1.05126013654463,2,078,1
0,19043,30246,0.629603914567216,0.671075767752002,0.938200937691864,2,078,1
200,20765,30813,0.673903871742446,0.671075767752002,1.00421428417825,2,078,1
200,20900,29262,0.7142368942656,0.671075767752002,1.06431632400941,2,078,1
200,20467,28280,0.723727015558699,0.671075767752002,1.07845797797627,2,078,1
400,21063,29695,0.709311331874053,0.671075767752002,1.05697652330695,2,078,1
400,20082,28621,0.701652632682296,0.671075767752002,1.04556395328164,2,078,1
400,21184,28925,0.7323768366465,0.671075767752002,1.09134746304407,2,078,1
600,22220,30550,0.727332242225859,0.671075767752002,1.08383028739409,2,078,1
600,22256,30671,0.725636594828992,0.671075767752002,1.08130352740907,2,078,1
600,22080,30032,0.735215769845498,0.671075767752002,1.09557788431008,2,078,1
0,23673,34419,0.687788721345768,0.684319823393451,1.00506911802601,2,078,2
0,21668,33018,0.656248107093101,0.684319823393451,0.958978659771763,2,078,2
0,23057,32524,0.708922641741483,0.684319823393451,1.03595222220223,2,078,2
800,24914,32704,0.761802837573386,0.684319823393451,1.11322631835464,2,078,2
800,24066,31484,0.76438826070385,0.684319823393451,1.11700441017966,2,078,2
800,26200,33602,0.779715493125409,0.684319823393451,1.13940217201206,2,078,2
1000,26201,33449,0.783311907680349,0.684319823393451,1.14465763069088,2,078,2
1000,25629,32829,0.780681714337933,0.684319823393451,1.14081411592994,2,078,2
1000,24986,29795,0.838597080046988,0.684319823393451,1.22544613115034,2,078,2
1500,23945,32811,0.729785742586328,0.684319823393451,1.06643957640657,2,078,2
1500,26005,32518,0.799710929331447,0.684319823393451,1.16862160351543,2,078,2
1500,24569,31628,0.776811685847983,0.684319823393451,1.13515882383164,2,078,2
0,19546,30075,0.649908561928512,0.659828382118685,0.984966060177163,3,078,1
0,20592,30923,0.665912104258966,0.659828382118685,1.00922015830957,3,078,1
0,19527,29423,0.663664480168576,0.659828382118685,1.00581378151327,3,078,1
200,20025,30023,0.666988642041102,0.659828382118685,1.01085170040644,3,078,1
200,19109,26885,0.710768086293472,0.659828382118685,1.07720144442896,3,078,1
200,20276,31453,0.644644390042285,0.659828382118685,0.976987967647521,3,078,1
400,21791,30089,0.72421815281332,0.659828382118685,1.09758563353683,3,078,1
400,21369,30274,0.705853207372663,0.659828382118685,1.06975272131549,3,078,1
400,21587,31762,0.679648636735722,0.659828382118685,1.03003849963743,3,078,1
600,22523,30937,0.728027927724084,0.659828382118685,1.10335952113247,3,078,1
600,21801,28588,0.762592696236183,0.659828382118685,1.1557440038992,3,078,1
600,19697,27562,0.714643349539221,0.659828382118685,1.08307458258241,3,078,1
0,18840,27984,0.673241852487136,0.688413780080795,0.977961034435018,3,078,2
0,20812,30016,0.693363539445629,0.688413780080795,1.00719009338287,3,078,2
0,21409,30644,0.69863594830962,0.688413780080795,1.01484887218211,3,078,2
800,22930,30038,0.763366402556761,0.688413780080795,1.10887728375683,3,078,2
800,24463,31797,0.769349309683304,0.688413780080795,1.1175681428007,3,078,2
800,23290,30588,0.761409703151563,0.688413780080795,1.10603495337092,3,078,2
1000,24940,30864,0.808061171591498,0.688413780080795,1.17380156378721,3,078,2
1000,22657,29936,0.756847942276857,0.688413780080795,1.09940847231157,3,078,2
1000,25680,32193,0.797688938589134,0.688413780080795,1.158734705304,3,078,2
1500,25551,31887,0.801298334744567,0.688413780080795,1.16397776734005,3,078,2
1500,26031,32959,0.78979944779878,0.688413780080795,1.14727431473857,3,078,2
1500,24301,30840,0.787970168612192,0.688413780080795,1.14461707683962,3,078,2
