Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.569184503208897,0.554348830760699,0.584733751771614,0.528947329365845,Replica 2,1,007
461,0.599660629683142,0.56426964907416,0.604793869827277,0.585595345869014,Replica 2,1,007
462,0.648650918987937,0.70313029546785,0.666375940318034,0.670975497543818,Replica 2,1,007
463,0.669315547192635,0.720199032566164,0.749575591446416,0.733218563096422,Replica 2,1,007
464,0.741725748462753,0.739593924269033,0.821265594094102,0.805776108992149,Replica 2,1,007
465,0.838883102046302,0.856517854391965,0.915803572819163,0.833335806829819,Replica 2,1,007
466,0.904287490339706,0.929737806944573,0.941532854673166,0.862691263115715,Replica 2,1,007
467,0.926044151742213,0.872446621684074,0.977541389568116,1.01458868226948,Replica 2,1,007
468,0.901212996875105,0.959731336845673,1.0096095441307,0.96921980973865,Replica 2,1,007
469,0.96105641611505,1.04219428782697,1.10048748578815,1.07611938083436,Replica 2,1,007
470,1.00831625281409,1.02027297655359,1.12079679785693,1.07959216989953,Replica 2,1,007
471,1.03180336682235,1.11070031118095,1.16629027987603,1.06579005951233,Replica 2,1,007
472,1.07719834682974,1.18288812890902,1.22508449234507,1.11123313693771,Replica 2,1,007
473,1.07871039279594,1.14402132051638,1.24466179700033,1.25335035098915,Replica 2,1,007
474,1.12271093041228,1.09890008318699,1.24825953556466,1.14426915599353,Replica 2,1,007
475,1.15313665535432,1.18019225436732,1.14158892332612,1.11650168445111,Replica 2,1,007
476,1.20444541514062,1.16132113257541,1.24413225972246,1.20750656713317,Replica 2,1,007
477,1.18060549040691,1.1832270388514,1.29319233105425,1.20312847835443,Replica 2,1,007
478,1.18756090185142,1.14892010968358,1.14929836310683,1.17193274068358,Replica 2,1,007
479,1.06804206847888,1.04929599161968,1.1681748096002,1.13799142191419,Replica 2,1,007
480,1.10732166257854,1.06189727947746,1.11023720155123,1.19192353927665,Replica 2,1,007
481,0.986458788347166,1.09207566934714,1.13616895354089,1.13969813448895,Replica 2,1,007
482,1.01622929337052,1.09546476877099,1.12733814070117,1.08220418218786,Replica 2,1,007
483,0.981217028997681,1.0570447053024,1.087981061255,1.01751235511494,Replica 2,1,007
484,0.953277779644501,1.05063622639184,1.10472378401109,0.977456553034238,Replica 2,1,007
485,0.974883236450388,0.991665896416798,1.07684520379398,0.993336400468975,Replica 2,1,007
486,1.00164645005208,0.979727023446406,1.0648683165387,0.980751250352473,Replica 2,1,007
487,0.959409966062968,0.963782851156915,1.03132057252325,0.956471408854128,Replica 2,1,007
488,0.899600147844494,0.951135348306991,1.03594623639167,0.949050919398644,Replica 2,1,007
489,0.96120762071167,0.968835690297933,1.0864703225505,0.944286965168223,Replica 2,1,007
490,0.922264036826719,0.920741288473981,1.03432647530643,0.944524420830798,Replica 2,1,007
491,0.920701589328315,0.988569491943186,1.10076782905291,0.951425476024399,Replica 2,1,007
492,0.918063909142838,1.01706873709831,0.975516688211566,1.0212374408216,Replica 2,1,007
493,1.02034541850072,0.946806544042888,1.03755042285109,1.08478651251837,Replica 2,1,007
494,0.950505695373139,1.00046214992143,1.08031834535175,0.994538519760764,Replica 2,1,007
495,0.9565874802594,1.04627661213298,1.08804335975828,1.04124308039358,Replica 2,1,007
496,0.983921911226101,1.03697199371476,1.08689083744763,1.00543179828141,Replica 2,1,007
497,1.01342360807769,1.03119511969683,1.13352126715156,0.999703180421781,Replica 2,1,007
498,0.992943785491079,0.993653141078966,1.04544675814164,1.07447203217524,Replica 2,1,007
499,0.971388730217399,1.03238130449518,1.17043313034404,1.09021831079978,Replica 2,1,007
500,1.05147676489365,1.02578796561605,1.06556917470058,1.03834908950594,Replica 2,1,007
501,1.05868418399919,1.02524879070771,1.13149656579501,1.04858936495451,Replica 2,1,007
502,1.03104734383925,1.01834735188095,1.12858411076674,1.07350736854603,Replica 2,1,007
503,1.08435536440308,1.04313399266722,1.12741601383027,1.02666923910301,Replica 2,1,007
504,1.07047814253553,1.12059031949965,1.11514320868441,0.977204256392752,Replica 2,1,007
505,1.03911158899231,1.03638660381428,1.02786300559129,1.0787462341016,Replica 2,1,007
506,1.06201068512483,1.09138244446498,1.09335430716277,1.0523589735979,Replica 2,1,007
507,1.03788515170861,1.0353082539976,1.0841652779292,1.04185156052893,Replica 2,1,007
508,1.02378952320151,1.04921896663278,1.09664055321071,1.06740772621362,Replica 2,1,007
509,1.00173045260576,1.04297994269341,1.02722444593269,1.08410382748846,Replica 2,1,007
510,0.950556096905346,1.03036324983825,1.10875761209837,0.980528635668809,Replica 2,1,007
511,1.00613218641847,1.04949625658564,1.08928932982385,1.05543105623247,Replica 2,1,007
512,0.987332414905413,1.03050189481468,1.07925927079602,0.987370326946766,Replica 2,1,007
513,0.934830818856893,1.03925193332717,1.11967542479792,1.02904379572877,Replica 2,1,007
514,0.964500520815833,0.955756847521336,1.01971747628763,1.04435968596489,Replica 2,1,007
515,1,1,1,1,Replica 2,1,007
516,0.940795000168005,0.941784514896632,0.97819552385254,0.935382377821641,Replica 2,1,007
517,0.870501663250563,1.00023107496072,0.990016664849627,0.986450186254285,Replica 2,1,007
518,0.904035482678673,0.934574976122254,1.05159873534038,0.938469301435123,Replica 2,1,007
519,0.945818352877927,0.873494161505993,0.991465105050851,0.996453006040279,Replica 2,1,007
520,0.832213299284298,0.929599161968143,0.98746242621521,0.96783959869993,Replica 2,1,007
521,0.839588723497194,0.859521828881289,0.995872724157802,0.981033228951782,Replica 2,1,007
522,0.839403917879103,0.933080691376282,0.983335150373012,0.972989418382037,Replica 2,1,007
523,0.87633144047579,0.945111994330961,0.996526858442226,0.925617013698224,Replica 2,1,007
524,0.933133967272605,0.874603321317435,0.965377606802997,0.942550570635639,Replica 2,1,007
525,0.873475353650751,0.908848630495733,0.923544161851512,0.944286965168223,Replica 2,1,007
526,0.809583011323544,0.881920695073482,0.968710576728394,0.869829773971891,Replica 2,1,007
527,0.84279762104768,0.895492497766275,0.931627392651892,0.886852376782773,Replica 2,1,007
528,0.806794126541447,0.838401577471732,0.960128957901786,0.968047372404684,Replica 2,1,007
529,0.733863109438527,0.846442986104692,0.927313221299858,0.901960493314139,Replica 2,1,007
530,0.804055643291556,0.805388668083926,0.878813836497578,0.855656639111916,Replica 2,1,007
531,0.789271193844293,0.71063252919247,0.818026071923622,0.863819177512949,Replica 2,1,007
532,0.760122307718155,0.797763194380257,0.863270359929603,0.850996571733872,Replica 2,1,007
533,0.694902725042841,0.77450164833472,0.811344557447007,0.811267271189208,Replica 2,1,007
534,0.704159806458116,0.704239455279293,0.809802669490866,0.790282127009098,Replica 2,1,007
535,0.705050233527099,0.695689681732754,0.801080879031881,0.771582493581277,Replica 2,1,007
536,0.606078424784113,0.721939797270234,0.712803899886305,0.748475089416898,Replica 2,1,007
537,0.64792849702631,0.679868749422313,0.737894622081705,0.75968002849468,Replica 2,1,007
538,0.653875877826686,0.659149027944665,0.783403678726619,0.689734494887283,Replica 2,1,007
539,0.609623332549309,0.70541023508026,0.698428520254801,0.609979074219736,Replica 2,1,007
540,0.638150599778233,0.618526049850571,0.686404909122058,0.685207996319437,Replica 2,1,007
541,0.605255199758073,0.643112425670888,0.68511221517903,0.647126044433891,Replica 2,1,007
542,0.632690433789187,0.579967341405552,0.66572180603361,0.58844481381992,Replica 2,1,007
543,0.547847854574779,0.654358073759127,0.619543040478453,0.624300618868821,Replica 2,1,007
544,0.556684923221666,0.586591490279447,0.662700328624605,0.613822887757676,Replica 2,1,007
545,0.556080104835187,0.543981267523185,0.628669771208747,0.636885768985322,Replica 2,1,007
546,0.490524511945163,0.547971161844902,0.56791315588643,0.554622222881821,Replica 2,1,007
547,0.516934914821411,0.500015404997381,0.58446898313268,0.52841305412505,Replica 2,1,007
548,0.536255502167266,0.513309917737314,0.572710140638871,0.545687953577418,Replica 2,1,007
549,0.425338530291321,0.47683088393875,0.571869110844612,0.47434736795239,Replica 2,1,007
550,0.440425388931824,0.529546784977047,0.548585045244288,0.564817975393657,Replica 2,1,007
