Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.520368762108357,0.514449499066502,0.522956568653898,0.507240787776433,Replica 2,1,121
461,0.61270625960318,0.562465486865287,0.569220393849474,0.538703972127289,Replica 2,1,121
462,0.668020575856771,0.65522364511294,0.684596708929053,0.639277118046783,Replica 2,1,121
463,0.727583672924043,0.725130821215388,0.742042082546534,0.710355190893496,Replica 2,1,121
464,0.788041953370299,0.847419074916511,0.79610196924737,0.757855822550832,Replica 2,1,121
465,0.887434030329347,0.900141996897105,0.860507148637712,0.821354007367119,Replica 2,1,121
466,0.968575055113902,0.956349102001104,0.95495009441597,0.977193845662841,Replica 2,1,121
467,1.02926047164139,1.01087328091719,1.00354734286485,0.966834665354593,Replica 2,1,121
468,1.09677333155187,1.02453390833311,1.08818451578096,1.00220747616325,Replica 2,1,121
469,1.08710000668047,1.16258644718504,1.17618019962234,1.07403023976383,Replica 2,1,121
470,1.19135546796713,1.19823029793053,1.16146479633127,1.10853867737603,Replica 2,1,121
471,1.2294074420469,1.22246180546425,1.17232263285676,1.12795382917326,Replica 2,1,121
472,1.21764980960652,1.23934365878672,1.26031831669814,1.17743587015785,Replica 2,1,121
473,1.27726635045761,1.24330116490047,1.27809549500944,1.24082767058073,Replica 2,1,121
474,1.32495156657091,1.31879618186121,1.30271108713245,1.23627973776247,Replica 2,1,121
475,1.2627296412586,1.26816376975466,1.27381980037766,1.19889892152821,Replica 2,1,121
476,1.30621952034204,1.26331220910358,1.28349069328298,1.19053444859639,Replica 2,1,121
477,1.28429420802993,1.27365957558705,1.28450229295927,1.19913828641338,Replica 2,1,121
478,1.23416393880687,1.25859212706093,1.27589695171298,1.18831367438397,Replica 2,1,121
479,1.21203821230543,1.19056509505903,1.25708119773402,1.20131916647828,Replica 2,1,121
480,1.26632373572049,1.20160929816719,1.16692743458322,1.13520126597428,Replica 2,1,121
481,1.19871734918832,1.12163086065897,1.1328028055031,1.10655726804878,Replica 2,1,121
482,1.13335560157659,1.16651765757711,1.14544105745886,1.06014707642389,Replica 2,1,121
483,1.08827576992451,1.09962134160772,1.15648772592393,1.07578558225508,Replica 2,1,121
484,1.10565836061193,1.10360514344316,1.06138386835716,1.04566550087102,Replica 2,1,121
485,1.03369630569844,1.06172920665808,1.03389533315349,1.00742031144031,Replica 2,1,121
486,1.05423207963124,1.03581477293644,1.05686538980308,1.02264657774704,Replica 2,1,121
487,1.03321531164406,1.04137631807305,1.0106824925816,0.983829572201758,Replica 2,1,121
488,1.02404970271895,1.06247863472613,1.00961694092258,0.970584715222277,Replica 2,1,121
489,1.03012893312847,1.02387651529096,0.988912867547882,0.952180215162436,Replica 2,1,121
490,0.978609125526087,1.00607431170948,1.01312381980038,0.961874493011875,Replica 2,1,121
491,1.01205157325139,1.00202477056983,1.01338009171837,0.918682429287624,Replica 2,1,121
492,1.0314249448861,1.03315890504615,0.978729430806582,0.980385377465126,Replica 2,1,121
493,1.04057719286525,0.996555260459123,0.975060695980577,0.966794771207064,Replica 2,1,121
494,1.04487941746276,1.03952246969418,1.00972484488805,0.978736419367279,Replica 2,1,121
495,1.04743135814016,1.01116253385574,1.00611006204478,0.984042340988577,Replica 2,1,121
