Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,14530,20384,0.712813971742543,0.712775487560604,1.00005399201096,1,156,1
0,14465,20557,0.703653256798171,0.712775487560604,0.987201817512479,1,156,1
0,17456,24182,0.721859234141097,0.712775487560604,1.01274419047656,1,156,1
200,19008,25253,0.752702649190195,0.712775487560604,1.0560164628644,1,156,1
200,19885,25454,0.781213168853618,0.712775487560604,1.09601576160712,1,156,1
200,19899,27271,0.729676212826812,0.712775487560604,1.02371114826641,1,156,1
400,22526,29229,0.770672961784529,0.712775487560604,1.08122820612431,1,156,1
400,23164,29826,0.776637832763361,0.712775487560604,1.08959671918758,1,156,1
400,24008,30307,0.792160227010262,0.712775487560604,1.11137411546144,1,156,1
600,26214,30912,0.848020186335404,0.712775487560604,1.18974375681417,1,156,1
600,26382,31930,0.826244910742249,0.712775487560604,1.15919377863285,1,156,1
600,26347,31206,0.84429276421201,0.712775487560604,1.18451430912911,1,156,1
0,16475,23213,0.709731615904881,0.725105626428029,0.978797557262268,1,156,2
0,17824,23363,0.762915721439884,0.725105626428029,1.05214425820706,1,156,2
0,18899,26896,0.702669541939322,0.725105626428029,0.969058184530673,1,156,2
800,27719,26632,1.0408155602283,0.725105626428029,1.43539854373424,1,156,2
800,27041,28204,0.958764714224933,0.725105626428029,1.32224144908093,1,156,2
800,26646,27871,0.956047504574647,0.725105626428029,1.31849411965574,1,156,2
1000,29744,29634,1.00371195248701,0.725105626428029,1.38422860877722,1,156,2
1000,29609,30737,0.963301558382406,0.725105626428029,1.32849825359619,1,156,2
1000,31529,30611,1.0299892195616,0.725105626428029,1.4204678353352,1,156,2
1500,30865,31297,0.98619676007285,0.725105626428029,1.36007324192338,1,156,2
1500,32721,32042,1.02119093689532,0.725105626428029,1.40833404082913,1,156,2
1500,30177,31418,0.960500350117767,0.725105626428029,1.32463508089066,1,156,2
0,23404,29371,0.796840420823261,0.828724293669645,0.961526561861484,2,156,1
0,24808,29031,0.854534807619441,0.828724293669645,1.03114487429288,2,156,1
0,24609,29479,0.834797652566234,0.828724293669645,1.00732856384564,2,156,1
200,26397,29793,0.886013493102407,0.828724293669645,1.06912938340335,2,156,1
200,26537,30438,0.87183783428609,0.828724293669645,1.05202398547475,2,156,1
200,28260,30235,0.934678352902266,0.828724293669645,1.12785200101164,2,156,1
400,31028,30937,1.00294146168019,0.828724293669645,1.21022331472763,2,156,1
400,29267,29423,0.994698025354315,0.828724293669645,1.20027617502285,2,156,1
400,30569,31064,0.984065155807365,0.828724293669645,1.18744576854367,2,156,1
600,33884,31597,1.07238028926797,0.828724293669645,1.29401333768001,2,156,1
600,33220,30828,1.07759179966264,0.828724293669645,1.30030193140712,2,156,1
600,33203,30090,1.10345629777335,0.828724293669645,1.33151194697958,2,156,1
0,28420,31052,0.915238954012624,0.891796776654944,1.0262864567033,2,156,2
0,30281,33685,0.898946118450349,0.891796776654944,1.00801678362443,2,156,2
0,31254,36291,0.86120525750186,0.891796776654944,0.965696759672276,2,156,2
800,40282,31329,1.28577356442912,0.891796776654944,1.4417786631299,2,156,2
800,39103,31400,1.24531847133758,0.891796776654944,1.39641508462126,2,156,2
800,38901,31322,1.24197049996807,0.891796776654944,1.3926608981775,2,156,2
1000,43404,32561,1.33300574306686,0.891796776654944,1.49474160252838,2,156,2
1000,42002,31979,1.31342443478533,0.891796776654944,1.47278446072868,2,156,2
1000,42745,33055,1.29314778399637,0.891796776654944,1.45004760932963,2,156,2
1500,40572,33158,1.22359611556789,0.891796776654944,1.37205711839136,2,156,2
1500,41645,34975,1.19070764832023,0.891796776654944,1.33517823734066,2,156,2
1500,41438,32581,1.27184555415733,0.891796776654944,1.42616074362583,2,156,2
0,34702,38057,0.911842762172531,0.972045587724772,0.93806584144561,3,156,1
0,36509,36517,0.999780923953227,0.972045587724772,1.02853295830844,3,156,1
0,36948,36782,1.00451307704856,0.972045587724772,1.03340120024595,3,156,1
200,38085,36210,1.05178127589064,0.972045587724772,1.08202875376709,3,156,1
200,36967,35710,1.03520022402688,0.972045587724772,1.06497085846553,3,156,1
200,38230,39287,0.973095425967877,0.972045587724772,1.0010800298426,3,156,1
400,36418,35033,1.0395341535124,0.972045587724772,1.06942942454541,3,156,1
400,35672,33568,1.06267874165872,0.972045587724772,1.09323961250222,3,156,1
400,37482,34279,1.09343913182998,0.972045587724772,1.12488462026699,3,156,1
600,39041,32910,1.18629595867517,0.972045587724772,1.22041185481011,3,156,1
600,39474,33158,1.19048193497798,0.972045587724772,1.22471821282014,3,156,1
600,36760,30251,1.21516644077882,0.972045587724772,1.25011260389866,3,156,1
0,29800,29884,0.997189131307723,0.97453033317491,1.02325099318252,3,156,2
0,30935,32001,0.966688540983094,0.97453033317491,0.991953260021914,3,156,2
0,31469,32790,0.959713327233913,0.97453033317491,0.984795746795561,3,156,2
800,39625,29564,1.34031254228115,0.97453033317491,1.37534204596235,3,156,2
800,41959,31608,1.32748038471273,0.97453033317491,1.36217451578747,3,156,2
800,42899,32341,1.32645867474722,0.97453033317491,1.36112610310012,3,156,2
1000,43444,28686,1.5144669873806,0.97453033317491,1.55404807405701,3,156,2
1000,45516,32417,1.40407810716599,0.97453033317491,1.44077414459914,3,156,2
1000,45576,31796,1.43338784752799,0.97453033317491,1.47084990454651,3,156,2
1500,47777,33908,1.40901852070308,0.97453033317491,1.44584367744886,3,156,2
1500,46776,30860,1.51574854180168,0.97453033317491,1.55536312231919,3,156,2
1500,43290,29316,1.47666803110929,0.97453033317491,1.51526122978489,3,156,2
