Treatment,DxAm,DxDm,DxAm.DxDm,Mean,Normalized,Replicate,Construct,Plate
1000,39244,35035,1.12013700585129,0.915049167940167,1.22412766996203,2,33,2
1000,36102,33931,1.06398278860039,0.915049167940167,1.16276023833286,2,33,2
1000,36611,31268,1.17087757451708,0.915049167940167,1.27957886367221,2,33,2
1500,36773,32254,1.14010665343833,0.915049167940167,1.24595124872337,2,33,2
1500,37899,30556,1.24031286817646,0.915049167940167,1.35546035298681,2,33,2
1500,41416,33672,1.22998336897125,0.915049167940167,1.34417188940789,2,33,2
0,32187,32056,1.00408659845271,0.969788678134058,1.03536638557654,3,33,1
0,28864,31667,0.91148514226166,0.969788678134058,0.939880164424504,3,33,1
0,27064,27233,0.993794293687805,0.969788678134058,1.02475344999896,3,33,1
200,31373,32032,0.979426823176823,0.969788678134058,1.00993839715814,3,33,1
200,30381,32186,0.943919716646989,0.969788678134058,0.973325156221825,3,33,1
200,28328,30962,0.914927976228926,0.969788678134058,0.943430251206182,3,33,1
400,27612,28335,0.974483853890948,0.969788678134058,1.00484144212317,3,33,1
400,32057,32537,0.985247564311399,0.969788678134058,1.01594046881129,3,33,1
400,30414,30718,0.990103522364737,0.969788678134058,1.0209477019981,3,33,1
600,32421,28591,1.13395823860655,0.969788678134058,1.16928384933135,3,33,1
600,37097,31792,1.16686587820835,0.969788678134058,1.20321664349958,3,33,1
600,32132,28254,1.13725490196078,0.969788678134058,1.17268321192298,3,33,1
0,26740,29884,0.894793200374782,0.885209316484702,1.01082668665095,3,33,2
0,24264,29342,0.826937495739895,0.885209316484702,0.934171704183804,3,33,2
0,28595,30619,0.93389725333943,0.885209316484702,1.05500160916525,3,33,2
800,28622,26320,1.08746200607903,0.885209316484702,1.22848007338818,3,33,2
800,30152,26888,1.12139244272538,0.885209316484702,1.26681048407691,3,33,2
800,30485,27793,1.09685892131112,0.885209316484702,1.23909554597427,3,33,2
1000,31217,26923,1.15949188426253,0.885209316484702,1.30985052085425,3,33,2
1000,31677,25993,1.2186742584542,0.885209316484702,1.3767074473343,3,33,2
1000,34185,27736,1.23251370060571,0.885209316484702,1.39234153736678,3,33,2
1500,32268,26530,1.21628345269506,0.885209316484702,1.3740066106908,3,33,2
1500,36146,30316,1.19230769230769,0.885209316484702,1.34692176201051,3,33,2
1500,31277,27323,1.14471324525125,0.885209316484702,1.29315544237275,3,33,2
0,21671,30423,0.712322913585117,0.653862791178381,1.089407323976,1,34,1
0,18179,29772,0.610607282009942,0.653862791178381,0.93384619869486,1,34,1
0,19762,30943,0.638658177940083,0.653862791178381,0.976746477329141,1,34,1
200,19283,27402,0.703707758557769,0.653862791178381,1.07623153978461,1,34,1
200,19156,29867,0.641376770348545,0.653862791178381,0.980904218746974,1,34,1
200,20400,31244,0.65292536166944,0.653862791178381,0.998566320760888,1,34,1
400,22495,30587,0.735443162127701,0.653862791178381,1.12476680436625,1,34,1
400,22138,32228,0.686918207769641,0.653862791178381,1.05055405665719,1,34,1
400,21071,30843,0.683169600881886,0.653862791178381,1.04482103906033,1,34,1
600,22380,30148,0.74233780018575,0.653862791178381,1.13531127661802,1,34,1
600,22017,31472,0.699574224707677,0.653862791178381,1.06990982534259,1,34,1
600,21040,29383,0.716060306980227,0.653862791178381,1.09512319196166,1,34,1
0,21470,32790,0.654772796584325,0.654940850618903,0.999743405783256,1,34,2
0,21627,31807,0.679944666268432,0.654940850618903,1.03817721192059,1,34,2
0,20566,32639,0.630105089003952,0.654940850618903,0.962079382296155,1,34,2
800,24785,32325,0.766744006187162,0.654940850618903,1.17070725617834,1,34,2
800,22633,30943,0.731441683094723,0.654940850618903,1.11680571215481,1,34,2
800,22961,31190,0.736165437640269,0.654940850618903,1.12401820247525,1,34,2
1000,23362,32477,0.719339840502509,0.654940850618903,1.0983279479708,1,34,2
1000,21081,31445,0.670408650023851,0.654940850618903,1.02361709365102,1,34,2
1000,23225,29797,0.7794408833104,0.654940850618903,1.19009355207245,1,34,2
1500,21953,29517,0.743740895077413,0.654940850618903,1.13558483086617,1,34,2
1500,24029,32100,0.748566978193146,0.654940850618903,1.14295356212056,1,34,2
1500,21382,30407,0.703193343637978,0.654940850618903,1.07367458141217,1,34,2
0,26869,29096,0.923460269452846,0.928231323678387,0.994860059013485,2,34,1
0,27170,29171,0.931404477049124,0.928231323678387,1.00341849417251,2,34,1
0,27986,30098,0.929829224533192,0.928231323678387,1.001721446814,2,34,1
200,27537,30138,0.913696993828389,0.928231323678387,0.984341909738188,2,34,1
200,28531,30242,0.943423054030818,0.928231323678387,1.0163663194345,2,34,1
200,29915,31559,0.947907094648119,0.928231323678387,1.02119705559145,2,34,1
400,29010,29353,0.988314652676047,0.928231323678387,1.06472883155845,2,34,1
400,29300,29695,0.986698097322782,0.928231323678387,1.06298728792377,2,34,1
400,29959,30671,0.976785888950474,0.928231323678387,1.05230869076867,2,34,1
600,31100,28011,1.11027810503017,0.928231323678387,1.1961222129742,2,34,1
600,32321,29868,1.08212802999866,0.928231323678387,1.16579563993856,2,34,1
600,34150,29851,1.14401527587016,0.928231323678387,1.2324678630071,2,34,1
0,32628,35801,0.911371190748862,0.936372965328252,0.973299341709823,2,34,2
0,31714,35151,0.902221842906318,0.936372965328252,0.963528290877171,2,34,2
0,32931,33079,0.995525862329575,0.936372965328252,1.06317236741301,2,34,2
800,38514,32663,1.17913235159048,0.936372965328252,1.25925501402866,2,34,2
800,36343,30927,1.175122061629,0.936372965328252,1.25497222275854,2,34,2
800,38483,33118,1.16199649737303,0.936372965328252,1.24095476951931,2,34,2
1000,39865,32875,1.21262357414449,0.936372965328252,1.29502198274103,2,34,2
1000,40936,33761,1.21252332573087,0.936372965328252,1.29491492239507,2,34,2
1000,40533,33037,1.22689711535551,0.936372965328252,1.3102654185722,2,34,2
1500,40588,30968,1.31064324463963,0.936372965328252,1.39970214131521,2,34,2
1500,43366,32508,1.33401008982404,0.936372965328252,1.42465677589954,2,34,2
1500,40989,32069,1.27815023854813,0.936372965328252,1.36500121839813,2,34,2
0,30118,31072,0.969297116374871,0.991472589574146,0.977633801042549,3,34,1
0,30272,30183,1.00294867972037,0.991472589574146,1.01157479315808,3,34,1
0,33683,33610,1.00217197262719,0.991472589574146,1.01079140579937,3,34,1
200,33637,33698,0.998189803549172,0.991472589574146,1.00677498707041,3,34,1
200,35774,34220,1.04541203974284,0.991472589574146,1.05440337003352,3,34,1
200,35745,34352,1.04055076851421,0.991472589574146,1.04950028821386,3,34,1
400,36938,35350,1.04492220650637,0.991472589574146,1.05390932386258,3,34,1
400,34530,31290,1.10354745925216,0.991472589574146,1.11303879790176,3,34,1
400,40039,35456,1.12925879963899,0.991472589574146,1.13897127516558,3,34,1
600,37701,31592,1.19337173968093,0.991472589574146,1.20363563474156,3,34,1
600,39124,33607,1.16416222810724,0.991472589574146,1.17417489938604,3,34,1
600,39787,35039,1.13550615028968,0.991472589574146,1.14527235773346,3,34,1
0,30927,30684,1.00791943684005,0.941069429819577,1.0710362114656,3,34,2
0,30717,33594,0.914359707090552,0.941069429819577,0.971617691657304,3,34,2
0,31610,35086,0.900929145528131,0.941069429819577,0.957346096877101,3,34,2
800,37630,28575,1.31688538932633,0.941069429819577,1.3993498753634,3,34,2
800,37724,31077,1.21388808443543,0.941069429819577,1.28990279141058,3,34,2
800,39684,32009,1.23977631291199,0.941069429819577,1.3174121628302,3,34,2
1000,40647,30523,1.33168430363988,0.941069429819577,1.41507551031085,3,34,2
1000,38102,29431,1.29462131765825,0.941069429819577,1.37569160854206,3,34,2
1000,39971,28922,1.38202752230136,0.941069429819577,1.46857126425446,3,34,2
1500,43316,32556,1.33050743334562,0.941069429819577,1.4138249433952,3,34,2
1500,41933,31920,1.31369047619048,0.941069429819577,1.39595489404256,3,34,2
1500,43821,32037,1.36782470268752,0.941069429819577,1.45347905196512,3,34,2
0,21401,28784,0.743503335186215,0.77231259390099,0.962697411718669,1,35,1
0,20818,27475,0.757707006369427,0.77231259390099,0.981088502703562,1,35,1
0,22147,27150,0.81572744014733,0.77231259390099,1.05621408557777,1,35,1
200,22175,29720,0.746130551816958,0.77231259390099,0.966099164650695,1,35,1
200,21954,27905,0.786740727468196,0.77231259390099,1.01868172768533,1,35,1
200,22684,27758,0.817205850565603,0.77231259390099,1.05812834986654,1,35,1
400,20315,24887,0.816289629123639,0.77231259390099,1.0569420148913,1,35,1
400,21521,29842,0.721164801286777,0.77231259390099,0.933773198808188,1,35,1
400,22584,25692,0.879028491359178,0.77231259390099,1.13817707790981,1,35,1
600,23765,26351,0.901863306895374,0.77231259390099,1.16774388248677,1,35,1
600,25323,25193,1.00516016353749,0.77231259390099,1.3014939436121,1,35,1
600,21548,27357,0.787659465584677,0.77231259390099,1.01987132128219,1,35,1
0,22777,25378,0.897509654031051,0.797910995950291,1.12482427060946,1,35,2
0,19010,26360,0.721168437025797,0.797910995950291,0.903820652536444,1,35,2
0,26472,34155,0.775054896794027,0.797910995950291,0.9713550768541,1,35,2
800,20575,27790,0.740374235336452,0.797910995950291,0.927890753598007,1,35,2
800,19706,27629,0.713236092511492,0.797910995950291,0.893879262388214,1,35,2
800,23965,24608,0.973870286085826,0.797910995950291,1.22052495958647,1,35,2
1000,21721,28234,0.769320677197705,0.797910995950291,0.964168536468737,1,35,2
1000,23371,27743,0.842410698194139,0.797910995950291,1.05577025817378,1,35,2
1000,25094,26743,0.938339004599334,0.797910995950291,1.17599457754282,1,35,2
1500,23472,26764,0.876998953818562,0.797910995950291,1.09911877172977,1,35,2
1500,25640,29494,0.869329355123076,0.797910995950291,1.08950667372083,1,35,2
1500,23756,25335,0.937675152950464,0.797910995950291,1.17516259045123,1,35,2
0,20479,24539,0.834549085129793,0.853674153460349,0.977596758373166,2,35,1
0,21643,25209,0.858542583997779,0.853674153460349,1.00570291430014,2,35,1
0,20918,24101,0.867930791253475,0.853674153460349,1.01670032732669,2,35,1
200,22075,26558,0.831199638526998,0.853674153460349,0.973673192702097,2,35,1
200,21399,25050,0.854251497005988,0.853674153460349,1.00067630435254,2,35,1
200,18148,25455,0.712944411706934,0.853674153460349,0.835148175468391,2,35,1
400,19830,25045,0.791774805350369,0.853674153460349,0.927490661560887,2,35,1
400,16487,26639,0.618904613536544,0.853674153460349,0.724989284292875,2,35,1
400,22234,26914,0.826112803745263,0.853674153460349,0.967714438110411,2,35,1
600,24205,28926,0.836790430754339,0.853674153460349,0.980222286644649,2,35,1
600,24532,29479,0.832185623664303,0.853674153460349,0.974828182733491,2,35,1
600,23021,26915,0.855322310979008,0.853674153460349,1.00193066348791,2,35,1
0,22867,24128,0.947737068965517,0.835970270448947,1.13369709721441,2,35,2
0,17544,23832,0.736153071500504,0.835970270448947,0.880597190501957,2,35,2
0,17859,21673,0.824020670880819,0.835970270448947,0.985705712283632,2,35,2
800,19199,20757,0.924940983764513,0.835970270448947,1.10642808298408,2,35,2
800,19491,20110,0.96921929388364,0.835970270448947,1.15939445234474,2,35,2
800,20435,22670,0.901411557123952,0.835970270448947,1.07828183487896,2,35,2
1000,18884,25169,0.75028805276332,0.835970270448947,0.897505664119356,2,35,2
1000,21475,24976,0.859825432415119,0.835970270448947,1.02853589751865,2,35,2
1000,19063,23938,0.796348901328432,0.835970270448947,0.952604332329621,2,35,2
1500,24225,27814,0.870964262601568,0.835970270448947,1.04186033091084,2,35,2
1500,23281,29379,0.792436774566867,0.835970270448947,0.947924588444156,2,35,2
1500,26133,31755,0.822957014643363,0.835970270448947,0.984433350962834,2,35,2
0,24462,29387,0.832408888283935,0.74339448656733,1.11974046529136,3,35,1
0,24259,34706,0.698985766149945,0.74339448656733,0.940262241353921,3,35,1
0,23770,34016,0.698788805268109,0.74339448656733,0.939997293354716,3,35,1
200,25413,31091,0.817374802997652,0.74339448656733,1.09951690221962,3,35,1
200,22565,30608,0.73722556194459,0.74339448656733,0.991701680959156,3,35,1
200,24400,32249,0.756612608142888,0.74339448656733,1.01778076353054,3,35,1
400,22757,31329,0.726387691914839,0.74339448656733,0.977122786138729,3,35,1
400,24122,31193,0.773314525694867,0.74339448656733,1.0402478625658,3,35,1
400,24740,32271,0.766632580335286,0.74339448656733,1.03125943787296,3,35,1
600,25198,32674,0.771194221705331,0.74339448656733,1.03739567032084,3,35,1
600,24688,30190,0.817754223252733,0.74339448656733,1.10002729106691,3,35,1
600,23805,29916,0.795728038507822,0.74339448656733,1.07039808995914,3,35,1
0,22421,30329,0.739259454647367,0.752369204202416,0.982575377245875,3,35,2
0,21857,27194,0.803743472824888,0.752369204202416,1.06828332198543,3,35,2
0,20287,28409,0.714104685134992,0.752369204202416,0.9491413007687,3,35,2
800,21257,27329,0.77781843462988,0.752369204202416,1.03382545469075,3,35,2
800,24863,30899,0.804653872293602,0.752369204202416,1.06949336549017,3,35,2
800,24677,29372,0.840153888056653,0.752369204202416,1.11667766751205,3,35,2
1000,24926,28337,0.879627342343932,0.752369204202416,1.16914320446758,3,35,2
1000,20598,29632,0.695126889848812,0.752369204202416,0.923917254940962,3,35,2
1000,24318,26815,0.90688047734477,0.752369204202416,1.20536629128268,3,35,2
1500,19817,27431,0.722430826437243,0.752369204202416,0.960207863907839,3,35,2
1500,23535,31486,0.747475068284317,0.752369204202416,0.99349503423218,3,35,2
1500,21379,26129,0.818209652110682,0.752369204202416,1.08751082253302,3,35,2
0,31790,36983,0.859584133250412,0.815726044988096,1.0537657079013,1,36,1
0,30984,39506,0.784285931250949,0.815726044988096,0.961457509012594,1,36,1
0,31374,39056,0.803308070462925,0.815726044988096,0.984776783086101,1,36,1
200,30994,35714,0.867838942711542,0.815726044988096,1.06388529340657,1,36,1
200,32501,39543,0.821915383253673,0.815726044988096,1.0075875207168,1,36,1
200,30907,35457,0.871675550667005,0.815726044988096,1.06858859787875,1,36,1
400,37115,36690,1.01158353774871,0.815726044988096,1.24010204647011,1,36,1
400,32518,32287,1.00715458233964,0.815726044988096,1.23467258220784,1,36,1
400,34294,32096,1.06848205383848,0.815726044988096,1.30985403788851,1,36,1
600,40950,29001,1.41202027516293,0.815726044988096,1.73099815046795,1,36,1
600,39226,31305,1.25302667305542,0.815726044988096,1.53608761269074,1,36,1
600,39017,31452,1.2405252448175,0.815726044988096,1.52076208972291,1,36,1
0,31771,41046,0.774034010622229,0.784250859576822,0.98697247337401,1,36,2
0,33680,41318,0.815141100730916,0.784250859576822,1.03938821459598,1,36,2
0,33237,43528,0.76357746737732,0.784250859576822,0.97363931203001,1,36,2
800,43854,32102,1.3660831100866,0.784250859576822,1.74189558532806,1,36,2
800,42281,30138,1.4029132656447,0.784250859576822,1.78885779787568,1,36,2
800,44243,31434,1.40748870649615,0.784250859576822,1.79469195259234,1,36,2
1000,44932,32344,1.38919119465743,0.784250859576822,1.77136075490824,1,36,2
1000,37909,28879,1.31268395720073,0.784250859576822,1.67380620775992,1,36,2
1000,42115,29725,1.41682085786375,0.784250859576822,1.80659139937476,1,36,2
1500,41685,30879,1.34994656562713,0.784250859576822,1.72131984191328,1,36,2
1500,38003,34050,1.116093979442,0.784250859576822,1.42313389371895,1,36,2
1500,34295,29901,1.14695160696967,0.784250859576822,1.46248052260798,1,36,2
0,30161,34381,0.877257787731596,0.870158075930668,1.00815910579619,2,36,1
0,31687,37693,0.840660069508927,0.870158075930668,0.96610040492908,2,36,1
0,32855,36810,0.892556370551481,0.870158075930668,1.02574048927473,2,36,1
200,30544,32671,0.934896391295032,0.870158075930668,1.07439833882496,2,36,1
200,31804,34979,0.909231253037537,0.870158075930668,1.04490353900937,2,36,1
200,30092,33988,0.885371307520301,0.870158075930668,1.01748329643825,2,36,1
400,36339,33530,1.08377572323293,0.870158075930668,1.24549292043723,2,36,1
400,36393,34270,1.06194922672892,0.870158075930668,1.22040955098086,2,36,1
400,36813,34482,1.06760048721072,0.870158075930668,1.22690407265241,2,36,1
600,42687,30420,1.40325443786982,0.870158075930668,1.61264312391629,2,36,1
600,45500,31343,1.45167980091248,0.870158075930668,1.66829434911565,2,36,1
600,42528,29670,1.43336703741153,0.870158075930668,1.64724901952842,2,36,1
0,30777,31994,0.961961617803338,0.902149937149465,1.06629904652309,2,36,2
0,32290,37060,0.871289800323799,0.902149937149465,0.965792674194298,2,36,2
0,33261,38091,0.873198393321257,0.902149937149465,0.967908279282614,2,36,2
800,40749,26577,1.53324302968732,0.902149937149465,1.6995434645065,2,36,2
800,38712,24464,1.58240680183126,0.902149937149465,1.75403969636268,2,36,2
800,42681,27552,1.54910714285714,0.902149937149465,1.71712825004664,2,36,2
1000,44407,27545,1.61216191686331,0.902149937149465,1.78702214618258,2,36,2
1000,44599,29274,1.52350208376033,0.902149937149465,1.68874598448032,2,36,2
1000,43687,27147,1.60927542638229,0.902149937149465,1.78382257772709,2,36,2
1500,45244,32260,1.40247985120893,0.902149937149465,1.55459729414864,2,36,2
1500,42284,32521,1.30020602072507,0.902149937149465,1.44123051743854,2,36,2
1500,45363,30326,1.49584514937677,0.902149937149465,1.65808929068178,2,36,2
0,37955,38138,0.995201636163407,0.967410342453456,1.02872751353833,3,36,1
0,34675,37041,0.936124834642693,0.967410342453456,0.967660560945194,3,36,1
0,37374,38494,0.970904556554268,0.967410342453456,1.00361192551648,3,36,1
200,37120,36695,1.01158195939501,0.967410342453456,1.04565964927513,3,36,1
200,40015,37473,1.06783550823259,0.967410342453456,1.10380824079723,3,36,1
200,39021,39892,0.978166048330492,0.967410342453456,1.01111803895931,3,36,1
400,42702,35817,1.19222715470307,0.967410342453456,1.23239033364008,3,36,1
400,41678,34741,1.19967761434616,0.967410342453456,1.24009178080901,3,36,1
400,42152,37389,1.12739040894381,0.967410342453456,1.16536939855804,3,36,1
600,47015,31745,1.48102063317058,0.967410342453456,1.53091254887202,3,36,1
600,46104,29783,1.5479971795991,0.967410342453456,1.60014536920622,3,36,1
600,47495,29962,1.58517455443562,0.967410342453456,1.63857515768898,3,36,1
0,34485,35621,0.968108699924202,0.917889693033832,1.05471137465809,3,36,2
0,36832,41634,0.884661574674545,0.917889693033832,0.963799442774588,3,36,2
0,30972,34379,0.900898804502749,0.917889693033832,0.981489182567325,3,36,2
800,41965,25239,1.66270454455406,0.917889693033832,1.81144265718733,3,36,2
800,45334,25128,1.80412289079911,0.917889693033832,1.96551165623843,3,36,2
800,38831,22798,1.70326344416177,0.917889693033832,1.85562977456703,3,36,2
1000,45013,25105,1.7929894443338,0.917889693033832,1.95338226144316,3,36,2
1000,43113,23576,1.82868171021378,0.917889693033832,1.99226739780634,3,36,2
1000,46211,25358,1.82234403344112,0.917889693033832,1.98536278081287,3,36,2
1500,46958,27419,1.71260804551588,0.917889693033832,1.8658103021675,3,36,2
1500,49311,30336,1.62549446202532,0.917889693033832,1.77090392708594,3,36,2
1500,47922,30056,1.59442374234762,0.917889693033832,1.73705375977988,3,36,2
0,20415,24163,0.844886810412614,0.906086207012934,0.932457423888977,1,37,1
0,21931,21278,1.03068897452768,0.906086207012934,1.13751756350593,1,37,1
0,22653,26882,0.842682836098505,0.906086207012934,0.930025012605093,1,37,1
200,22166,25156,0.881141675942121,0.906086207012934,0.972470024510089,1,37,1
200,25060,26122,0.959344613735549,0.906086207012934,1.05877852053194,1,37,1
200,23427,26477,0.884805680401858,0.906086207012934,0.976513794773204,1,37,1
400,26625,29319,0.908114192162079,0.906086207012934,1.00223818123866,1,37,1
400,26624,30213,0.881210075133221,0.906086207012934,0.972545513123171,1,37,1
400,25798,30062,0.858159803073648,0.906086207012934,0.947106132321247,1,37,1
600,27204,30420,0.894280078895463,0.906086207012934,0.986970193314838,1,37,1
600,27211,31278,0.869972504635846,0.906086207012934,0.960143193773866,1,37,1
600,29643,29843,0.993298260898703,0.906086207012934,1.0962513866901,1,37,1
0,26633,28399,0.937814711785626,0.904281919456448,1.03708223244067,1,37,2
0,23555,27537,0.855394560046483,0.904281919456448,0.945937922280531,1,37,2
0,24489,26629,0.919636486537234,0.904281919456448,1.0169798452788,1,37,2
800,28457,26978,1.05482244792053,0.904281919456448,1.16647521666094,1,37,2
800,25390,29714,0.854479369993942,0.904281919456448,0.944925859523498,1,37,2
800,27377,29230,0.936606226479644,0.904281919456448,1.03574582917972,1,37,2
1000,28159,29265,0.962207415000854,0.904281919456448,1.06405689895826,1,37,2
1000,25475,28568,0.891732007840941,0.904281919456448,0.986121682469279,1,37,2
1000,26548,30075,0.882726517040731,0.904281919456448,0.976162962067545,1,37,2
1500,26667,32054,0.831939851500593,0.904281919456448,0.920000537001405,1,37,2
1500,29675,32402,0.915838528485896,0.904281919456448,1.01277987404237,1,37,2
1500,26626,29788,0.893849872431852,0.904281919456448,0.988463722650933,1,37,2
0,26186,31968,0.819131631631632,0.856426695800344,0.956452707100799,2,37,1
0,26503,31587,0.839047709500744,0.856426695800344,0.979707561213562,2,37,1
0,29301,32160,0.911100746268657,0.856426695800344,1.06383973168564,2,37,1
200,28643,30906,0.926777971914839,0.856426695800344,1.08214512282192,2,37,1
200,28272,33132,0.85331401666063,0.856426695800344,0.996365504304131,2,37,1
200,27740,30584,0.907010201412503,0.856426695800344,1.05906343865763,2,37,1
400,26293,30203,0.870542661325034,0.856426695800344,1.01648239784433,2,37,1
400,26482,29784,0.889135106097233,0.856426695800344,1.03819172202044,2,37,1
400,27443,29471,0.931186590207322,0.856426695800344,1.08729281183501,2,37,1
600,28978,34014,0.851943317457518,0.856426695800344,0.994765017993003,2,37,1
600,28680,32859,0.872820231899936,0.856426695800344,1.01914178549079,2,37,1
600,28587,30742,0.929900461908789,0.856426695800344,1.08579107408578,2,37,1
0,23998,27107,0.885306378426237,0.853788214676857,1.03691566972649,2,37,2
0,22748,26444,0.860232945091514,0.853788214676857,1.00754839467665,2,37,2
0,20363,24960,0.815825320512821,0.853788214676857,0.955535935596857,2,37,2
800,21659,27607,0.78454739739921,0.853788214676857,0.918901647870774,2,37,2
800,27237,27602,0.986776320556481,0.853788214676857,1.15576240523531,2,37,2
800,24523,27294,0.898475855499377,0.853788214676857,1.05234042828693,2,37,2
1000,27900,28933,0.964296823696126,0.853788214676857,1.12943327996287,2,37,2
1000,26699,27917,0.956370670200953,0.853788214676857,1.12014976754267,2,37,2
1000,25999,27084,0.959939447644366,0.853788214676857,1.12432970043711,2,37,2
1500,30704,32515,0.94430262955559,0.853788214676857,1.10601506711239,2,37,2
1500,28155,30128,0.934512745618694,0.853788214676857,1.09454865920396,2,37,2
1500,26650,28627,0.930939323016732,0.853788214676857,1.09036328566456,2,37,2
0,29919,30360,0.985474308300395,0.971540413177145,1.0143420643488,3,37,1
0,29234,30608,0.955109775222164,0.971540413177145,0.983088055080232,3,37,1
0,29413,30197,0.974037156008875,0.971540413177145,1.00256988057096,3,37,1
200,29807,31930,0.933510804885687,0.971540413177145,0.960856380469967,3,37,1
200,31748,31526,1.00704180676267,0.971540413177145,1.03654134517105,3,37,1
200,31205,31311,0.996614608284628,0.971540413177145,1.02580870004726,3,37,1
400,31744,31887,0.995515413804999,0.971540413177145,1.02467730657693,3,37,1
400,29257,30954,0.94517671383343,0.971540413177145,0.972864021932449,3,37,1
400,29580,31580,0.93666877770741,0.971540413177145,0.964106860613551,3,37,1
600,32847,33537,0.979425708918508,0.971540413177145,1.00811628176699,3,37,1
600,29611,31224,0.948341019728414,0.971540413177145,0.976121020665662,3,37,1
600,30244,29563,1.02303555119575,0.971540413177145,1.05300359853298,3,37,1
0,25040,27790,0.90104354084203,0.917781743499244,0.981762327725766,3,37,2
0,26217,28667,0.914535877489797,0.917781743499244,0.996463357402304,3,37,2
0,24034,25629,0.937765812165906,0.917781743499244,1.02177431487193,3,37,2
800,26950,24134,1.11668185961714,0.917781743499244,1.21671831840928,3,37,2
800,29241,27204,1.07487869430966,0.917781743499244,1.17117027215147,3,37,2
800,27473,25379,1.08250916111746,0.917781743499244,1.17948430417689,3,37,2
1000,26535,26078,1.01752435002684,0.917781743499244,1.10867791523866,3,37,2
1000,29790,30866,0.965139635845267,0.917781743499244,1.05160038612825,3,37,2
1000,32003,30457,1.05076008799291,0.917781743499244,1.14489103257454,3,37,2
1500,35426,34320,1.03222610722611,0.917781743499244,1.12469670979782,3,37,2
1500,31852,31973,0.996215556876114,0.917781743499244,1.08546020220213,3,37,2
1500,31587,30101,1.04936713066011,0.917781743499244,1.14337328901223,3,37,2
0,20232,24324,0.831771090281204,0.863814551305508,0.962904698727434,1,38,1
0,22451,25326,0.886480296928058,0.863814551305508,1.02623913383758,1,38,1
0,22944,26276,0.873192266707261,0.863814551305508,1.01085616743499,1,38,1
200,24049,26075,0.922301054650048,0.863814551305508,1.06770724486656,1,38,1
200,25002,27161,0.920511026839954,0.863814551305508,1.06563500863555,1,38,1
200,24882,28611,0.869665513264129,0.863814551305508,1.00677340055198,1,38,1
400,27530,28209,0.975929667836506,0.863814551305508,1.12979072459656,1,38,1
400,29809,31201,0.95538604531906,0.863814551305508,1.10600827906309,1,38,1
400,29519,30007,0.983737128003466,0.863814551305508,1.13882907681598,1,38,1
600,31032,29215,1.06219407838439,0.863814551305508,1.22965522724648,1,38,1
600,31409,30355,1.03472245099654,0.863814551305508,1.19785253609439,1,38,1
600,32364,32254,1.00341042971414,0.863814551305508,1.16160399034453,1,38,1
0,23802,25279,0.94157205585664,0.939131589265271,1.00259864178701,1,38,2
0,23532,24575,0.957558494404883,0.939131589265271,1.01962121746328,1,38,2
0,22896,24934,0.918264217534291,0.939131589265271,0.977780140749704,1,38,2
800,28795,26511,1.08615291765682,0.939131589265271,1.15655029611619,1,38,2
800,28443,24692,1.15191155029969,0.939131589265271,1.22657097627915,1,38,2
800,30733,28160,1.09137073863636,0.939131589265271,1.16210630236621,1,38,2
1000,32405,28680,1.12988145048815,0.939131589265271,1.20311302846506,1,38,2
1000,34830,30370,1.1468554494567,0.939131589265271,1.2211871718147,1,38,2
1000,35381,30675,1.15341483292584,0.939131589265271,1.22817169192254,1,38,2
1500,34991,33134,1.05604514999698,0.939131589265271,1.12449113848165,1,38,2
1500,35600,31206,1.14080625520733,0.939131589265271,1.21474590807859,1,38,2
1500,34808,30706,1.13358952647691,0.939131589265271,1.20706143785854,1,38,2
0,27177,29614,0.917707840886067,0.938580394821231,0.977761570505488,2,38,1
0,26476,28418,0.931663030473644,0.938580394821231,0.992629971406014,2,38,1
0,27500,28457,0.966370313103981,0.938580394821231,1.0296084580885,2,38,1
200,28242,28438,0.993107813488994,0.938580394821231,1.0580956292808,2,38,1
200,27742,28558,0.971426570488129,0.938580394821231,1.03499559105233,2,38,1
200,29028,29311,0.99034492170175,0.938580394821231,1.05515193708087,2,38,1
400,29564,28580,1.03442967109867,0.938580394821231,1.10212154100629,2,38,1
400,30544,30822,0.990980468496528,0.938580394821231,1.05582907331585,2,38,1
400,31638,30695,1.03072161589835,0.938580394821231,1.09817083500308,2,38,1
600,31007,29284,1.0588375904931,0.938580394821231,1.12812668614794,2,38,1
600,33674,32494,1.03631439650397,0.938580394821231,1.10412960064157,2,38,1
600,32881,30412,1.08118505852953,0.938580394821231,1.15193654640044,2,38,1
0,27101,28173,0.961949384162141,0.957078956142616,1.00508884662887,2,38,2
0,26231,26326,0.996391400136747,0.957078956142616,1.04107544496911,2,38,2
0,26390,28908,0.912896084128961,0.957078956142616,0.953835708402023,2,38,2
800,30147,26186,1.15126403421676,0.957078956142616,1.20289347793914,2,38,2
800,34498,28859,1.19539831594996,0.957078956142616,1.249007000183,2,38,2
800,30099,25446,1.1828578165527,0.957078956142616,1.23590411110914,2,38,2
1000,33425,27534,1.21395365729643,0.957078956142616,1.26839447206019,2,38,2
1000,35914,29854,1.2029878743217,0.957078956142616,1.25693691894573,2,38,2
1000,40266,32356,1.24446779577204,0.957078956142616,1.30027704379553,2,38,2
1500,38528,32596,1.18198551969567,0.957078956142616,1.23499269533572,2,38,2
