Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,21469,31976,0.671409807355517,0.631094647436064,1.06388132126178,1,154,1
0,21341,34214,0.623750511486526,0.631094647436064,0.988362861292875,1,154,1
0,20911,34961,0.598123623466148,0.631094647436064,0.947755817445345,1,154,1
200,23406,34044,0.687522030313712,0.631094647436064,1.0894119180172,1,154,1
200,22534,35052,0.64287344516718,0.631094647436064,1.01866407484039,1,154,1
200,26622,37994,0.700689582565668,0.631094647436064,1.11027654158112,1,154,1
400,28622,32320,0.885581683168317,0.631094647436064,1.40324701970798,1,154,1
400,31636,35209,0.898520264705047,0.631094647436064,1.42374882809646,1,154,1
400,31595,37248,0.848233462199313,0.631094647436064,1.34406695674795,1,154,1
600,35431,30416,1.16488032614413,0.631094647436064,1.84580923143093,1,154,1
600,33263,31339,1.06139315230224,0.631094647436064,1.68182879796928,1,154,1
600,33927,30738,1.10374780402108,0.631094647436064,1.74894179265385,1,154,1
0,23703,42803,0.553769595589094,0.598531883155581,0.925213194440886,1,154,2
0,23611,39789,0.593405212495916,0.598531883155581,0.99143459053069,1,154,2
0,25848,39863,0.648420841381732,0.598531883155581,1.08335221502842,1,154,2
800,39296,31474,1.24852259007435,0.598531883155581,2.08597507536588,1,154,2
800,41123,32746,1.25581750442802,0.598531883155581,2.09816308833391,1,154,2
800,37919,30260,1.25310641110377,0.598531883155581,2.09363351622496,1,154,2
1000,38477,31904,1.20602432296891,0.598531883155581,2.01497089279606,1,154,2
1000,38366,29875,1.28421757322176,0.598531883155581,2.14561263879729,1,154,2
1000,37387,29659,1.26056171819684,0.598531883155581,2.10608950612773,1,154,2
1500,36375,29042,1.25249638454652,0.598531883155581,2.09261431144337,1,154,2
1500,38133,31119,1.22539284681384,0.598531883155581,2.04733094643735,1,154,2
1500,37504,30838,1.21616187820222,0.598531883155581,2.03190826157893,1,154,2
0,22507,35918,0.62662174954062,0.641240052863588,0.977203071988897,2,154,1
0,22312,32688,0.682574645129711,0.641240052863588,1.0644604030605,2,154,1
0,22459,36547,0.614523763920431,0.641240052863588,0.958336524950603,2,154,1
200,26166,36570,0.715504511894996,0.641240052863588,1.11581381839728,2,154,1
200,24634,35621,0.691558350411274,0.641240052863588,1.07847029723577,2,154,1
200,24651,38467,0.640835001429797,0.641240052863588,0.999368331045477,2,154,1
400,27748,35598,0.779481993370414,0.641240052863588,1.2155853176817,2,154,1
400,28726,32115,0.894472987700451,0.641240052863588,1.39491128744376,2,154,1
400,29672,33073,0.897166873280319,0.641240052863588,1.39911234376867,2,154,1
600,32799,28633,1.14549645513918,0.641240052863588,1.78637695824478,2,154,1
600,31557,27482,1.14827887344444,0.641240052863588,1.79071607944102,2,154,1
600,31498,29095,1.08259151056883,0.641240052863588,1.68827805707752,2,154,1
0,25933,39372,0.658666057096414,0.682145062101941,0.965580627479468,2,154,2
0,26226,37712,0.695428510818837,0.682145062101941,1.01947305559314,2,154,2
0,27497,39716,0.692340618390573,0.682145062101941,1.01494631692739,2,154,2
800,40213,31046,1.29527153256458,0.682145062101941,1.89882123983038,2,154,2
800,42062,31775,1.32374508261212,0.682145062101941,1.94056243481873,2,154,2
800,37017,31211,1.18602415814937,0.682145062101941,1.73866853847009,2,154,2
1000,38947,31933,1.21964738671594,0.682145062101941,1.78795897599515,2,154,2
1000,42501,31896,1.33248683220467,0.682145062101941,1.95337752368797,2,154,2
1000,41805,29910,1.39769307923771,0.682145062101941,2.04896752448944,2,154,2
1500,41955,31091,1.3494258788717,0.682145062101941,1.97820955371812,2,154,2
1500,41275,31770,1.2991816178785,0.682145062101941,1.90455328354242,2,154,2
1500,38200,31312,1.21997956055187,0.682145062101941,1.78844593082981,2,154,2
0,11256,16603,0.677949768114196,0.678405392296091,0.999328389504168,3,154,1
0,15148,20208,0.749604117181314,0.678405392296091,1.10495011639611,3,154,1
0,17130,28190,0.607662291592763,0.678405392296091,0.895721494099723,3,154,1
200,23098,32651,0.707420905944688,0.678405392296091,1.04277016954478,3,154,1
200,24077,36219,0.664761589221127,0.678405392296091,0.97988842183464,3,154,1
200,24497,37122,0.659905177522763,0.678405392296091,0.972729853000263,3,154,1
400,26143,34854,0.750071727778734,0.678405392296091,1.10563939540646,3,154,1
400,28057,34981,0.802063977587833,0.678405392296091,1.18227830541443,3,154,1
400,28601,35168,0.813267743403094,0.678405392296091,1.19879315913241,3,154,1
600,30821,28422,1.08440644571107,0.678405392296091,1.59846377700633,3,154,1
600,30765,31273,0.983755955616666,0.678405392296091,1.450100436683,3,154,1
600,30394,29711,1.02298811887853,0.678405392296091,1.50793040635509,3,154,1
0,12404,18575,0.667779273216689,0.694618793604889,0.961360791508519,3,154,2
0,14391,21658,0.664465786314526,0.694618793604889,0.956590567995034,3,154,2
0,21457,28548,0.751611321283452,0.694618793604889,1.08204864049645,3,154,2
800,33597,28406,1.18274308244737,0.694618793604889,1.70272254844883,3,154,2
800,36275,28151,1.28858655109943,0.694618793604889,1.85509888727888,3,154,2
800,41521,30501,1.36129962952034,0.694618793604889,1.95977943881356,3,154,2
1000,42578,29968,1.42078216764549,0.694618793604889,2.04541279436452,3,154,2
1000,43809,33860,1.29382752510337,0.694618793604889,1.86264399554861,3,154,2
1000,40605,30282,1.34089558153358,0.694618793604889,1.9304049845451,3,154,2
1500,45068,33135,1.3601327901011,0.694618793604889,1.95809961179191,3,154,2
1500,40301,31683,1.27200707003756,0.694618793604889,1.83123042703204,3,154,2
1500,40136,31463,1.27565712106284,0.694618793604889,1.83648518123518,3,154,2
