Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,31071,51340,0.605200623295676,0.627772818304116,0.96404400708298,1,158,1
0,31922,48956,0.652054906446605,0.627772818304116,1.03867973801109,1,158,1
0,29450,47040,0.626062925170068,0.627772818304116,0.997276254905927,1,158,1
200,35069,50530,0.694023352463883,0.627772818304116,1.1055326580382,1,158,1
200,32154,49580,0.648527632109722,0.627772818304116,1.03306102653771,1,158,1
200,32497,50176,0.647660235969388,0.627772818304116,1.03167932265528,1,158,1
400,33830,47835,0.707222744852096,0.627772818304116,1.12655840493796,1,158,1
400,28768,43978,0.654145254445405,0.627772818304116,1.04200952219074,1,158,1
400,26776,38909,0.688169832172505,0.627772818304116,1.09620839276149,1,158,1
600,21241,30010,0.707797400866378,0.627772818304116,1.12747379343126,1,158,1
600,18265,25439,0.717992059436299,0.627772818304116,1.14371320086127,1,158,1
600,15625,21762,0.717994669607573,0.627772818304116,1.14371735868906,1,158,1
0,7106,11800,0.602203389830508,0.637112237680629,0.94520769530781,1,158,2
0,9674,14829,0.652370355384719,0.637112237680629,1.02394886929128,1,158,2
0,12003,18276,0.656762967826658,0.637112237680629,1.03084343540091,1,158,2
800,18925,23782,0.795769910015979,0.637112237680629,1.24902625150152,1,158,2
800,21591,27990,0.771382636655949,0.637112237680629,1.21074842238806,1,158,2
800,24156,30870,0.782507288629738,0.637112237680629,1.22820947762424,1,158,2
1000,23248,29769,0.780946622325238,0.637112237680629,1.22575988364033,1,158,2
1000,25332,32463,0.780334534701044,0.637112237680629,1.22479916182714,1,158,2
1000,25993,33144,0.784244508810041,0.637112237680629,1.23093618742129,1,158,2
1500,25545,32968,0.774842271293375,0.637112237680629,1.21617860318324,1,158,2
1500,26610,32663,0.814683280776414,0.637112237680629,1.27871234076781,1,158,2
1500,24528,32700,0.750091743119266,0.637112237680629,1.17733061579532,1,158,2
0,19643,29332,0.669678167189418,0.664717617924288,1.00746264147567,2,158,1
0,20857,30984,0.673153885876581,0.664717617924288,1.01269150647554,2,158,1
0,21377,32821,0.651320800706864,0.664717617924288,0.979845852048788,2,158,1
200,21824,31199,0.699509599666656,0.664717617924288,1.05234099534027,2,158,1
200,22202,32585,0.681356452355378,0.664717617924288,1.02503143287077,2,158,1
200,22192,32472,0.683419561468342,0.664717617924288,1.02813517054423,2,158,1
400,23806,33817,0.703965461158589,0.664717617924288,1.0590443854292,2,158,1
400,23023,31261,0.736476760180417,0.664717617924288,1.10795432574844,2,158,1
400,23315,30991,0.752315188280469,0.664717617924288,1.13178162876098,2,158,1
600,24514,32175,0.761895881895882,0.664717617924288,1.14619480716496,2,158,1
600,24233,32148,0.753794948363817,0.664717617924288,1.13400777719371,2,158,1
600,23867,31509,0.757466120790885,0.664717617924288,1.13953068245163,2,158,1
0,22244,30797,0.722278143975063,0.682969711733022,1.05755516176888,2,158,2
0,20072,30249,0.663559125921518,0.682969711733022,0.971579141098,2,158,2
0,21581,32547,0.663071865302486,0.682969711733022,0.970865697133119,2,158,2
800,26422,30690,0.860931899641577,0.682969711733022,1.26057112760825,2,158,2
800,26924,32404,0.830885075916553,0.682969711733022,1.2165767553706,2,158,2
800,26240,31536,0.832064941653983,0.682969711733022,1.21830430743793,2,158,2
1000,28011,32135,0.871666407344017,0.682969711733022,1.27628852695705,2,158,2
1000,28587,32095,0.890699485901231,0.682969711733022,1.30415664208754,2,158,2
1000,28551,34655,0.823863800317414,0.682969711733022,1.20629624735023,2,158,2
1500,27497,31852,0.863273891749341,0.682969711733022,1.26400025787205,2,158,2
1500,26692,33876,0.787932459558389,0.682969711733022,1.15368580190625,2,158,2
1500,27353,32565,0.839950867495778,0.682969711733022,1.2298508309606,2,158,2
0,15981,28337,0.563962310759784,0.565733938878162,0.996868442925855,3,158,1
0,16787,29506,0.568935131837592,0.565733938878162,1.00565847784522,3,158,1
0,16849,29858,0.564304374037109,0.565733938878162,0.997473079228926,3,158,1
200,17790,31157,0.570979234200982,0.565733938878162,1.00927166458004,3,158,1
200,17985,29794,0.60364502920051,0.565733938878162,1.06701222556583,3,158,1
200,17833,31078,0.57381427376279,0.565733938878162,1.01428292405552,3,158,1
400,17130,30013,0.570752673841335,0.565733938878162,1.00887119300837,3,158,1
400,19738,30075,0.656292601828761,0.565733938878162,1.16007288360705,3,158,1
400,19585,31439,0.622952383981679,0.565733938878162,1.10114020243682,3,158,1
600,19555,32174,0.607788897867844,0.565733938878162,1.07433699147178,3,158,1
600,17955,28762,0.624261177943119,0.565733938878162,1.10345364674606,3,158,1
600,17401,27826,0.625350391719974,0.565733938878162,1.10537895774828,3,158,1
0,17708,31619,0.56004301211297,0.570086636682499,0.982382283808693,3,158,2
0,19589,34687,0.564736068267651,0.570086636682499,0.990614464415471,3,158,2
0,18630,31820,0.585480829666876,0.570086636682499,1.02700325177584,3,158,2
800,19750,30781,0.641629576686917,0.570086636682499,1.1254948553447,3,158,2
800,18482,30991,0.596366687102707,0.570086636682499,1.04609834493427,3,158,2
800,20345,33218,0.612469143235595,0.570086636682499,1.07434397480308,3,158,2
1000,21745,33669,0.645846327482254,0.570086636682499,1.13289153950463,3,158,2
1000,23119,33189,0.696586218325349,0.570086636682499,1.22189536379766,3,158,2
1000,21000,33228,0.63199711087035,0.570086636682499,1.10859836067747,3,158,2
1500,19214,31687,0.606368542304415,0.570086636682499,1.06364279266929,3,158,2
1500,19897,30793,0.646153346539798,0.570086636682499,1.13343008757398,3,158,2
1500,18471,29787,0.620102729378588,0.570086636682499,1.08773419595861,3,158,2
