Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,20939,28485,0.735088643145515,0.743166192243509,0.989130898065197,1,096,1
0,22292,29363,0.759186731600994,0.743166192243509,1.02155714229831,1,096,1
0,21345,29032,0.735223201984018,0.743166192243509,0.989311959636494,1,096,1
200,23135,28801,0.803270719766675,0.743166192243509,1.08087629409206,1,096,1
200,22288,28248,0.789011611441518,0.743166192243509,1.06168932289507,1,096,1
200,22744,28863,0.787998475556941,0.743166192243509,1.06032605328573,1,096,1
400,26264,29173,0.900284509649333,0.743166192243509,1.21141747168491,1,096,1
400,25663,30147,0.851262148804193,0.743166192243509,1.14545327503981,1,096,1
400,26833,31069,0.863658308925295,0.743166192243509,1.16213347423413,1,096,1
600,28773,31494,0.913602590969709,0.743166192243509,1.22933820255154,1,096,1
600,29480,30051,0.980998968420352,0.743166192243509,1.32002636645628,1,096,1
600,29197,31472,0.927713523131673,0.743166192243509,1.24832578878628,1,096,1
0,23733,30925,0.767437348423605,0.765856192111143,1.00206456032967,1,096,2
0,24041,31442,0.764614210291966,0.765856192111143,0.998378309358897,1,096,2
0,23594,30821,0.765517017617858,0.765856192111143,0.999557130311436,1,096,2
800,30688,28418,1.07987894996129,0.765856192111143,1.41002835922044,1,096,2
800,29002,28587,1.01451708818694,0.765856192111143,1.32468353541719,1,096,2
800,30373,29142,1.04224143847368,0.765856192111143,1.36088400042919,1,096,2
1000,32890,30099,1.09272733313399,0.765856192111143,1.42680485499739,1,096,2
1000,33588,31742,1.058156385861,0.765856192111143,1.38166459546943,1,096,2
1000,32599,31210,1.04450496635694,0.765856192111143,1.3638395525375,1,096,2
1500,34161,31342,1.08994320719801,0.765856192111143,1.42316954334925,1,096,2
1500,33463,29797,1.12303252005235,0.765856192111143,1.46637519108728,1,096,2
1500,34242,32232,1.06236038719285,0.765856192111143,1.38715387841204,1,096,2
0,23930,31849,0.751357970422933,0.721305750638983,1.04166363536867,2,096,1
0,23319,33264,0.701028138528139,0.721305750638983,0.971887632820228,2,096,1
0,22436,31532,0.711531142965876,0.721305750638983,0.986448731811097,2,096,1
200,23837,31200,0.76400641025641,0.721305750638983,1.05919911158285,2,096,1
200,22946,32862,0.698253301685838,0.721305750638983,0.968040669393356,2,096,1
200,25408,31043,0.818477595593209,0.721305750638983,1.13471658151643,2,096,1
400,25476,31170,0.817324350336862,0.721305750638983,1.13311775153993,2,096,1
400,25943,32301,0.803163988730999,0.721305750638983,1.11348618532363,2,096,1
400,25248,31021,0.813900261113439,0.721305750638983,1.12837068107724,2,096,1
600,26644,29608,0.899891921102405,0.721305750638983,1.24758733769309,2,096,1
600,26720,30087,0.888091202180344,0.721305750638983,1.23122712025186,2,096,1
600,27596,29967,0.920879634264357,0.721305750638983,1.27668417096159,2,096,1
0,25468,34667,0.734646782242478,0.707397763452859,1.0385200804942,2,096,2
0,23735,34806,0.681922657013159,0.707397763452859,0.963987578480097,2,096,2
0,24567,34816,0.705623851102941,0.707397763452859,0.997492341025706,2,096,2
800,27664,29625,0.933805907172996,0.707397763452859,1.32005776017021,2,096,2
800,28842,31491,0.915880727826998,0.707397763452859,1.2947181559587,2,096,2
800,31098,34159,0.910389648408911,0.707397763452859,1.28695579127256,2,096,2
1000,31966,33637,0.950322561465053,0.707397763452859,1.34340622852193,2,096,2
1000,31395,33016,0.950902592682336,0.707397763452859,1.34422617911726,2,096,2
1000,30139,30417,0.990860374132886,0.707397763452859,1.40071177112071,2,096,2
1500,29822,31117,0.958382877526754,0.707397763452859,1.35480054792486,2,096,2
1500,27810,31686,0.877674682825223,0.707397763452859,1.24070887436967,2,096,2
1500,31059,32685,0.950252409362093,0.707397763452859,1.34330705927574,2,096,2
0,25799,32522,0.793278396162598,0.789828725041879,1.00436761922091,3,096,1
0,26622,33918,0.784892977180258,0.789828725041879,0.993750863060394,3,096,1
0,26987,34104,0.791314801782782,0.789828725041879,1.0018815177187,3,096,1
200,28528,32161,0.887037094617705,0.789828725041879,1.12307525225886,3,096,1
200,27521,31346,0.877974861226313,0.789828725041879,1.11160158321636,3,096,1
200,27438,32865,0.834869922409858,0.789828725041879,1.05702653745037,3,096,1
400,28623,31146,0.918994413407821,0.789828725041879,1.16353632663726,3,096,1
400,29541,32312,0.914242386729389,0.789828725041879,1.15751979858787,3,096,1
400,30884,33017,0.935396916739861,0.789828725041879,1.18430349148198,3,096,1
600,31673,30813,1.02791029760166,0.789828725041879,1.30143443130301,3,096,1
600,32631,31883,1.02346077847129,0.789828725041879,1.29580090723722,3,096,1
600,30713,31094,0.987746832186274,0.789828725041879,1.25058357700766,3,096,1
0,29709,36771,0.807946479562699,0.784587719000706,1.029772019108,3,096,2
0,29265,38181,0.766480710300935,0.784587719000706,0.976921626146745,3,096,2
0,29787,38221,0.779335967138484,0.784587719000706,0.993306354745253,3,096,2
800,38969,36896,1.05618495229835,0.784587719000706,1.34616554238647,3,096,2
800,37325,34889,1.0698214336897,0.784587719000706,1.36354598444682,3,096,2
800,36283,32663,1.1108287664942,0.784587719000706,1.41581207504626,3,096,2
1000,36718,31762,1.15603551413639,0.784587719000706,1.47343054975265,3,096,2
1000,38219,33822,1.1300041393176,0.784587719000706,1.44025213746251,3,096,2
1000,39009,33496,1.16458681633628,0.784587719000706,1.48432965254613,3,096,2
1500,35584,31221,1.13974568399475,0.784587719000706,1.45266826945289,3,096,2
1500,36022,32170,1.11973888716195,0.784587719000706,1.42716851162049,3,096,2
1500,39959,35568,1.12345366621682,0.784587719000706,1.43190320089093,3,096,2
