Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,27802,32451,0.856737850913685,0.854849586010482,1.00220888555613,1,010,1
0,28237,33366,0.846280644967931,0.854849586010482,0.989976083298419,1,010,1
0,25864,30021,0.861530262149828,0.854849586010482,1.00781503114545,1,010,1
200,28557,31105,0.918083909339334,0.854849586010482,1.07397128613463,1,010,1
200,28562,31686,0.901407561699173,0.854849586010482,1.05446335408077,1,010,1
200,30326,33963,0.89291287577658,0.854849586010482,1.04452630075396,1,010,1
400,30607,32127,0.952687770411181,0.854849586010482,1.11445075952754,1,010,1
400,32666,31707,1.03024568707226,0.854849586010482,1.20517773410915,1,010,1
400,30855,32031,0.963285567106865,0.854849586010482,1.12684802434361,1,010,1
600,33424,30114,1.10991565384871,0.854849586010482,1.29837537739078,1,010,1
600,31181,30491,1.02262962841494,0.854849586010482,1.19626849582682,1,010,1
600,35941,30722,1.16987826313391,0.854849586010482,1.36851942409383,1,010,1
0,29193,36274,0.804791310580581,0.831149134653082,0.968287491409706,1,010,2
0,28095,33334,0.842833143337133,0.831149134653082,1.01405765607748,1,010,2
0,28511,33708,0.845822950041533,0.831149134653082,1.01765485251281,1,010,2
800,37590,30135,1.24738675958188,0.831149134653082,1.50079776008253,1,010,2
800,36851,30118,1.22355402085132,0.831149134653082,1.47212331678842,1,010,2
800,37142,28919,1.28434593174038,0.831149134653082,1.54526531784992,1,010,2
1000,37482,27911,1.34291139694027,0.831149134653082,1.61572856296217,1,010,2
1000,37620,31643,1.18888853774927,0.831149134653082,1.43041541906375,1,010,2
1000,37458,29279,1.27934697223266,0.831149134653082,1.53925080216398,1,010,2
1500,39435,28304,1.39326596947428,0.831149134653082,1.67631284373029,1,010,2
1500,38123,29283,1.30188163781033,0.831149134653082,1.56636346418592,1,010,2
1500,39456,29666,1.33000741589699,0.831149134653082,1.60020309285664,1,010,2
0,27994,33537,0.834719861645347,0.856824179983456,0.974202037180445,2,010,1
0,28943,33987,0.851590313943567,0.856824179983456,0.993891551893423,2,010,1
0,28600,32347,0.884162364361455,0.856824179983456,1.03190641092613,2,010,1
200,28774,33426,0.860826901214623,0.856824179983456,1.00467157828254,2,010,1
200,29410,34785,0.845479373293086,0.856824179983456,0.986759469497477,2,010,1
200,31799,32296,0.984611097349517,0.856824179983456,1.14914018575961,2,010,1
400,31917,32705,0.975905824797432,0.856824179983456,1.13898025708877,2,010,1
400,29427,34226,0.859784958803249,0.856824179983456,1.00345552668676,2,010,1
400,28539,31852,0.895987693080497,0.856824179983456,1.04570775896847,2,010,1
600,31803,30199,1.05311434153449,0.856824179983456,1.22909036198631,2,010,1
600,33350,31413,1.06166236908286,0.856824179983456,1.23906676992165,2,010,1
600,31484,30632,1.02781405066597,0.856824179983456,1.19956237776321,2,010,1
0,27506,32655,0.842321237176543,0.821481542221812,1.02536842751009,2,010,2
0,26999,33545,0.804859144432851,0.821481542221812,0.979765342330148,2,010,2
0,27854,34082,0.817264245056041,0.821481542221812,0.994866230159762,2,010,2
800,37146,32214,1.15310113615198,0.821481542221812,1.40368477791146,2,010,2
800,37761,30809,1.22564834950826,0.821481542221812,1.49199742966022,2,010,2
800,37548,30831,1.21786513574,0.821481542221812,1.48252282388003,2,010,2
1000,38915,31114,1.25072314713634,0.821481542221812,1.52252130188291,2,010,2
1000,36239,28036,1.29258810101298,0.821481542221812,1.5734840462964,2,010,2
1000,40497,33680,1.20240498812352,0.821481542221812,1.46370298822715,2,010,2
1500,38351,34098,1.12472872309226,0.821481542221812,1.36914667619954,2,010,2
1500,39566,31677,1.24904504845787,0.821481542221812,1.52047853087442,2,010,2
1500,43274,34790,1.24386317907445,0.821481542221812,1.51417057492277,2,010,2
0,22859,27577,0.828915400514922,0.833241608600201,0.994807978813556,3,010,1
0,24978,29201,0.855381665011472,0.833241608600201,1.02657099235414,3,010,1
0,23552,28883,0.81542776027421,0.833241608600201,0.9786210288323,3,010,1
200,26260,28835,0.910698803537368,0.833241608600201,1.0929588658772,3,010,1
200,24666,27699,0.890501462146648,0.833241608600201,1.06871938817679,3,010,1
200,25253,28143,0.897310165938244,0.833241608600201,1.07689073214391,3,010,1
400,28659,32470,0.882630120110872,0.833241608600201,1.05927273794409,3,010,1
400,30084,31939,0.941920536021791,0.833241608600201,1.13042906919179,3,010,1
400,31203,32144,0.970725485316078,0.833241608600201,1.16499881342561,3,010,1
600,34593,30984,1.11647947327653,0.833241608600201,1.33992285281115,3,010,1
600,32650,30822,1.05930828628901,0.833241608600201,1.27130987621777,3,010,1
600,34079,30291,1.12505364629758,0.833241608600201,1.35021299306885,3,010,1
0,22583,27823,0.811666606764188,0.837511515868718,0.969140831361916,3,010,2
0,24132,27047,0.892224645986616,0.837511515868718,1.0653282123066,3,010,2
0,22697,28068,0.808643294855351,0.837511515868718,0.96553095633148,3,010,2
800,29933,24869,1.20362700550887,0.837511515868718,1.43714681255504,3,010,2
800,30274,25442,1.18992217592957,0.837511515868718,1.42078306194429,3,010,2
800,27390,22781,1.20231772090777,0.837511515868718,1.43558350915409,3,010,2
1000,30593,24483,1.24956091982192,0.837511515868718,1.49199252326196,3,010,2
1000,32601,26730,1.21964085297419,0.837511515868718,1.45626756153806,3,010,2
1000,34737,26981,1.28746154701457,0.837511515868718,1.53724638123827,3,010,2
1500,35831,25939,1.38135625891515,0.837511515868718,1.64935792850839,3,010,2
1500,36727,28680,1.28057880055788,0.837511515868718,1.52902828951502,3,010,2
1500,41013,32390,1.26622414325409,0.837511515868718,1.51188863587229,3,010,2
