Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.532118640950501,0.518994114499732,0.489771085253631,0.456990028395959,Replica 3,1,188
461,0.596049388771044,0.571532970546399,0.572096737394479,0.536670408769729,Replica 3,1,188
462,0.680677317704182,0.677589424369364,0.66394149111466,0.61841114706465,Replica 3,1,188
463,0.780705518839585,0.739132704328648,0.739498567698431,0.701353760813577,Replica 3,1,188
464,0.859165982073887,0.818123686854846,0.807399802266332,0.74228356336261,Replica 3,1,188
465,0.949875547163334,0.928447454619008,0.896303901437372,0.84695238724163,Replica 3,1,188
466,1.01386760179997,1.00923932192773,0.973305954825462,0.903216007396157,Replica 3,1,188
467,1.10001593977218,1.05332184943037,1.04819124394758,0.995826454467411,Replica 3,1,188
468,1.14499062005714,1.11858434796226,1.09571070043349,1.04021660173017,Replica 3,1,188
469,1.2384467305075,1.20698430098266,1.17012700585596,1.11371590834049,Replica 3,1,188
470,1.25545324129137,1.24814365318613,1.20584581843993,1.15107970679522,Replica 3,1,188
471,1.29204114913496,1.27866734526093,1.27109792886658,1.19281516212111,Replica 3,1,188
472,1.3449489314222,1.33987132808728,1.28022409815702,1.23569966321072,Replica 3,1,188
473,1.36703164657847,1.34854950475668,1.310898167161,1.266142772238,Replica 3,1,188
474,1.38676017999681,1.3989090292187,1.35229548508125,1.25012216865879,Replica 3,1,188
475,1.40105692950942,1.37329209568179,1.34103987628971,1.30196130225187,Replica 3,1,188
476,1.38971516853244,1.39350637487113,1.33932871954775,1.25137687380308,Replica 3,1,188
477,1.38015130522211,1.37624137076042,1.32903642862575,1.25374100244337,Replica 3,1,188
478,1.35286977206126,1.33854023933498,1.31819910259335,1.20965462589976,Replica 3,1,188
479,1.3235160685165,1.31649897558366,1.28133951884807,1.2224658257941,Replica 3,1,188
480,1.32102701178317,1.27882394393767,1.24974015767992,1.199630192168,Replica 3,1,188
481,1.29327954682002,1.24766080726618,1.21518746672751,1.1569702172621,Replica 3,1,188
482,1.23232831026153,1.22618068877318,1.17152128171978,1.11432344977878,Replica 3,1,188
483,1.22193067425236,1.19189862845659,1.17242122341369,1.08248035395892,Replica 3,1,188
484,1.16177642630308,1.14387503425596,1.13833751616092,1.05881265271082,Replica 3,1,188
485,1.14684208590311,1.12170327160735,1.12520597257079,1.0808690484052,Replica 3,1,188
486,1.14519906323185,1.11162875673701,1.07350368849342,1.00126791256686,Replica 3,1,188
487,1.09137167870324,1.0698560597163,1.05912997186098,0.988139734530806,Replica 3,1,188
488,1.0907463491791,1.07203539130094,1.05825538063731,0.997054744766559,Replica 3,1,188
489,1.06297436148951,1.06214357488679,1.04868557811747,0.959836227960114,Replica 3,1,188
490,1.0955528035607,1.07846898693706,1.03732856744493,0.98025490325563,Replica 3,1,188
491,1.06394300918376,1.0696733612601,1.03801303014171,0.963217328138414,Replica 3,1,188
492,1.05657392988953,1.03828837646322,1.02902628843765,0.995654757973982,Replica 3,1,188
493,1.07885282685729,1.07809054013494,1.04397039065075,0.978498316053622,Replica 3,1,188
494,1.07380114521132,1.02881415652038,1.02251121758309,0.985603909397081,Replica 3,1,188
495,1.07817845188028,1.07207454097013,1.04640403579486,0.965687116159281,Replica 3,1,188
496,1.09430214451243,1.05929869892599,1.04949679316551,0.982156772105924,Replica 3,1,188
497,1.09110192871243,1.06299181771914,1.04620123203285,0.997728323317705,Replica 3,1,188
498,1.0720477702711,1.08879144971225,1.07155170228408,1.0061150366506,Replica 3,1,188
499,1.11579631423422,1.09240626916703,1.05783709787817,0.999326421448854,Replica 3,1,188
500,1.10414801917677,1.08611622231792,1.04769690977768,0.97456250412732,Replica 3,1,188
501,1.1243302230342,1.10150204230774,1.0647324257865,1.01293006669748,Replica 3,1,188
502,1.11317238250549,1.0857377755158,1.04887570664436,1.00787162385261,Replica 3,1,188
503,1.10343686011011,1.06573229456211,1.08828301264988,1.01068480486033,Replica 3,1,188
504,1.10965337126182,1.08793015699017,1.0719573098081,1.0057452288186,Replica 3,1,188
505,1.0733842588619,1.09213222148273,1.06071437625168,1.00145281648286,Replica 3,1,188
506,1.08502029255613,1.06275691970403,1.04432529723426,1.0075942679786,Replica 3,1,188
507,1.08563336071704,1.06511894974487,1.04694907090527,0.968949349534438,Replica 3,1,188
508,1.0669102590826,1.08006107348393,1.03298096179684,0.989817077197385,Replica 3,1,188
509,1.07036796351018,1.07640710435997,1.03538925647071,1.00920557353233,Replica 3,1,188
510,1.05338597545275,1.04298633676545,1.01804953481887,0.989117083801096,Replica 3,1,188
511,1.04952364603897,1.04045465815814,1.02343650974726,0.993409496136829,Replica 3,1,188
512,1.02447368098385,1.0117057510864,1.0040560752402,0.96229280855841,Replica 3,1,188
513,1.02165356744363,1.03148938391471,1.01602149719877,1.00054150432543,Replica 3,1,188
514,1.00887722697009,0.997481371282413,1.00159707962583,0.985854850425939,Replica 3,1,188
515,1,1,1,1,Replica 3,1,188
516,0.986255011832215,0.95556512547469,1.01135701067255,0.969107838605296,Replica 3,1,188
517,0.963130080802383,0.97212543554007,0.982457474586154,0.992815162121112,Replica 3,1,188
518,0.948024081317361,0.968119119393441,0.981773011889371,0.996235884567127,Replica 3,1,188
519,0.932488934119695,0.960615432799593,0.986893806880118,0.983715247969359,Replica 3,1,188
520,0.946969604080582,0.949601325868796,1.00621086521155,1.01002443373176,Replica 3,1,188
521,0.932881297742683,0.972190684988712,1.00689532790833,1.0111602720729,Replica 3,1,188
522,0.938435695280601,0.943128580563494,0.991875174284483,1.02451297629268,Replica 3,1,188
523,0.934524320413944,0.960145636769369,0.988059928511674,1.03056197583042,Replica 3,1,188
524,0.91822896869674,0.954834331649898,0.963533348543615,0.998388694446279,Replica 3,1,188
525,0.917517809630075,0.956530817314594,0.983294040104444,1.00170375751172,Replica 3,1,188
526,0.891008742351975,0.926111524357619,0.999404263949096,0.995047216535693,Replica 3,1,188
527,0.889243106048531,0.930196139842618,0.965181129109945,1.00161130555372,Replica 3,1,188
528,0.881322265409468,0.882564042333842,0.936661850077319,0.983807699927359,Replica 3,1,188
529,0.865664504579619,0.868078664735283,0.925304839404771,0.978207752757049,Replica 3,1,188
530,0.820984097011906,0.855250623132235,0.901602149719877,0.933619494155716,Replica 3,1,188
531,0.795897347867136,0.839160109097078,0.87854589702639,0.909014065905039,Replica 3,1,188
532,0.786823939085547,0.795808375419228,0.849912540877633,0.87798983028462,Replica 3,1,188
533,0.761835280846525,0.793498544937295,0.832040459350521,0.869920095093442,Replica 3,1,188
534,0.727564770651201,0.770139242323402,0.809288412300048,0.832252525919567,Replica 3,1,188
535,0.686354328874284,0.71790053374049,0.738725378355768,0.789605758436241,Replica 3,1,188
536,0.686881567492674,0.691500606819872,0.737698684310594,0.768236148715578,Replica 3,1,188
537,0.652439398212293,0.704354748202378,0.706707734428474,0.737343987320874,Replica 3,1,188
