Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.549910455985673,0.519172656240594,0.490428224210078,0.471698113207547,Replica 3,1,189
461,0.608559489369518,0.585027871082698,0.575772382169435,0.53230072257444,Replica 3,1,189
462,0.695375855260137,0.658973525481273,0.63108572001303,0.613808637991471,Replica 3,1,189
463,0.758056665289066,0.739745488255619,0.71661780550753,0.667527175632411,Replica 3,1,189
464,0.851044680167149,0.81723070996015,0.808226214638302,0.74372018273161,Replica 3,1,189
465,0.9511043761767,0.902011774478997,0.898494074018392,0.821798716829278,Replica 3,1,189
466,1.03172154107545,0.992764353908573,0.965195820491618,0.892524961087278,Replica 3,1,189
467,1.11911649905864,1.06785374604207,1.03233606454684,0.958708224187895,Replica 3,1,189
468,1.17129081140653,1.12395709177592,1.10277130471823,1.01022487124002,Replica 3,1,189
469,1.2380768700923,1.22245096976921,1.1760379864191,1.06982777166142,Replica 3,1,189
470,1.2888368462139,1.22317333044389,1.20851186449172,1.09126456854334,Replica 3,1,189
471,1.34821141571383,1.30824333923261,1.27062817910747,1.16701466661605,Replica 3,1,189
472,1.36810396289663,1.28877571904985,1.26783432308502,1.17239284765195,Replica 3,1,189
473,1.40280112044818,1.36502088826284,1.31534240396903,1.21333029624287,Replica 3,1,189
474,1.4281581485053,1.40835048939936,1.32931168408128,1.22327676752338,Replica 3,1,189
475,1.41029526564724,1.4028364695826,1.33879576035481,1.24427065537881,Replica 3,1,189
476,1.41277494604399,1.38936444299972,1.33343356135208,1.22235298583957,Replica 3,1,189
477,1.41467603434817,1.38785952492746,1.33667844345887,1.22094833149842,Replica 3,1,189
478,1.38595766175323,1.35484764209436,1.31643238367286,1.19570251698872,Replica 3,1,189
479,1.35537493685999,1.32332863798895,1.29753940213987,1.18214950077825,Replica 3,1,189
480,1.36123432979749,1.30525758177725,1.25539352025859,1.16521772142288,Replica 3,1,189
481,1.30273224043716,1.26408302332021,1.2420005512541,1.1140174379611,Replica 3,1,189
482,1.24155760664922,1.24112399320981,1.16449923576136,1.10176783974286,Replica 3,1,189
483,1.23733296597327,1.21953744838131,1.18277832067955,1.06558849955076,Replica 3,1,189
484,1.18397391743583,1.1702724503678,1.1202235084818,1.04426559356137,Replica 3,1,189
485,1.17269596363135,1.17147638482561,1.0859705830765,1.03078850461258,Replica 3,1,189
486,1.14466639114662,1.13381731498537,1.07926783432309,1.00031636359035,Replica 3,1,189
487,1.10487211277954,1.07894198239848,1.05917211656519,0.979335130278527,Replica 3,1,189
488,1.10937227349956,1.09943294687037,1.05074043448846,0.956632879035218,Replica 3,1,189
489,1.11259585801534,1.09236585160304,1.03208549449999,0.949318552826392,Replica 3,1,189
490,1.09643201542912,1.10554893391604,1.04032924904157,0.947635498525746,Replica 3,1,189
491,1.09446663911466,1.0961221271114,1.02718685008394,0.94888829834352,Replica 3,1,189
492,1.1017587362814,1.08262602183937,1.04405021423739,0.934753173126811,Replica 3,1,189
493,1.07994673279148,1.11366345216166,1.03138389836879,0.947002771345051,Replica 3,1,189
494,1.09945355191257,1.09830124848003,1.01568568493322,0.940422408665831,Replica 3,1,189
495,1.07405978784957,1.07359651340581,1.01544764338871,0.92767928324665,Replica 3,1,189
496,1.10876612940258,1.09878282226316,1.02965496504548,0.982574693443681,Replica 3,1,189
497,1.10648849703816,1.1000228747547,1.05337141998046,0.979031421231793,Replica 3,1,189
498,1.11933691509391,1.11386812101949,1.06146483249392,0.968667350012022,Replica 3,1,189
499,1.12465445194471,1.13010919685532,1.07919266330903,0.993913164521722,Replica 3,1,189
500,1.11331221012995,1.11816616703387,1.03663334085043,0.990066183263101,Replica 3,1,189
501,1.13429765348762,1.12260868518318,1.08158560725651,1.00122749073055,Replica 3,1,189
502,1.11900629104101,1.13308291496611,1.07797739858177,0.981410475431204,Replica 3,1,189
503,1.13288331726133,1.12602785904335,1.08202410483851,0.978322766789416,Replica 3,1,189
504,1.10733342517335,1.11967108510613,1.06039990979478,0.992989382837908,Replica 3,1,189
505,1.11492859438858,1.11225484884603,1.05243178230474,0.997203345861331,Replica 3,1,189
506,1.08574183771869,1.08993390399827,1.06186574456889,0.968983713602369,Replica 3,1,189
507,1.0909399825504,1.08172307099602,1.04284747801248,0.965579641370234,Replica 3,1,189
508,1.07828442852551,1.07116456580104,1.03253652058433,1.00278399959505,Replica 3,1,189
509,1.08106718097075,1.08352897268273,1.02954220852439,0.978601166748921,Replica 3,1,189
510,1.06102768976443,1.06583113615295,1.04653085770127,0.987699783607304,Replica 3,1,189
