Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.461972059215019,0.449709843662033,0.441659065182271,0.389025940858754,Replica 1,1,193
461,0.540979432156209,0.517236152613572,0.506170939983075,0.45378571350946,Replica 1,1,193
462,0.607289604963135,0.58895240569919,0.573573210537306,0.518610691502657,Replica 1,1,193
463,0.682789911686748,0.663916677493396,0.650042311876999,0.565808491909104,Replica 1,1,193
464,0.763903839253678,0.722316053873804,0.724291413436494,0.631318125998457,Replica 1,1,193
465,0.833940993321527,0.792484084708328,0.787968040795244,0.691176630405251,Replica 1,1,193
466,0.907242149611676,0.872309557836387,0.859348726797156,0.761391916711043,Replica 1,1,193
467,0.965288146579164,0.934725650686415,0.913156246222154,0.816577371572644,Replica 1,1,193
468,1.0307881060685,0.990580745745095,0.985317229176512,0.869567579903713,Replica 1,1,193
469,1.06680787527345,1.04790827595167,1.01342989966041,0.908408228914222,Replica 1,1,193
470,1.1071680729655,1.07391407907843,1.05569781626754,0.947422758838041,Replica 1,1,193
471,1.16701968818362,1.11611666883201,1.09784484179754,0.991729789060717,Replica 1,1,193
472,1.17284164959431,1.14017366073362,1.10584563308459,1.01501896388711,Replica 1,1,193
473,1.20681273655335,1.15643540773462,1.16374146893649,1.02396296336546,Replica 1,1,193
474,1.2161186152297,1.17924732579793,1.15973008319504,1.02448460610539,Replica 1,1,193
475,1.20945171707351,1.17512234203802,1.16112582563111,1.04198137300716,Replica 1,1,193
476,1.21406993298378,1.18225715646789,1.15296018287523,1.02147429279372,Replica 1,1,193
477,1.1918585136058,1.16084188644927,1.16135661768746,1.03166806133649,Replica 1,1,193
478,1.17517969373937,1.13757524576675,1.1199349386203,0.984176836888836,Replica 1,1,193
479,1.14341933168976,1.11124464076913,1.09497642623996,0.985078844126629,Replica 1,1,193
480,1.13595379469195,1.12011173184358,1.08623929839215,0.967158242498669,Replica 1,1,193
481,1.08734099563642,1.05162184400849,1.05863217241266,0.926165817185955,Replica 1,1,193
482,1.08368346123129,1.02660127322333,1.02154059192667,0.918254235630373,Replica 1,1,193
483,1.04982811903191,1.006052141527,1.00926465254805,0.88009824271602,Replica 1,1,193
484,1.00500017361714,0.984203802347235,0.955281291556308,0.856483041177174,Replica 1,1,193
485,0.992708080141672,0.964585769347365,0.965776835071601,0.837747372768076,Replica 1,1,193
486,0.975149600101855,0.94831319561734,0.915013572770933,0.837703902539748,Replica 1,1,193
487,0.947498177020035,0.914934390022087,0.891879416645602,0.794027190627819,Replica 1,1,193
488,0.948516730905008,0.919579056775367,0.919574463408469,0.80393840268646,Replica 1,1,193
489,0.941699364561269,0.916027889653978,0.90532030640393,0.803384157275286,Replica 1,1,193
490,0.937057999699064,0.89804469273743,0.877625259641064,0.801330188986818,Replica 1,1,193
491,0.932335613505099,0.912974752067905,0.865832884571002,0.784746296879924,Replica 1,1,193
492,0.931050846672917,0.907193278766619,0.8840544669253,0.796341980286251,Replica 1,1,193
493,0.944349919557392,0.903512190896886,0.885362288577991,0.785257072062771,Replica 1,1,193
494,0.938794171093904,0.908903901953142,0.896352386499764,0.796265907386679,Replica 1,1,193
495,0.931247612764332,0.920780823697545,0.894077436229957,0.789799710922982,Replica 1,1,193
496,0.957278609210968,0.91254168290676,0.901253970172874,0.821924209656911,Replica 1,1,193
497,0.949361667650497,0.924894980728422,0.896099614247563,0.810904506775922,Replica 1,1,193
498,0.966109934372721,0.929691221688104,0.897770109131672,0.812436832324462,Replica 1,1,193
499,0.944245749273702,0.950262006842493,0.924860700508842,0.825564841279329,Replica 1,1,193
500,0.960519462481336,0.927450088779178,0.914431097581079,0.815034178467022,Replica 1,1,193
501,0.966098359896756,0.938525832575462,0.92677297754723,0.82509753632481,Replica 1,1,193
502,0.976862622544764,0.953953921441254,0.93123495730347,0.850973189736679,Replica 1,1,193
503,0.971746704167969,0.938883114633407,0.923761690716664,0.83523696708217,Replica 1,1,193
504,0.981955391969629,0.942163613529081,0.933927531294304,0.843691926491844,Replica 1,1,193
505,0.965658529810063,0.945541552986012,0.938070798210812,0.839051479617897,Replica 1,1,193
506,0.945599962961677,0.947576978043394,0.92187139387412,0.834584913657259,Replica 1,1,193
507,0.969917936965404,0.921019011736174,0.91517842423976,0.851820859189063,Replica 1,1,193
508,0.967336828825075,0.952524793209475,0.943433965996637,0.862753621613398,Replica 1,1,193
509,0.967788233387733,0.956758044259668,0.953094262069875,0.888161970070748,Replica 1,1,193
510,0.947984305010591,0.937735481356373,0.935422184611665,0.884727822032885,Replica 1,1,193
511,0.96869104251305,0.971644796674029,0.953237133342858,0.895334557744765,Replica 1,1,193
512,0.96116763313541,0.944318132605777,0.967271488388962,0.912972602888597,Replica 1,1,193
513,0.978540921559776,0.956260014724351,0.984602872811597,0.942532358151211,Replica 1,1,193
514,0.980867391228862,0.984528604218094,1.00324207888692,0.972928915309128,Replica 1,1,193
515,1,1,1,1,Replica 1,1,193
516,0.993715059550679,1.0089645316357,1.03344286797595,1.02462588434746,Replica 1,1,193
517,1.01465328657245,1.01023125893205,1.0540602916772,1.04979514654901,Replica 1,1,193
518,1.02063729064667,1.05708934216794,1.08134870481696,1.10205722855559,Replica 1,1,193
519,1.03825364306631,1.04354510415313,1.08830543680144,1.13414912461828,Replica 1,1,193
520,1.05320786601387,1.09118271187909,1.14288226308096,1.1886607909408,Replica 1,1,193
521,1.07896107503733,1.10360097007492,1.16596146871669,1.17803232011476,Replica 1,1,193
522,1.08916976283899,1.10798579533151,1.20060225736611,1.22261103926448,Replica 1,1,193
523,1.07683137145966,1.12162747390758,1.19497532723017,1.26315789473684,Replica 1,1,193
524,1.07494473187726,1.11234896713005,1.19229374333725,1.25208385407044,Replica 1,1,193
525,1.09657742745697,1.14422285739033,1.21747205767603,1.29029418477021,Replica 1,1,193
526,1.10336007037281,1.12429084924862,1.21363651350134,1.30247671625895,Replica 1,1,193
527,1.0926652545806,1.13061365900134,1.21235067204449,1.2811980394927,Replica 1,1,193
528,1.05981689179022,1.10247499025594,1.18529305096108,1.25180129758632,Replica 1,1,193
529,1.04320751877959,1.08936382140228,1.18785374377686,1.25973461425606,Replica 1,1,193
530,1.01920205562693,1.09048980122125,1.15955424162829,1.25008422356738,Replica 1,1,193
531,0.989143141544267,1.04601359837166,1.13049642272313,1.17463077474814,Replica 1,1,193
532,0.944708728312326,1.01184444155732,1.08011781384972,1.13515980742689,Replica 1,1,193
533,0.925761311156637,0.977707764930059,1.05864316251058,1.11408761424519,Replica 1,1,193
534,0.889058647869718,0.941319128664848,1.02967326438879,1.08884227914407,Replica 1,1,193
535,0.866638887924349,0.883341994716556,0.972315943335055,1.02263712140148,Replica 1,1,193
536,0.836510526985891,0.853979905590923,0.911474761240123,0.981351272047556,Replica 1,1,193
537,0.79457620056252,0.852539950630116,0.904869712389137,0.96209396089853,Replica 1,1,193
538,0.767549799182842,0.800961413537742,0.85683199437307,0.89901865959551,Replica 1,1,193
539,0.73793071518687,0.767203672426487,0.830455759360816,0.867394068487345,Replica 1,1,193
540,0.715406784957811,0.747877961110389,0.804914771790617,0.837160524685656,Replica 1,1,193
541,0.686771531418915,0.718418431423498,0.776032794452199,0.831444189660606,Replica 1,1,193
542,0.677546674074331,0.692423455025768,0.750964381092636,0.779616809937294,Replica 1,1,193
543,0.650080442607961,0.664024944783682,0.714004681781715,0.745264462001587,Replica 1,1,193
544,0.623702211882357,0.647384262266684,0.688639535778264,0.735635806427073,Replica 1,1,193
545,0.596675810502679,0.607303711402711,0.660021320789968,0.690894073921123,Replica 1,1,193
546,0.55910506151834,0.601662985578797,0.64341528283017,0.663333949161568,Replica 1,1,193
547,0.555621144252694,0.583582348100992,0.61724785967843,0.638718932371192,Replica 1,1,193
