Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,25533,35787,0.713471372286026,0.734397329486,0.971505945950783,1,195,1
0,26184,36153,0.724255248527093,0.734397329486,0.98618992668995,1,195,1
0,25849,33769,0.765465367644881,0.734397329486,1.04230412735927,1,195,1
200,23809,29585,0.804765928680074,0.734397329486,1.09581815778568,1,195,1
200,22521,31439,0.71633957823086,0.734397329486,0.975411469336662,1,195,1
200,24996,32229,0.775574792888392,0.734397329486,1.05606973466422,1,195,1
400,25628,30841,0.830971758373594,0.734397329486,1.13150160684161,1,195,1
400,22025,31572,0.697611807931078,0.734397329486,0.94991060005533,1,195,1
400,24241,30727,0.788915286230351,0.734397329486,1.07423496049816,1,195,1
600,24659,30252,0.815119661509983,0.734397329486,1.10991642913582,1,195,1
600,27368,31129,0.879180185678949,0.734397329486,1.19714512891037,1,195,1
600,28121,31427,0.894803831100646,0.734397329486,1.21841923326017,1,195,1
0,29678,45338,0.654594379990295,0.710192002259105,0.921714660131408,1,195,2
0,30183,42531,0.709670593214361,0.710192002259105,0.999265819605001,1,195,2
0,34261,44709,0.766311033572659,0.710192002259105,1.07901952026359,1,195,2
800,32578,36607,0.889939082689103,0.710192002259105,1.25309645822288,1,195,2
800,30765,33615,0.915216421240518,0.710192002259105,1.28868871844407,1,195,2
800,33152,33418,0.99204021784667,0.710192002259105,1.39686199603912,1,195,2
1000,28271,32990,0.856956653531373,0.710192002259105,1.20665489164256,1,195,2
1000,29787,32178,0.9256945739325,0.710192002259105,1.30344269012871,1,195,2
1000,28738,29815,0.963877242998491,0.710192002259105,1.35720655813135,1,195,2
1500,30618,31148,0.982984461281623,0.710192002259105,1.38411085756355,1,195,2
1500,27655,28546,0.968787220626357,0.710192002259105,1.36412014996602,1,195,2
1500,29155,31241,0.933228769885727,0.710192002259105,1.31405136486633,1,195,2
0,27538,41153,0.669161422010546,0.673626470754845,0.993371625168923,2,195,1
0,28057,41256,0.680070777583867,0.673626470754845,1.0095665878774,2,195,1
0,27735,41294,0.671647212670122,0.673626470754845,0.997061786953673,2,195,1
200,28978,42152,0.687464414499905,0.673626470754845,1.02054245838878,2,195,1
200,28829,44223,0.651900594713158,0.673626470754845,0.967747888503637,2,195,1
200,25522,36625,0.696846416382253,0.673626470754845,1.03447006113253,2,195,1
400,27071,39312,0.688619251119251,0.673626470754845,1.02225681592887,2,195,1
400,26953,42900,0.628275058275058,0.673626470754845,0.93267572690698,2,195,1
400,28727,44109,0.65127298283797,0.673626470754845,0.966816197273503,2,195,1
600,27919,37441,0.745679869661601,0.673626470754845,1.10696343156767,2,195,1
600,28525,37593,0.75878488016386,0.673626470754845,1.12641784892092,2,195,1
600,28990,36495,0.794355391149473,0.673626470754845,1.17922235190571,2,195,1
0,18853,25617,0.735956591326072,0.694668119678317,1.05943625521044,2,195,2
0,21287,28457,0.748040903819798,0.694668119678317,1.0768320621453,2,195,2
0,17483,29138,0.60000686388908,0.694668119678317,0.863731682644264,2,195,2
800,21201,27945,0.758668813741277,0.694668119678317,1.09213132465701,2,195,2
800,23971,27342,0.876709823714432,0.694668119678317,1.26205564769607,2,195,2
800,20396,28401,0.718143727333545,0.694668119678317,1.03379399023824,2,195,2
1000,25986,29577,0.87858809209859,0.694668119678317,1.26475948328454,2,195,2
1000,24012,26164,0.917749579574988,0.694668119678317,1.32113386749341,2,195,2
1000,21982,29208,0.752602026841961,0.694668119678317,1.08339796447039,2,195,2
1500,25395,29571,0.858780562037131,0.694668119678317,1.23624582402718,2,195,2
1500,25229,28939,0.871799301980027,0.694668119678317,1.25498677322883,2,195,2
1500,23579,28788,0.819056551340836,0.694668119678317,1.17906166720321,2,195,2
0,21382,32077,0.666583533372822,0.697549133095845,0.955608001997519,3,195,1
0,20560,26915,0.763886308749768,0.697549133095845,1.09510036283682,3,195,1
0,16275,24578,0.662177557164944,0.697549133095845,0.949291635165662,3,195,1
200,17542,28052,0.625338656780265,0.697549133095845,0.896479727535326,3,195,1
200,19199,31451,0.610441639375537,0.697549133095845,0.875123500858341,3,195,1
200,18199,24850,0.732354124748491,0.697549133095845,1.04989611484165,3,195,1
400,19211,27445,0.699981781745309,0.697549133095845,1.00348742265461,3,195,1
400,17029,28939,0.588444659456097,0.697549133095845,0.84358883344099,3,195,1
400,17950,24714,0.726308974670227,0.697549133095845,1.04122984347603,3,195,1
600,19594,26037,0.752544455966509,0.697549133095845,1.07884078735298,3,195,1
600,19729,30948,0.637488690706992,0.697549133095845,0.913897904048288,3,195,1
600,21228,30126,0.704640509858594,0.697549133095845,1.01016613228559,3,195,1
0,16093,24413,0.65919796829558,0.64440020275034,1.02296362645772,3,195,2
0,16168,26964,0.59961430054888,0.64440020275034,0.930499863267716,3,195,2
0,18137,26894,0.674388339406559,0.64440020275034,1.04653651027456,3,195,2
800,23020,29735,0.774171851353624,0.64440020275034,1.20138362472484,3,195,2
800,26758,35557,0.752538178136513,0.64440020275034,1.16781182706746,3,195,2
800,22276,30366,0.733583613251663,0.64440020275034,1.13839755189505,3,195,2
1000,24679,31273,0.789147187669875,0.64440020275034,1.22462281095156,3,195,2
1000,22892,32115,0.712813327105714,0.64440020275034,1.10616558477695,3,195,2
1000,23207,28946,0.801734263801562,0.64440020275034,1.24415582176993,3,195,2
1500,22823,31027,0.735585135527122,0.64440020275034,1.14150357555382,3,195,2
1500,23201,28260,0.820983722576079,0.64440020275034,1.27402772232546,3,195,2
1500,22411,31237,0.717450459391107,0.64440020275034,1.11336162888991,3,195,2
