Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,43368,32308,1.34233007304692,1.3740478740406,0.976916524094311,1,139,1
0,45831,32458,1.41200936594984,1.3740478740406,1.02762748855148,1,139,1
0,42246,30886,1.36780418312504,1.3740478740406,0.99545598735421,1,139,1
200,44474,30258,1.46982616167625,1.3740478740406,1.06970520419641,1,139,1
200,43951,28949,1.51822170023144,1.3740478740406,1.10492634857538,1,139,1
200,39288,29111,1.34959293737762,1.3740478740406,0.982202267384567,1,139,1
400,42601,27485,1.54997271238858,1.3740478740406,1.12803399479135,1,139,1
400,42855,27226,1.5740468669654,1.3740478740406,1.14555460308429,1,139,1
400,39752,26031,1.52710230110253,1.3740478740406,1.11138944279419,1,139,1
600,46579,26609,1.75049795182081,1.3740478740406,1.27397158781171,1,139,1
600,41323,25199,1.63986666137545,1.3740478740406,1.19345671454166,1,139,1
600,44377,24815,1.78831352004836,1.3740478740406,1.30149287651059,1,139,1
0,42260,28326,1.49191555461414,1.47814896743693,1.00931339633588,1,139,2
0,47102,29850,1.57795644891122,1.47814896743693,1.06752193701245,1,139,2
0,47187,34580,1.36457489878543,1.47814896743693,0.923164666651672,1,139,2
800,48564,24793,1.95877868753277,1.47814896743693,1.32515648333418,1,139,2
800,51289,25118,2.04192212755793,1.47814896743693,1.38140483303152,1,139,2
800,57289,31601,1.81288566817506,1.47814896743693,1.22645667528257,1,139,2
1000,52094,27604,1.88719026228083,1.47814896743693,1.27672535302931,1,139,2
1000,55577,25366,2.19100370574785,1.47814896743693,1.48226177064345,1,139,2
1000,53260,29430,1.80971797485559,1.47814896743693,1.22431366169649,1,139,2
1500,56267,29300,1.92037542662116,1.47814896743693,1.29917584013947,1,139,2
1500,51953,30424,1.70763213252695,1.47814896743693,1.15525036389799,1,139,2
1500,52192,29904,1.74531835205993,1.47814896743693,1.18074591296861,1,139,2
0,48136,31272,1.53926835507803,1.55021799291253,0.992936710911264,2,139,1
0,47573,33049,1.43946866773579,1.55021799291253,0.928558869989203,2,139,1
0,51057,30538,1.67191695592377,1.55021799291253,1.07850441909953,2,139,1
200,57855,31005,1.86598935655539,1.55021799291253,1.20369481265638,2,139,1
200,62074,32703,1.89811332293673,1.55021799291253,1.22441703787129,2,139,1
200,57929,29778,1.94536234804218,1.55021799291253,1.25489599329657,2,139,1
400,58575,28333,2.06737726326192,1.55021799291253,1.33360422386645,2,139,1
400,54280,30963,1.75306010399509,1.55021799291253,1.13084747565177,2,139,1
400,61876,29210,2.11831564532694,1.55021799291253,1.36646307487832,2,139,1
600,69687,30318,2.29853552345141,1.55021799291253,1.48271761388407,2,139,1
600,61884,26107,2.37039874363198,1.55021799291253,1.52907446208807,2,139,1
600,66127,32513,2.03386337772583,1.55021799291253,1.311985402714,2,139,1
0,58172,37828,1.53780268584118,1.64292253374508,0.936016552366423,2,139,2
0,59360,37080,1.60086299892125,1.64292253374508,0.974399562998293,2,139,2
0,64637,36108,1.7901019164728,1.64292253374508,1.08958388463528,2,139,2
800,68252,26380,2.58726307808946,1.64292253374508,1.57479310493827,2,139,2
800,67885,26796,2.53340050753844,1.64292253374508,1.54200849735958,2,139,2
800,67367,29024,2.32107910694598,1.64292253374508,1.41277452787444,2,139,2
1000,72483,28958,2.50303888390082,1.64292253374508,1.52352824463068,2,139,2
1000,69651,28776,2.42045454545455,1.64292253374508,1.4732615176548,2,139,2
1000,73295,28871,2.53870666066295,1.64292253374508,1.54523820114386,2,139,2
1500,77487,30482,2.54205760776852,1.64292253374508,1.54727782689415,2,139,2
1500,71554,30970,2.31042944785276,1.64292253374508,1.40629238469698,2,139,2
1500,83628,30915,2.70509461426492,1.64292253374508,1.64651379398796,2,139,2
0,48044,36547,1.31458122417709,1.45471130913961,0.903671550442949,3,139,1
0,51664,34111,1.51458473806104,1.45471130913961,1.04115828930816,3,139,1
0,56780,36991,1.53496796518072,1.45471130913961,1.05517016024889,3,139,1
200,57601,34028,1.69275302691901,1.45471130913961,1.16363502248441,3,139,1
200,60080,32875,1.82752851711027,1.45471130913961,1.25628260784688,3,139,1
200,51091,33804,1.51138918471187,1.45471130913961,1.03896159685854,3,139,1
400,48377,32246,1.5002480927867,1.45471130913961,1.03130296943523,3,139,1
400,52277,29537,1.76988184311203,1.45471130913961,1.21665503800807,3,139,1
400,57741,31603,1.82707337910958,1.45471130913961,1.25596973614661,3,139,1
600,56429,30762,1.83437357779078,1.45471130913961,1.26098805052648,3,139,1
600,58694,28571,2.05432081481222,1.45471130913961,1.41218453579442,3,139,1
600,57073,27558,2.07101386167356,1.45471130913961,1.42365969705595,3,139,1
0,51823,36024,1.43856873195647,1.51783128941179,0.947779072675442,3,139,2
0,58429,35859,1.62940963217045,1.51783128941179,1.07351168969636,3,139,2
0,49536,33346,1.48551550410844,1.51783128941179,0.978709237628201,3,139,2
800,59979,30130,1.99067374709592,1.51783128941179,1.31152504298905,3,139,2
800,62566,27801,2.25049458652566,1.51783128941179,1.48270404110447,3,139,2
800,59538,26708,2.22921970945035,1.51783128941179,1.46868741275867,3,139,2
1000,62266,32566,1.91199410428054,1.51783128941179,1.25968816008629,3,139,2
1000,51805,24887,2.0816088721019,1.51783128941179,1.37143626345231,3,139,2
1000,60017,26473,2.26710233067654,1.51783128941179,1.49364580009095,3,139,2
1500,62538,29692,2.10622389869325,1.51783128941179,1.38765349837365,3,139,2
1500,57515,26288,2.1878804017042,1.51783128941179,1.44145164022286,3,139,2
1500,60324,29957,2.01368628367327,1.51783128941179,1.32668650180063,3,139,2
