Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.725035313668467,0.735596550964747,0.64186145207626,0.723102923778942,Replica 3,1,103
461,0.617465724968841,0.704765292812251,0.692951815095325,0.725485888118979,Replica 3,1,103
462,0.696834233485667,0.712540868357304,0.56937189866806,0.714872401554842,Replica 3,1,103
463,0.634881595346905,0.591248665955176,0.579622616871246,0.704630725029576,Replica 3,1,103
464,0.671175737432489,0.63598787077976,0.675829198224079,0.6729761703566,Replica 3,1,103
465,0.863581221437474,0.620673883213905,0.659930791329329,0.715565320263647,Replica 3,1,103
466,0.764968840880764,0.590825159661873,0.615026769391486,0.90684468480649,Replica 3,1,103
467,0.802825093477358,0.776032931849367,0.643738574040219,0.747946594558053,Replica 3,1,103
468,0.813228084752804,0.774491368941742,0.677608383389919,0.859540307588305,Replica 3,1,103
469,0.843373493975904,0.693618607172503,0.637225776965265,0.833378401216833,Replica 3,1,103
470,0.87710843373494,0.760007453710762,0.649614781927396,0.914585093797533,Replica 3,1,103
471,0.719385126713752,0.8309701682167,0.637960302951162,0.739361162751394,Replica 3,1,103
472,0.822334856668052,0.703240670156358,0.679697701749804,0.791279364542843,Replica 3,1,103
473,0.80746157041961,0.736494384306551,0.686210498824758,0.978384316376542,Replica 3,1,103
474,0.83699210635646,0.850824143246769,0.737986419430661,0.912895048166301,Replica 3,1,103
475,0.806132114665559,0.969388965120022,0.785877513711152,0.811610613486564,Replica 3,1,103
476,0.832488574989614,0.764225576392065,0.80673805171063,0.871995943890485,Replica 3,1,103
477,0.943099293726631,0.892005895207603,0.794691825541917,0.909548757816461,Replica 3,1,103
478,0.864644786040715,0.82305907065779,0.709845912770959,1.005627851952,Replica 3,1,103
479,0.91147486497715,0.796886381731633,0.76105053538783,0.898884569883387,Replica 3,1,103
480,0.925484004985459,0.84877437278718,0.742018150953252,0.871505830657428,Replica 3,1,103
481,0.922409638554217,0.893852382646406,0.783967746147819,0.896822714213284,Replica 3,1,103
482,0.859243872039884,0.919686266537921,0.718529642204231,0.921463579516647,Replica 3,1,103
483,0.879883672621521,0.9744371601362,0.781829459388874,0.921564982254521,Replica 3,1,103
484,0.799950145409223,0.852856973454626,0.70354531209193,0.855805306743282,Replica 3,1,103
485,0.878271707519734,0.889583439209907,0.803147035779577,0.878198411357107,Replica 3,1,103
486,0.929871208973826,0.896799986447799,0.713844998694176,0.967061010647288,Replica 3,1,103
487,1.02256751142501,0.841794989073538,0.788652389657874,0.90028730775731,Replica 3,1,103
488,0.865724968840881,0.861445681082821,0.66631300600679,0.893544025688694,Replica 3,1,103
489,0.878687162442875,0.946943131574935,0.796960694698355,0.979787054250465,Replica 3,1,103
490,0.948982135438305,0.882908980027443,0.861060329067642,0.91886090924455,Replica 3,1,103
491,0.934756958869963,0.969947993427182,0.793549229563855,1.00718269393274,Replica 3,1,103
492,0.823547985043623,1.06811675221494,0.936798119613476,1.00513773871895,Replica 3,1,103
493,1.11641046946406,0.983042808016127,0.958229955601985,1.03119824235254,Replica 3,1,103
494,0.95318653926049,0.989446223170876,0.912428179681379,0.968193341220213,Replica 3,1,103
495,1.02786871624429,1.00228693398384,0.93418647166362,0.97625485888119,Replica 3,1,103
496,1.07401744910677,0.997509782995375,0.897982501958736,1.06719621429779,Replica 3,1,103
497,1.01929372663066,1.16230455184564,0.96036824236093,1.1768125739395,Replica 3,1,103
498,1.17623597839634,1.08702207314801,0.896693000783494,1.09765083657259,Replica 3,1,103
499,1.07282093892813,1.14495773407193,1.01983220161922,1.0504816630049,Replica 3,1,103
500,1.16126298296635,1.0572411106029,1.15056150430922,1.0458171370627,Replica 3,1,103
501,1.17219775654341,0.995443072284054,1.063593627579,1.21183031941862,Replica 3,1,103
502,1.17118404653095,1.0819569378801,1.02223165317315,1.17780970086192,Replica 3,1,103
503,1.12899044453677,1.13481052328438,1.10670214155132,1.24967044110191,Replica 3,1,103
504,1.19262152056502,1.17983771238841,1.03311896056412,1.33822883217847,Replica 3,1,103
505,1.13080182800166,1.25637376971422,1.06261425959781,1.13342910258577,Replica 3,1,103
506,1.15373493975904,1.19799766224526,1.04162313920084,1.24216663849924,Replica 3,1,103
507,1.24653095139177,1.16689536006505,1.09370919300078,1.26645259422004,Replica 3,1,103
508,1.16086414624013,1.31927292439566,1.01506594411073,1.09329051884401,Replica 3,1,103
509,1.15499792272538,1.17711033185953,1.1693490467485,1.19009633260098,Replica 3,1,103
510,1.22329871208974,1.11717572123122,0.97396513449987,1.18392766604698,Replica 3,1,103
511,1.103016202742,1.05315850993546,0.991724340558893,1.18825418286294,Replica 3,1,103
512,1.07923556294142,0.98892107536718,1.03948485244189,1.1315531519351,Replica 3,1,103
513,1.22909846281678,1.06921786857753,1.04764625228519,1.12308602332263,Replica 3,1,103
514,1.09409223099294,1.10138740661686,0.933582528075215,1.16995098867669,Replica 3,1,103
515,1,1,1,1,Replica 3,1,103
516,1.09041960947237,1.09801629652217,0.958556411595717,1.06457664356938,Replica 3,1,103
517,0.936535105941005,1.00779251579678,0.976495168451293,0.972874767618726,Replica 3,1,103
518,1.11320315745742,0.999915298741339,0.982306085139723,1.15845867838432,Replica 3,1,103
519,0.920814291649356,1.00181260693534,0.916867981196135,1.01134020618557,Replica 3,1,103
520,0.902850020772746,0.987887720011519,0.839563201880387,0.936471184721988,Replica 3,1,103
