Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,20297,27803,0.73002913354674,0.730673327637496,0.999118355540855,1,157,1
0,20841,26206,0.795275891017324,0.730673327637496,1.08841511101645,1,157,1
0,18408,27610,0.666714958348425,0.730673327637496,0.912466533442695,1,157,1
200,22052,30705,0.718189219996743,0.730673327637496,0.982914242016856,1,157,1
200,21241,29475,0.720644614079729,0.730673327637496,0.986274695984601,1,157,1
200,24136,29151,0.827964735343556,0.730673327637496,1.13315308500535,1,157,1
400,25182,32053,0.785636289894862,0.730673327637496,1.07522234653765,1,157,1
400,22373,32135,0.696219075774078,0.730673327637496,0.952845888086787,1,157,1
400,23751,31504,0.753904266124937,0.730673327637496,1.03179387779564,1,157,1
600,26291,29726,0.884444593958151,0.730673327637496,1.21045145690188,1,157,1
600,26270,32115,0.817997820333178,0.730673327637496,1.11951235852283,1,157,1
600,24228,27201,0.890702547700452,0.730673327637496,1.21901609653712,1,157,1
0,24285,31488,0.77124618902439,0.748396907145228,1.03053096780734,1,157,2
0,21794,30785,0.707942179632938,0.748396907145228,0.945944822692274,1,157,2
0,22139,28902,0.766002352778354,0.748396907145228,1.02352420950039,1,157,2
800,26479,29085,0.910400550111741,0.748396907145228,1.21646754739337,1,157,2
800,27322,30730,0.889098600715913,0.748396907145228,1.18800410881893,1,157,2
800,29427,30028,0.979985347009458,0.748396907145228,1.30944601407778,1,157,2
1000,27208,29015,0.937721867999311,0.748396907145228,1.25297400222599,1,157,2
1000,29749,32714,0.909366020663936,0.748396907145228,1.21508522013102,1,157,2
1000,31904,33212,0.960616644586294,0.748396907145228,1.28356575957881,1,157,2
1500,31163,32274,0.965576005453306,0.748396907145228,1.29019240490519,1,157,2
1500,32343,32737,0.987964688273208,0.748396907145228,1.32010792514071,1,157,2
1500,29140,29535,0.986626036905367,0.748396907145228,1.31831923339832,1,157,2
0,23181,31775,0.729535798583792,0.761695295995649,0.957779052094815,2,157,1
0,21752,28079,0.774671462658927,0.761695295995649,1.01703590232406,2,157,1
0,21881,28021,0.780878626744228,0.761695295995649,1.02518504558112,2,157,1
200,24155,29036,0.831898333103733,0.761695295995649,1.0921668250771,2,157,1
200,21560,27488,0.784342258440047,0.761695295995649,1.02973231233468,2,157,1
200,24108,29008,0.831081081081081,0.761695295995649,1.09109388682089,2,157,1
400,22957,29832,0.769542772861357,0.761695295995649,1.0103026458309,2,157,1
400,22278,28585,0.779359804093056,0.761695295995649,1.02319104265219,2,157,1
400,24436,31720,0.770365699873897,0.761695295995649,1.01138303455966,2,157,1
600,24797,30544,0.811845206914615,0.761695295995649,1.06583985903893,2,157,1
600,22782,30850,0.738476499189627,0.761695295995649,0.969516948669518,2,157,1
600,24233,30196,0.802523513048086,0.761695295995649,1.053601771295,2,157,1
0,22219,30940,0.718131868131868,0.767209101779474,0.93603147625103,2,157,2
0,24953,29044,0.859144745902768,0.767209101779474,1.11983127404258,2,157,2
0,22423,30956,0.724350691303786,0.767209101779474,0.944137249706395,2,157,2
800,27167,33730,0.805425437296176,0.767209101779474,1.049812150857,2,157,2
800,26039,30601,0.850919904578282,0.767209101779474,1.10911080513076,2,157,2
800,28977,33016,0.877665374363945,0.767209101779474,1.14397153569773,2,157,2
1000,28532,31532,0.904858556387162,0.767209101779474,1.17941582586602,2,157,2
1000,30639,32199,0.951551290412746,0.767209101779474,1.24027633171414,2,157,2
1000,29315,31742,0.923539789553273,0.767209101779474,1.20376542380846,2,157,2
1500,30728,32238,0.953160866058689,0.767209101779474,1.24237429385016,2,157,2
1500,32408,33228,0.975322017575539,0.767209101779474,1.27125970653029,2,157,2
1500,28121,29580,0.950676132521974,0.767209101779474,1.2391356284968,2,157,2
0,19102,30352,0.629348972061149,0.696960282289164,0.902991157536343,3,157,1
0,21339,28207,0.756514340411955,0.696960282289164,1.08544828110891,3,157,1
0,20908,29656,0.705017534394389,0.696960282289164,1.01156056135475,3,157,1
200,21745,29414,0.739273815190046,0.696960282289164,1.06071154121136,3,157,1
200,20893,30790,0.678564468983436,0.696960282289164,0.97360565046073,3,157,1
200,21744,30080,0.722872340425532,0.696960282289164,1.03717867257982,3,157,1
400,23728,29473,0.805075832117531,0.696960282289164,1.15512440604687,3,157,1
400,23935,30399,0.787361426362709,0.696960282289164,1.12970774141766,3,157,1
400,23635,30904,0.764787729743722,0.696960282289164,1.09731895658642,3,157,1
600,23878,31142,0.766745873739644,0.696960282289164,1.10012850548853,3,157,1
600,26647,31854,0.836535442958498,0.696960282289164,1.20026271828704,3,157,1
600,24347,29011,0.839233394229775,0.696960282289164,1.20413374414008,3,157,1
0,24206,33555,0.721382804351065,0.706550389271972,1.02099272083676,3,157,2
0,23084,32384,0.712821146245059,0.706550389271972,1.00887517304965,3,157,2
0,23979,34983,0.685447217219793,0.706550389271972,0.970132106113586,3,157,2
800,29162,34084,0.855592066658843,0.706550389271972,1.21094274329173,3,157,2
800,30340,35475,0.855250176180409,0.706550389271972,1.21045885639049,3,157,2
800,29858,30257,0.986812968899759,0.706550389271972,1.39666325839346,3,157,2
1000,33542,34147,0.982282484552084,0.706550389271972,1.39025114056511,3,157,2
1000,29310,33371,0.878307512510863,0.706550389271972,1.24309253217717,3,157,2
1000,29663,34804,0.852287093437536,0.706550389271972,1.206265124722,3,157,2
1500,30953,31266,0.989989125567709,0.706550389271972,1.40115855938851,3,157,2
1500,30407,34039,0.893298863068833,0.706550389271972,1.26431019872381,3,157,2
1500,28892,30809,0.937777922035769,0.706550389271972,1.32726262171061,3,157,2
