Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.514924664686657,0.473893546500292,0.468960234888619,0.430662306791993,Replica 1,1,085
461,0.591548340724467,0.541132124520699,0.510487010914661,0.50451874464568,Replica 1,1,085
462,0.649578908824606,0.630454279586664,0.582676964319908,0.561808463144178,Replica 1,1,085
463,0.739954161411503,0.695873139663352,0.668207059424268,0.632189871737635,Replica 1,1,085
464,0.765355249060852,0.757132644440112,0.740869343205464,0.660858863134525,Replica 1,1,085
465,0.873713332519631,0.854357574575941,0.804940320418714,0.758654391447567,Replica 1,1,085
466,0.936029401792858,0.910222915448106,0.910104040339567,0.814303123906512,Replica 1,1,085
467,1.00965593935202,0.967933970234614,0.931256781770601,0.872292674686584,Replica 1,1,085
468,1.08158726283955,1.0409696497043,1.01799961702942,0.946366301869035,Replica 1,1,085
469,1.11307755943421,1.10783128615065,1.06744111827408,0.970220929811649,Replica 1,1,085
470,1.20021156271614,1.15474101514265,1.11195506478586,1.01538424412081,Replica 1,1,085
471,1.21786891248627,1.17851433027881,1.13447373460139,1.06234540342918,Replica 1,1,085
472,1.23388529503506,1.18695002274647,1.14961383800345,1.08097542140763,Replica 1,1,085
473,1.27241412045513,1.24663677130045,1.20656156251995,1.12849162011173,Replica 1,1,085
474,1.24770468014701,1.24518099694547,1.23610135954554,1.1491004741967,Replica 1,1,085
475,1.30568100139686,1.24364723467862,1.20131486564116,1.13495903567938,Replica 1,1,085
476,1.27301083580835,1.22785468252421,1.19804685006702,1.13360763541151,Replica 1,1,085
477,1.26347695186948,1.26908429193475,1.19345120316589,1.11024771649553,Replica 1,1,085
478,1.25317005031395,1.21260804575291,1.17352396757516,1.07192586604245,Replica 1,1,085
479,1.22673827250905,1.17714954182102,1.15780940831046,1.07957575684448,Replica 1,1,085
480,1.18270339178431,1.15546890232014,1.12883130146167,1.04507885179242,Replica 1,1,085
481,1.16573768935541,1.12718528628063,1.1076657943448,1.02624371055902,Replica 1,1,085
482,1.12608324179177,1.10650549164879,1.0667134741814,0.984338236181329,Replica 1,1,085
483,1.10964644615322,1.08292714629232,1.04936490712964,0.971234480012549,Replica 1,1,085
484,1.10218750423804,1.0291154870995,1.02591434224804,0.945388949889595,Replica 1,1,085
485,1.04880860355046,1.01241307597322,0.989264058211527,0.901637366217406,Replica 1,1,085
486,1.03313126381599,0.989237668161435,0.958422161230612,0.884020898439857,Replica 1,1,085
487,0.978816604960874,0.959823227399753,0.927299419161294,0.907646270979886,Replica 1,1,085
488,1.02541464936192,0.96671215961526,0.944762877385587,0.890355587195482,Replica 1,1,085
489,0.986641713115532,0.982920647299669,0.92170804876492,0.857813386102296,Replica 1,1,085
490,0.975087134003282,0.969766686163645,0.932137614093317,0.865330550092305,Replica 1,1,085
491,0.969513270135753,0.949229869370248,0.917967702814834,0.880594133474909,Replica 1,1,085
492,0.983861562038054,0.958614414765711,0.928333439714049,0.882778092836372,Replica 1,1,085
493,0.993205582000895,0.965022421524664,0.956979638731091,0.880787190656032,Replica 1,1,085
494,0.997491083173983,0.968167933970235,0.951464862449735,0.864244603448484,Replica 1,1,085
495,1.001206992419,0.94838500032495,0.94898831939746,0.846217889161046,Replica 1,1,085
496,1.03078508754085,0.976083707025411,0.942209740218293,0.861976181570279,Replica 1,1,085
497,1.02526547052362,0.985429258464938,0.988089615114572,0.876322743342544,Replica 1,1,085
498,0.993368322551772,0.99257815038669,0.954962660368928,0.883055612534237,Replica 1,1,085
499,1.03840677000692,0.986573081172418,0.972464415650731,0.891332939174922,Replica 1,1,085
500,1.00103069015555,0.9832715929031,0.980736580072764,0.912858814870229,Replica 1,1,085
501,1.0351926441271,1.01000844869045,0.995697963873109,0.921486057651701,Replica 1,1,085
502,1.02606561156543,1.04421914603236,0.984425863279505,0.912339973695959,Replica 1,1,085
503,1.03326688094173,0.998739195424709,0.964026297312823,0.925660919193504,Replica 1,1,085
504,0.999050680119886,1.0217066354715,0.956775387757707,0.917118138928774,Replica 1,1,085
505,1.03862375740809,0.964723467862481,0.972260164677347,0.914704924164726,Replica 1,1,085
506,1.03144961145693,0.982842659387795,0.964511393374609,0.918204085572595,Replica 1,1,085
507,1.01954242781778,0.973276142197959,0.973460139145976,0.922197956007095,Replica 1,1,085
508,1.02621479040373,1.01294599337103,0.976191995914981,0.911314357421239,Replica 1,1,085
509,1.00999498216635,0.989250666146747,0.964192251228697,0.943506642373638,Replica 1,1,085
510,0.997775879138017,1.01193215051667,0.973766515606051,0.938535419959699,Replica 1,1,085
511,0.992771607198557,0.998999155130955,0.989212995468182,0.926939923018449,Replica 1,1,085
512,0.991957904444173,0.973354130109833,1.00024254803089,0.927145046273393,Replica 1,1,085
513,0.999077803545032,1.02014687723403,0.980494032041871,0.995137372250443,Replica 1,1,085
514,0.999118488682751,0.984558393449015,0.95683921618689,0.97583165413806,Replica 1,1,085
515,1,1,1,1,Replica 1,1,085
516,0.990181320097102,0.991902255150452,0.994817131550392,1.01167995945799,Replica 1,1,085
517,1.01902708274001,0.988834730616754,1.01807621114444,1.01358639912159,Replica 1,1,085
518,0.994575314970775,1.02062780269058,1.02984617348567,1.03368847810611,Replica 1,1,085
519,1.00027123425146,1.00213166959121,1.07635156698794,1.10292360968664,Replica 1,1,085
520,1.02725904227186,1.0210697341912,1.06805387119423,1.08980778744404,Replica 1,1,085
521,1.00576372784355,1.00314551244557,1.08064083742899,1.13061524910409,Replica 1,1,085
522,1.03380934944465,1.01813218951063,1.07753877577073,1.12843128974263,Replica 1,1,085
523,1.03123262405577,1.05382465717814,1.09200229782345,1.14843684013659,Replica 1,1,085
524,1.00740469506489,1.03359979203224,1.0814833726942,1.18943735897776,Replica 1,1,085
525,1.02211915320667,1.04477805940079,1.08836407736006,1.17471674891707,Replica 1,1,085
526,0.992147768420196,1.05173198154286,1.09018957043467,1.18701207813989,Replica 1,1,085
527,0.994249833869021,1.01537661662442,1.07765366694326,1.1790243372709,Replica 1,1,085
528,0.995497511425743,0.997621368687853,1.06809216825174,1.12494419440858,Replica 1,1,085
529,0.984932937331326,1.00549814778709,1.05278611093381,1.11866983602206,Replica 1,1,085
530,0.954391960616787,0.98532527458244,1.0271270824025,1.11532753357385,Replica 1,1,085
531,0.928909502692,0.917280821472672,1.00440416161358,1.08417293096999,Replica 1,1,085
532,0.878717604459091,0.903879898615715,0.957681751452097,1.04622512880534,Replica 1,1,085
533,0.864409997694509,0.911535711964645,0.965200740409778,1.03561904991735,Replica 1,1,085
534,0.810027530276523,0.868954312081627,0.878674921810174,0.984193443295486,Replica 1,1,085
535,0.811776991198449,0.815922532007539,0.857368992149103,0.92143779335642,Replica 1,1,085
536,0.765219631935121,0.794787807889777,0.843173549498947,0.893191114543239,Replica 1,1,085
537,0.769830614209962,0.796243582244752,0.803599923405885,0.868793513278714,Replica 1,1,085
538,0.707446736373869,0.780256060310652,0.779817450692538,0.835889329970921,Replica 1,1,085
539,0.691484600675373,0.714421264703971,0.753315886896023,0.818357324710113,Replica 1,1,085
540,0.668660238414907,0.685539741340092,0.722920788919385,0.791160394319292,Replica 1,1,085
541,0.679170565659031,0.664223045427959,0.719627241973575,0.752235240175199,Replica 1,1,085
542,0.653281256357053,0.646090855917333,0.670058083870556,0.716881643881897,Replica 1,1,085
543,0.604594708219754,0.641476571131475,0.665322014425225,0.697189811407266,Replica 1,1,085
544,0.603686073477359,0.603405472151817,0.635067338992787,0.679054502455446,Replica 1,1,085
545,0.586299957958691,0.585052316890882,0.605948809599796,0.604027655441196,Replica 1,1,085
546,0.528282951571124,0.556963670631052,0.591957617923023,0.613125475101657,Replica 1,1,085
