Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,12795,20569,0.62205260343235,0.635145244542152,0.97938638252855,1,166,1
0,12401,19672,0.630388369255795,0.635145244542152,0.992510570885584,1,166,1
0,13835,21187,0.652994760938311,0.635145244542152,1.02810304658587,1,166,1
200,14227,21415,0.664347420032687,0.635145244542152,1.04597716150986,1,166,1
200,17791,26787,0.664165453391571,0.635145244542152,1.04569066540101,1,166,1
200,18662,27125,0.688,0.635145244542152,1.08321680105776,1,166,1
400,21632,30322,0.713409405712024,0.635145244542152,1.1232224626452,1,166,1
400,21849,30469,0.717089500804096,0.635145244542152,1.12901656269349,1,166,1
400,21120,31293,0.674911322020899,0.635145244542152,1.0626094233098,1,166,1
600,21524,29650,0.725935919055649,0.635145244542152,1.14294474420405,1,166,1
600,22670,32415,0.699367576739164,0.635145244542152,1.10111440296354,1,166,1
600,23787,32512,0.731637549212598,0.635145244542152,1.15192163603461,1,166,1
0,12918,20585,0.627544328394462,0.646255483384715,0.971046814346154,1,166,2
0,13474,20639,0.652841707447066,0.646255483384715,1.0101913627531,1,166,2
0,15732,23895,0.658380414312618,0.646255483384715,1.01876182290075,1,166,2
800,20551,25734,0.798593300691692,0.646255483384715,1.23572382938883,1,166,2
800,22369,28587,0.78248854374366,0.646255483384715,1.2108037206051,1,166,2
800,23774,29319,0.81087349500324,0.646255483384715,1.25472590306909,1,166,2
1000,24372,30159,0.808116980005968,0.646255483384715,1.25046053887778,1,166,2
1000,25071,31722,0.790334783431057,0.646255483384715,1.22294480085761,1,166,2
1000,25731,32336,0.795738495794161,0.646255483384715,1.23130637379901,1,166,2
1500,27552,32680,0.843084455324357,0.646255483384715,1.30456835879947,1,166,2
1500,26785,32517,0.823722975674263,0.646255483384715,1.27460887660105,1,166,2
1500,28439,31354,0.907029406136378,0.646255483384715,1.40351521875819,1,166,2
0,24896,37747,0.659549103239993,0.66351413079105,0.994024200288953,2,166,1
0,24388,36723,0.664106962938758,0.66351413079105,1.00089347328142,2,166,1
0,22264,33385,0.666886326194399,0.66351413079105,1.00508232642963,2,166,1
200,25243,34679,0.727904495516018,0.66351413079105,1.09704445125864,2,166,1
200,24537,35415,0.692842016094875,0.66351413079105,1.04420084508051,2,166,1
200,24968,35837,0.696710104082373,0.66351413079105,1.05003054456692,2,166,1
400,25198,36288,0.694389329805996,0.66351413079105,1.04653284320884,2,166,1
400,24751,35104,0.705076344576117,0.66351413079105,1.06263953072938,2,166,1
400,24855,32976,0.753729985443959,0.66351413079105,1.13596674202756,2,166,1
600,25639,32135,0.797852808464291,0.66351413079105,1.20246543583493,2,166,1
600,24494,31934,0.7670194776727,0.66351413079105,1.15599569335208,2,166,1
600,24572,32754,0.750198449044391,0.66351413079105,1.13064426849507,2,166,1
0,23255,35337,0.658092084783655,0.667703076957101,0.985605889046901,2,166,2
0,24903,35249,0.706488127322761,0.667703076957101,1.05808727217855,2,166,2
0,21982,34426,0.638529018764887,0.667703076957101,0.956306838774553,2,166,2
800,28658,33371,0.85876959036289,0.667703076957101,1.28615490926975,2,166,2
800,28335,34082,0.831377266592336,0.667703076957101,1.24513020125823,2,166,2
800,29473,34357,0.857845562767413,0.667703076957101,1.28477101929325,2,166,2
1000,31012,36269,0.855055281369765,0.667703076957101,1.28059209381882,2,166,2
1000,26810,31692,0.845954815095292,0.667703076957101,1.26696258305493,2,166,2
1000,28227,33973,0.830865687457687,0.667703076957101,1.24436402366777,2,166,2
1500,29765,35991,0.827012308632714,0.667703076957101,1.23859292726585,2,166,2
1500,29472,33214,0.887336665261637,0.667703076957101,1.32893900879634,2,166,2
1500,29660,32362,0.916507014399604,0.667703076957101,1.37262661507622,2,166,2
0,21717,30991,0.700751831176793,0.675957954024834,1.03667961447059,3,166,1
0,20115,31797,0.632606849702802,0.675957954024834,0.935867158506076,3,166,1
0,21273,30630,0.694515181194907,0.675957954024834,1.02745322702333,3,166,1
200,21606,30775,0.702063363119415,0.675957954024834,1.03861987116084,3,166,1
200,23070,30347,0.760206939730451,0.675957954024834,1.12463642923939,3,166,1
200,22541,32313,0.697583016123542,0.675957954024834,1.03199172665984,3,166,1
400,25598,32665,0.783652227154447,0.675957954024834,1.15932096440078,3,166,1
400,24863,33652,0.738826815642458,0.675957954024834,1.09300705945286,3,166,1
400,25412,32373,0.784975133598987,0.675957954024834,1.16127804832392,3,166,1
600,27943,32547,0.858543030079577,0.675957954024834,1.27011306689652,3,166,1
600,25948,31875,0.814054901960784,0.675957954024834,1.20429813291446,3,166,1
600,24283,30596,0.793665838671722,0.675957954024834,1.17413492059088,3,166,1
0,24113,35979,0.67019650351594,0.691599506666295,0.969052894133017,3,166,2
0,23470,34935,0.671819092600544,0.691599506666295,0.971399033869908,3,166,2
0,25473,34762,0.7327829238824,0.691599506666295,1.05954807199707,3,166,2
800,31547,34202,0.922372960645576,0.691599506666295,1.33368076719961,3,166,2
800,29100,33225,0.875846501128668,0.691599506666295,1.26640706461822,3,166,2
800,30702,33264,0.922979797979798,0.691599506666295,1.33455820758002,3,166,2
1000,31903,33539,0.951220966635857,0.691599506666295,1.37539277785349,3,166,2
1000,32461,34148,0.950597399554879,0.691599506666295,1.37449114753859,3,166,2
1000,33030,35000,0.943714285714286,0.691599506666295,1.36453869127706,3,166,2
1500,36677,33788,1.0855037291346,0.691599506666295,1.56955538381894,3,166,2
1500,33590,33981,0.988493569936141,0.691599506666295,1.42928611198837,3,166,2
1500,31053,32964,0.942027666545322,0.691599506666295,1.36209996893457,3,166,2
