Wavelength [nm],Condition_5,Condition_6,Condition_7,Condition_8,Replicate,Plate,Construct
460,0.559473319158129,0.504713947835944,0.493193753857261,0.503273313508273,Replica 1,2,080
461,0.61978236892674,0.5410740171555,0.599706557052529,0.60657059137501,Replica 1,2,080
462,0.627264147725335,0.603614208329246,0.592056080207739,0.65544698974979,Replica 1,2,080
463,0.671597666776581,0.658546687157353,0.682802147257124,0.627528512140126,Replica 1,2,080
464,0.738035407688722,0.691745959084023,0.709642861301629,0.751456924065662,Replica 1,2,080
465,0.827111783233083,0.726144154159718,0.725607554991441,0.755530865004412,Replica 1,2,080
466,0.812091373213413,0.82381279359993,0.82577407221957,0.836922540657713,Replica 1,2,080
467,0.89309470476537,0.816989830951836,0.811521129056674,0.852749910133656,Replica 1,2,080
468,0.959975894572868,0.875802461062246,0.941323055067131,0.875908194721305,Replica 1,2,080
469,1.01488396420571,0.894069690132862,0.965730055777449,0.920732437937758,Replica 1,2,080
470,1.0270617531013,0.954222934309911,0.995831247016081,1.01937845168459,Replica 1,2,080
471,1.05092840005913,0.928511482413977,0.988273926662552,0.966428112371055,Replica 1,2,080
472,1.11347743527352,0.982604715037766,1.07355869441177,1.0465235340893,Replica 1,2,080
473,1.16076728029381,1.03437639647299,1.04206015580423,1.01077306841824,Replica 1,2,080
474,1.06733600918735,1.02624551766232,1.10821290916078,1.03915994030696,Replica 1,2,080
475,1.15215982353008,0.937012937470708,1.04688100422698,1.06353822859819,Replica 1,2,080
476,1.07391951971073,1.01328624835148,1.00866355368725,1.01649183577879,Replica 1,2,080
477,1.12450680523497,0.992839159009907,1.05645283370402,1.07351611603107,Replica 1,2,080
478,1.07499971573789,1.0457988642928,1.05985304563504,1.03030402056578,Replica 1,2,080
479,1.10971380490523,0.963138562818123,1.06511638739127,0.982309946298051,Replica 1,2,080
480,1.11246546215334,0.991574840052753,1.06767819090094,1.01071860396719,Replica 1,2,080
481,1.07482915847044,1.00373846036469,1.01815387123444,0.921189939326602,Replica 1,2,080
482,1.01330346686072,0.91252220732651,0.937026211907729,0.959260590612507,Replica 1,2,080
483,0.994542167441755,0.898505705784259,0.966976023848062,0.896931472827685,Replica 1,2,080
484,0.974439150852218,0.875257495994507,0.967546607357034,0.880308922366371,Replica 1,2,080
485,0.925102618622579,0.884075030790526,0.862978445916834,0.883271788503644,Replica 1,2,080
486,1.03656747814024,0.918026354510676,0.916100935058281,0.936134984695489,Replica 1,2,080
487,1.0031041422675,0.84972043292025,0.934441119275242,0.899611123819483,Replica 1,2,080
488,0.914334769804541,0.860488942658776,0.891507621365441,0.851355620186704,Replica 1,2,080
489,0.943261282363241,0.897524768662329,0.905981811195081,0.823404463906408,Replica 1,2,080
490,0.951254732964172,0.853676879312036,0.908718283125866,0.879742492075422,Replica 1,2,080
491,0.936655030870865,0.890996087150814,0.885359292942231,0.870287463372657,Replica 1,2,080
492,1.02632267160904,0.804335742078933,0.966754777181317,0.834286461226757,Replica 1,2,080
493,0.948571298623034,0.88563363088426,0.925719342780954,0.864644946243587,Replica 1,2,080
494,1.01318976201576,0.838864728770886,0.944606821384072,0.927594958770411,Replica 1,2,080
495,1.01723765449646,0.84240700171119,0.904153615054089,0.93594980556191,Replica 1,2,080
496,1.0174082117639,0.915759299828881,0.931378599625045,0.961537204666514,Replica 1,2,080
497,1.05913788986549,0.896892609183751,0.954702656124457,0.954816291406599,Replica 1,2,080
498,1.04719888114433,0.918898298619059,0.936315893661865,0.927703887672516,Replica 1,2,080
499,1.03640829135729,0.92436974789916,0.99196525262876,0.948367700401948,Replica 1,2,080
500,0.996816264341023,0.927704934113723,1.03889283510137,0.981547443983312,Replica 1,2,080
501,1.05024617098935,0.963302052338445,1.05585896107223,0.997559992592835,Replica 1,2,080
502,1.04160460277212,1.02293213005046,1.06322996844324,1.04242780737013,Replica 1,2,080
503,1.03139390769441,0.959999564027946,0.926406371904002,1.00685162794244,Replica 1,2,080
504,1.02015986901202,0.987062529291872,1.01445090070682,1.00710216441728,Replica 1,2,080
505,1.04799481505907,0.945274607897634,0.950207855421126,0.953694323714911,Replica 1,2,080
506,1.00792522769395,0.967738067989842,1.00553116666861,1.06213304576103,Replica 1,2,080
507,0.999499698682161,0.992217898832685,1.0223808470254,0.955687722623444,Replica 1,2,080
508,1.079309129362,0.933568758242597,1.01772302246236,1.07909327581887,Replica 1,2,080
509,0.985900599224533,0.973035128448266,1.03532959931064,0.936015162903173,Replica 1,2,080
510,1.07452215538904,0.949241953590775,1.0450760972088,1.04316852390445,Replica 1,2,080
511,0.995031098275098,0.972599156394075,1.0360282729951,0.946548587736784,Replica 1,2,080
512,1.03722696624103,0.902647440299077,1.05574251545816,0.922802087077764,Replica 1,2,080
513,1.05149692428394,0.976806286717022,1.05096824528104,1.00333322440443,Replica 1,2,080
514,0.995872514127827,1.0017111903127,1.01339124561873,1.00562073134865,Replica 1,2,080
515,1,1,1,1,Replica 1,2,080
516,0.996259110600703,0.938288155729218,1.07487452985083,1.03386599566463,Replica 1,2,080
517,0.950890877460289,0.981928958353769,0.994014695436496,1.0026796509918,Replica 1,2,080
518,0.874231070985935,1.02298662655724,1.05464792668584,0.983519057111423,Replica 1,2,080
519,0.962443289708575,1.03725381203065,1.04020867054042,1.03901833273422,Replica 1,2,080
520,0.9816480380229,1.01677402478501,1.0578036028273,1.01233075171835,Replica 1,2,080
521,1.00194435284887,0.932282640682732,1.03761193334653,0.972332058865179,Replica 1,2,080
522,0.965172205987697,0.952479046093145,1.07544511335981,1.08425650577868,Replica 1,2,080
523,0.9701411077126,1.02571145189593,1.0783562537117,1.0293999106783,Replica 1,2,080
524,0.958167987537949,1.03399492092557,1.06714254107619,1.03987887106086,Replica 1,2,080
525,0.992722889922339,0.982702808749959,1.11523457968956,1.01018485234687,Replica 1,2,080
526,0.98143199881747,0.990463111314565,0.980739895431838,1.03080509351546,Replica 1,2,080
527,0.96659351654974,1.01256689446206,1.07585267300907,0.986492816138906,Replica 1,2,080
528,0.966673109941215,1.01314455743387,0.965415652619444,1.02841955055935,Replica 1,2,080
529,0.902680023195788,0.948642492016262,0.966591753321611,0.987222639783014,Replica 1,2,080
530,0.877392065675918,0.963868816008894,0.976838967360294,1.01529361785563,Replica 1,2,080
531,0.931299532673087,0.93416821981711,1.04065116387391,0.934653551626853,Replica 1,2,080
532,0.914346140289038,0.94419557706351,0.980681672624801,0.994597126455563,Replica 1,2,080
533,0.870126326082754,0.895966168568595,0.880433643466819,0.90578739256887,Replica 1,2,080
534,0.78018579371667,0.85626001373312,0.930679925940589,0.910623835822359,Replica 1,2,080
535,0.775978714453023,0.809316722798069,0.901428787684712,0.851998300709127,Replica 1,2,080
536,0.769929616700968,0.803921568627451,0.899554013298089,0.873794974020457,Replica 1,2,080
537,0.791613130635496,0.887126835169866,0.861872212583113,0.841061838937725,Replica 1,2,080
538,0.727506339045107,0.784836891955226,0.812161579934092,0.763853033125279,Replica 1,2,080
539,0.762413726448884,0.744847355284526,0.881982370134029,0.769016263085084,Replica 1,2,080
540,0.717079604761959,0.758188100142781,0.779114314659338,0.710826443580275,Replica 1,2,080
541,0.655462949276269,0.67556049657217,0.716606309023371,0.78373255775955,Replica 1,2,080
542,0.674178766757252,0.774776836804761,0.731977130081395,0.678202237399649,Replica 1,2,080
543,0.612334701581634,0.706678001940076,0.756558799212828,0.725422916462425,Replica 1,2,080
544,0.651744800845964,0.638546469171326,0.739091957101436,0.661906473644652,Replica 1,2,080
545,0.602067154081435,0.642818995302401,0.724489677096312,0.668365957539514,Replica 1,2,080
546,0.65822597700888,0.640911617565314,0.694621377085832,0.647865538163241,Replica 1,2,080
547,0.602840347027187,0.636410206105789,0.666604562339159,0.60657059137501,Replica 1,2,080
548,0.58743334053464,0.619363698786908,0.684665277082339,0.615099724409878,Replica 1,2,080
549,0.601453147918633,0.599973841676748,0.6287946714487,0.60638541224143,Replica 1,2,080
550,0.562361422220201,0.624584464135849,0.586455046170686,0.611003997690707,Replica 1,2,080
