Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,24419,26771,0.912143737626536,0.796409052531454,1.14532065491623,1,080,1
0,20061,29886,0.671250752860871,0.796409052531454,0.842846713918235,1,080,1
0,23183,28769,0.805832667106955,0.796409052531454,1.01183263116554,1,080,1
200,24958,26152,0.954343836035485,0.796409052531454,1.19830862419509,1,080,1
200,23382,27626,0.846376601751973,0.796409052531454,1.06274106134491,1,080,1
200,22847,27613,0.82740013761634,0.796409052531454,1.03891352689473,1,080,1
400,21957,26841,0.818039566335084,0.796409052531454,1.02716005516873,1,080,1
400,23200,27333,0.84879083891267,0.796409052531454,1.06577246480903,1,080,1
400,22583,25407,0.888849529657181,0.796409052531454,1.11607160520325,1,080,1
600,21842,27822,0.785062181007836,0.796409052531454,0.985752457876324,1,080,1
600,30188,36656,0.823548668703623,0.796409052531454,1.03407748328061,1,080,1
600,21041,26061,0.807375004796439,0.796409052531454,1.01376924613065,1,080,1
0,32490,34219,0.949472515269295,0.862267004672723,1.10113515897512,1,080,2
0,28253,32398,0.872060003703932,0.862267004672723,1.01135726982262,1,080,2
0,26564,34712,0.765268495044941,0.862267004672723,0.887507571202266,1,080,2
800,29315,27899,1.05075450733001,0.862267004672723,1.21859528618845,1,080,2
800,30279,29082,1.04115948009078,0.862267004672723,1.20746761090082,1,080,2
800,30568,28989,1.05446893649315,0.862267004672723,1.22290303441842,1,080,2
1000,32704,28692,1.13982991774711,0.862267004672723,1.32189903077613,1,080,2
1000,32213,33382,0.964981127553772,0.862267004672723,1.11912101741622,1,080,2
1000,30856,27829,1.10877142549139,0.862267004672723,1.28587945437183,1,080,2
1500,31297,33647,0.930157220554581,0.862267004672723,1.07873456309235,1,080,2
1500,29927,30028,0.996636472625549,0.862267004672723,1.15583278407345,1,080,2
1500,31514,33961,0.927946762462825,0.862267004672723,1.07617102061679,1,080,2
0,21581,26028,0.829145535577071,0.856451993456832,0.968116767678307,2,080,1
0,25274,30665,0.82419696722648,0.856451993456832,0.962338780834448,2,080,1
0,25827,28195,0.916013477566945,0.856451993456832,1.06954445148724,2,080,1
200,18490,25158,0.734955083869942,0.856451993456832,0.858139264646345,2,080,1
200,20312,23895,0.850052312199205,0.856451993456832,0.992527682454452,2,080,1
200,19109,22919,0.833762380557616,0.856451993456832,0.97350743173866,2,080,1
400,21679,22251,0.974293290189205,0.856451993456832,1.13759241338997,2,080,1
400,22001,22932,0.959401709401709,0.856451993456832,1.12020488799302,2,080,1
400,19896,22210,0.895812696983341,0.856451993456832,1.04595786316947,2,080,1
600,25189,23157,1.08774884484173,0.856451993456832,1.27006400026151,2,080,1
600,20907,21088,0.991416919575114,0.856451993456832,1.15758609606772,2,080,1
600,23812,28132,0.846438219820845,0.856451993456832,0.988307840121232,2,080,1
0,30209,31266,0.966193309025779,0.856940967549556,1.12749109403491,2,080,2
0,23070,31669,0.728472638858189,0.856940967549556,0.850084972528826,2,080,2
0,26884,30684,0.876156954764698,0.856940967549556,1.02242393343627,2,080,2
800,32150,27106,1.18608426178706,0.856940967549556,1.38409097791029,2,080,2
800,31686,28033,1.13031070524025,0.856940967549556,1.31900649874682,2,080,2
800,28047,30487,0.919965887099419,0.856940967549556,1.07354639576876,2,080,2
1000,26361,22910,1.1506329113924,0.856940967549556,1.34272132499706,2,080,2
1000,31077,30669,1.01330333561577,0.856940967549556,1.18246574033371,2,080,2
1000,28373,24261,1.16949012818927,0.856940967549556,1.3647265943341,2,080,2
1500,31196,27438,1.13696333552008,0.856940967549556,1.32676972927465,2,080,2
1500,32955,31587,1.04330895621616,0.856940967549556,1.21748054501296,2,080,2
1500,32269,31297,1.03105728983609,0.856940967549556,1.20318356675655,2,080,2
0,12982,16440,0.789659367396594,0.812211881174008,0.972233213647631,3,080,1
0,12993,15666,0.829375718115664,0.812211881174008,1.02113221603807,3,080,1
0,14066,17204,0.817600558009765,0.812211881174008,1.0066345703143,3,080,1
200,12254,17194,0.712690473420961,0.812211881174008,0.877468662968591,3,080,1
200,14316,18122,0.78997903101203,0.812211881174008,0.972626785353298,3,080,1
200,12711,15644,0.81251598056763,0.812211881174008,1.00037440894509,3,080,1
400,15289,17734,0.862129243261532,0.812211881174008,1.06145854701777,3,080,1
400,14124,16515,0.855222524977293,0.812211881174008,1.05295495522808,3,080,1
400,14733,14726,1.00047534972158,0.812211881174008,1.23179107928765,3,080,1
600,13810,14880,0.928091397849462,0.812211881174008,1.14267153603806,3,080,1
600,25956,30295,0.856775045387028,0.812211881174008,1.05486642740144,3,080,1
600,15266,16446,0.92825003040253,0.812211881174008,1.14286684536158,3,080,1
0,23871,28442,0.839286969973982,0.860708127498042,0.975112170038027,3,080,2
0,24483,27455,0.891750136587143,0.860708127498042,1.03606566279249,3,080,2
0,23170,27224,0.851087275933,0.860708127498042,0.988822167169482,3,080,2
800,22502,23791,0.945819847841621,0.860708127498042,1.09888569379609,3,080,2
800,24027,23554,1.02008151481702,0.860708127498042,1.18516542626622,3,080,2
800,21088,22714,0.928414193889231,0.860708127498042,1.07866321256661,3,080,2
1000,23858,24320,0.981003289473684,0.860708127498042,1.1397630138864,3,080,2
1000,23717,23324,1.01684959698165,0.860708127498042,1.18141047411448,3,080,2
1000,25189,21965,1.14677896653767,0.860708127498042,1.33236683830464,3,080,2
1500,24831,28298,0.87748250759771,0.860708127498042,1.01948904577958,3,080,2
1500,24761,25883,0.956651083722907,0.860708127498042,1.11146979232525,3,080,2
1500,31575,31102,1.01520802520738,0.860708127498042,1.17950324015,3,080,2
