Wavelength [nm],Condition_5,Condition_6,Condition_7,Condition_8,Replicate,Plate,Construct
460,0.28749951638488,0.22595305668482,0.228018695063335,0.245306722444195,Replica 2,2,138
461,0.317483653808953,0.262892792309069,0.248844836285418,0.275399389987243,Replica 2,2,138
462,0.36724442552972,0.28320677047378,0.28940170486231,0.316125188605324,Replica 2,2,138
463,0.398827716949743,0.323719669658152,0.312810367262395,0.348089339023332,Replica 2,2,138
464,0.432487329283863,0.351448441614891,0.342233847624612,0.363851239776458,Replica 2,2,138
465,0.489160573116158,0.389059343918591,0.376211594125926,0.420202949042565,Replica 2,2,138
466,0.543834874453515,0.425059446191609,0.423055474413788,0.44130731821037,Replica 2,2,138
467,0.581995331502044,0.484997826698371,0.465610643439467,0.486851051980599,Replica 2,2,138
468,0.602584439199907,0.502230830201222,0.467389861114799,0.510137738549309,Replica 2,2,138
469,0.649765930282044,0.534708905423027,0.524955519558117,0.532634387364576,Replica 2,2,138
470,0.678634528829909,0.531998670450768,0.531700613431766,0.550455566852088,Replica 2,2,138
471,0.693691079557911,0.579638720564547,0.548921847199724,0.57562021201505,Replica 2,2,138
472,0.699952283308185,0.556614507427578,0.562352285099716,0.595254592903907,Replica 2,2,138
473,0.739286313047291,0.594685638311472,0.582999176779882,0.616404292106746,Replica 2,2,138
474,0.726215808411034,0.607399452839355,0.578703826645776,0.607292955064984,Replica 2,2,138
475,0.746682400278562,0.583429214287541,0.611167910348673,0.622472041081963,Replica 2,2,138
476,0.723346358700558,0.597268032011455,0.599158191040178,0.615322846985229,Replica 2,2,138
477,0.735404495686153,0.604401575004474,0.597936638606368,0.605848869663198,Replica 2,2,138
478,0.720173843515044,0.585653652425149,0.563082561011233,0.588053593052848,Replica 2,2,138
479,0.700816342322126,0.57214082994554,0.5589531826752,0.584912869196946,Replica 2,2,138
480,0.699913594098606,0.559842499552556,0.557107576280638,0.580820214605337,Replica 2,2,138
481,0.67484943449272,0.557515788397126,0.534668189181294,0.559767651191856,Replica 2,2,138
482,0.657897112495325,0.529173378333461,0.535730408688956,0.535250577957947,Replica 2,2,138
483,0.662765504700739,0.53501572447649,0.515455293836471,0.546447096611256,Replica 2,2,138
484,0.634219316232703,0.498427552351001,0.484026874153544,0.529279964772087,Replica 2,2,138
485,0.628964031931494,0.505068906445757,0.497463950925459,0.512702123388355,Replica 2,2,138
486,0.620510439638385,0.48727340134489,0.487399421090368,0.514826159315646,Replica 2,2,138
487,0.582143640138765,0.489676817263685,0.466593196484053,0.506511335746618,Replica 2,2,138
488,0.594369430365871,0.473504896320728,0.480621132857105,0.487297876611645,Replica 2,2,138
489,0.590661714447841,0.48630180767559,0.476969753299519,0.490522784818324,Replica 2,2,138
490,0.580705691182729,0.454725013423334,0.465205672252171,0.483185794862164,Replica 2,2,138
491,0.582472498420191,0.473830891565033,0.474473537456515,0.474598991082935,Replica 2,2,138
492,0.590242581344063,0.459813096059932,0.457763496826619,0.487012944962862,Replica 2,2,138
493,0.563792058394914,0.478835877374652,0.459841463738482,0.487718798365528,Replica 2,2,138
494,0.571091422602236,0.483291145713482,0.465384921794089,0.490561639134067,Replica 2,2,138
495,0.579325776041062,0.480874945667459,0.4681732480017,0.483852793949088,Replica 2,2,138
496,0.620503991436788,0.502607961954437,0.478257694452559,0.512922297844233,Replica 2,2,138
497,0.591764356920855,0.513378589143719,0.475442812757256,0.524261282321934,Replica 2,2,138
498,0.616686656091616,0.498184653933676,0.490951217569111,0.535341238028014,Replica 2,2,138
499,0.60451889967888,0.520448211500601,0.495618344530897,0.535749208343317,Replica 2,2,138
500,0.606601668794573,0.519259287668431,0.478310805427942,0.530782331647488,Replica 2,2,138
