Wavelength [nm],Condition_5,Condition_6,Condition_7,Condition_8,Replicate,Plate,Construct
460,0.510414690040725,0.469728095134804,0.445304025461611,0.464735876480259,Replica 1,2,017
461,0.579617276562204,0.530603651767828,0.514739364174941,0.510686459053111,Replica 1,2,017
462,0.64668875622181,0.608615211871435,0.565388420688751,0.58739784126379,Replica 1,2,017
463,0.699513932476025,0.629030405879576,0.635193286526564,0.616419261836117,Replica 1,2,017
464,0.726532280430308,0.699016242838733,0.709110631652978,0.70001667897734,Replica 1,2,017
465,0.844064283524792,0.809857986806681,0.760200736670203,0.767244871214468,Replica 1,2,017
466,0.935614298851246,0.873553392112079,0.799632856921481,0.850556363029855,Replica 1,2,017
467,1.00033572231386,0.932527783803096,0.90984730185598,0.894005099001644,Replica 1,2,017
468,1.05227050460523,0.987699845610095,0.942020002145641,0.951607138602302,Replica 1,2,017
469,1.12185260330759,1.00260293723604,0.972929158074168,0.979592079868474,Replica 1,2,017
470,1.08080690128304,1.02333711865056,1.0600064369241,1.05129976887703,Replica 1,2,017
471,1.15513290224642,1.04853712375435,1.10333647232719,1.04627224856442,Replica 1,2,017
472,1.17025500299231,1.09657662715476,1.08876995148466,1.05108532488265,Replica 1,2,017
473,1.13268329708505,1.0945478672502,1.11977446925177,1.11658605160952,Replica 1,2,017
474,1.19530280693048,1.12272083498144,1.09152352457355,1.16086873644833,Replica 1,2,017
475,1.1804288487644,1.14517754839039,1.10996412010824,1.10130096023255,Replica 1,2,017
476,1.17803500270038,1.14835466295791,1.11110846217115,1.15231480378375,Replica 1,2,017
477,1.18555226320629,1.11993926479783,1.16454685246332,1.09436727108104,Replica 1,2,017
478,1.1815527886847,1.051420769908,1.08337008737528,1.08752889037146,Replica 1,2,017
479,1.13640543578216,1.07567657228893,1.05234172914854,1.05751864471396,Replica 1,2,017
480,1.12415886963757,1.02711392954206,1.06646720148764,1.02631704353213,Replica 1,2,017
481,1.10837992088631,1.00740050782795,1.0462624119393,0.98704996545069,Replica 1,2,017
482,1.05711658322264,1.04620213593967,1.00252708872227,0.98501274750411,Replica 1,2,017
483,1.08353646966092,1.02400061245582,0.969221966599516,0.974076103790893,Replica 1,2,017
