Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,22981,27923,0.823013286537979,0.814214128865409,1.01080693316491,1,017,1
0,22525,28408,0.792910447761194,0.814214128865409,0.973835284418484,1,017,1
0,22476,27187,0.826718652297054,0.814214128865409,1.01535778241661,1,017,1
200,24067,28692,0.83880524187927,0.814214128865409,1.03020226761249,1,017,1
200,21919,28453,0.770358134467367,0.814214128865409,0.946137026068125,1,017,1
200,23289,27384,0.850460122699387,0.814214128865409,1.04451653754091,1,017,1
400,23549,28242,0.833829048934212,0.814214128865409,1.02409061618242,1,017,1
400,24812,28179,0.880513857837397,0.814214128865409,1.08142787827125,1,017,1
400,26243,29578,0.887247278382582,0.814214128865409,1.08969771823899,1,017,1
600,23358,27301,0.855573055932017,0.814214128865409,1.05079613040398,1,017,1
600,28455,32226,0.88298268478868,0.814214128865409,1.08446003758139,1,017,1
600,25124,29576,0.849472545307006,0.814214128865409,1.04330361656918,1,017,1
0,22645,25566,0.88574669482907,0.847431734073539,1.04521303512125,1,017,2
0,22541,28471,0.791717888377647,0.847431734073539,0.934255653339674,1,017,2
0,23206,26833,0.864830619013901,0.847431734073539,1.02053131153907,1,017,2
800,27625,30526,0.904966258271637,0.847431734073539,1.06789281293672,1,017,2
800,27638,30144,0.916865711252654,0.847431734073539,1.08193459648407,1,017,2
800,26889,29081,0.924624325160758,0.847431734073539,1.09109004062918,1,017,2
1000,29101,30670,0.948842517117705,0.847431734073539,1.11966838031506,1,017,2
1000,28917,31468,0.918933519766112,0.847431734073539,1.08437468508392,1,017,2
1000,31455,30978,1.01539802440442,0.847431734073539,1.19820627854408,1,017,2
1500,30064,30681,0.97988983409928,0.847431734073539,1.15630533375122,1,017,2
1500,30825,30958,0.995703856838297,0.847431734073539,1.17496645075117,1,017,2
1500,31233,30802,1.01399259788325,0.847431734073539,1.19654782457705,1,017,2
0,23240,29266,0.79409553748377,0.759965870244405,1.04490947366937,2,017,1
0,19496,27446,0.71034030459812,0.759965870244405,0.93470027064462,2,017,1
0,22545,29073,0.775461768651326,0.759965870244405,1.02039025568601,2,017,1
200,20198,28314,0.713357349720986,0.759965870244405,0.938670245140838,2,017,1
200,21340,28013,0.761789169314247,0.759965870244405,1.00239918546507,2,017,1
200,20763,28347,0.732458461212827,0.759965870244405,0.963804415292055,2,017,1
400,21179,27045,0.783102237012387,0.759965870244405,1.03044395501674,2,017,1
400,22670,27271,0.831285981445492,0.759965870244405,1.09384646599741,2,017,1
400,21301,28280,0.753217821782178,0.759965870244405,0.991120590112742,2,017,1
600,22275,31209,0.713736422185908,0.759965870244405,0.939169047099931,2,017,1
600,22960,28637,0.801759960889758,0.759965870244405,1.05499469421161,2,017,1
600,25478,31126,0.81854398252265,0.759965870244405,1.07707992499638,2,017,1
