Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,26497,28220,0.938944011339476,0.914674227876855,1.02653380047556,1,081,1
0,26587,28567,0.930689256834809,0.914674227876855,1.01750899770635,1,081,1
0,27030,30913,0.874389415456281,0.914674227876855,0.95595720181809,1,081,1
200,28052,29694,0.944702633528659,0.914674227876855,1.03282961817073,1,081,1
200,30829,31146,0.989822128042124,0.914674227876855,1.08215810380894,1,081,1
200,30068,30441,0.987746788870274,0.914674227876855,1.07988916574487,1,081,1
400,32234,30436,1.05907477986595,0.914674227876855,1.15787101854206,1,081,1
400,31238,30740,1.01620039037085,0.914674227876855,1.11099707349322,1,081,1
400,32242,30510,1.05676827269748,0.914674227876855,1.15534934787706,1,081,1
600,36098,29225,1.2351753635586,0.914674227876855,1.3503992196497,1,081,1
600,32229,27626,1.16661840295374,0.914674227876855,1.27544689398508,1,081,1
600,34571,29573,1.1690055117844,0.914674227876855,1.27805668527241,1,081,1
0,31427,35062,0.896326507329873,0.935530271868578,0.958094606109965,1,081,2
0,34421,36460,0.944075699396599,0.935530271868578,1.00913431428676,1,081,2
0,35234,36467,0.966188608879261,0.935530271868578,1.03277107960328,1,081,2
800,40510,29915,1.35417014875481,0.935530271868578,1.44748939662857,1,081,2
800,39837,30917,1.28851440954815,0.935530271868578,1.37730915641515,1,081,2
800,41628,30364,1.37096561717824,0.935530271868578,1.46544228273869,1,081,2
1000,42416,30092,1.40954406486774,0.935530271868578,1.50667926763331,1,081,2
1000,42933,28941,1.48346636259977,0.935530271868578,1.5856957355712,1,081,2
1000,40261,29403,1.36928204604972,0.935530271868578,1.46364269251789,1,081,2
1500,42193,31157,1.3542061174054,0.935530271868578,1.44752784396873,1,081,2
1500,44705,33062,1.35215655435243,0.935530271868578,1.44533704040566,1,081,2
1500,42557,30657,1.38816583488273,0.935530271868578,1.48382781041397,1,081,2
0,23962,28899,0.829163638880238,0.850673377729009,0.974714456321421,2,081,1
0,25441,29496,0.862523732031462,0.850673377729009,1.01393055738277,2,081,1
0,29629,34439,0.860332762275327,0.850673377729009,1.0113549862958,2,081,1
200,32238,34298,0.939938188815674,0.850673377729009,1.10493429490526,2,081,1
200,31985,32903,0.972099808528098,0.850673377729009,1.14274154332096,2,081,1
200,33329,34062,0.978480418061183,0.850673377729009,1.15024220068268,2,081,1
400,33530,30359,1.10445008070095,0.850673377729009,1.29832449165087,2,081,1
400,34439,32697,1.05327705905741,0.850673377729009,1.23816859282616,2,081,1
400,33271,31732,1.04849993697214,0.850673377729009,1.23255289800094,2,081,1
600,36941,29684,1.24447513812155,0.850673377729009,1.46292945177601,2,081,1
600,37724,29861,1.26332004956298,0.850673377729009,1.48508238606877,2,081,1
600,38140,31054,1.22818316480969,0.850673377729009,1.44377759662409,2,081,1
0,28543,33221,0.859185454983294,0.86143486244064,0.997388766631787,2,081,2
0,29907,33392,0.895633684714902,0.86143486244064,1.03969983543198,2,081,2
0,27018,32572,0.829485447623726,0.86143486244064,0.962911397936236,2,081,2
800,36829,27366,1.3457940510122,0.86143486244064,1.5622702419998,2,081,2
800,39771,29730,1.33773965691221,0.86143486244064,1.55292026738051,2,081,2
800,41722,30760,1.35637191157347,0.86143486244064,1.57454959244459,2,081,2
1000,42227,30736,1.37386127017179,0.86143486244064,1.59485218218279,2,081,2
1000,43542,30630,1.42154750244858,0.86143486244064,1.65020892980929,2,081,2
1000,42998,30699,1.40063194240855,0.86143486244064,1.62592902084348,2,081,2
1500,44336,31372,1.4132347316078,0.86143486244064,1.64055901754868,2,081,2
1500,42558,30036,1.4168997203356,0.86143486244064,1.64481353392316,2,081,2
1500,41971,29649,1.41559580424298,0.86143486244064,1.64329987787152,2,081,2
0,25268,28553,0.884950793261654,0.88644467321887,0.998314751047246,3,081,1
0,25835,29458,0.877011338176387,0.88644467321887,0.989358235964994,3,081,1
0,25882,28842,0.89737188821857,0.88644467321887,1.01232701298776,3,081,1
200,26237,29380,0.893022464261402,0.88644467321887,1.00742041916575,3,081,1
200,28311,30693,0.922392727983579,0.88644467321887,1.04055307212144,3,081,1
