Wavelength [nm],Condition_1,Condition_2,Condition_3,Condition_4,Replicate,Plate,Construct
460,0.447748691099476,0.475965502349138,0.424295645810465,0.423020790965859,Replica 1,1,081
461,0.527814136125654,0.54455510332282,0.498560800097573,0.445546331076393,Replica 1,1,081
462,0.597971204188482,0.616861446650351,0.583473594340773,0.520109098739144,Replica 1,1,081
463,0.666884816753927,0.682270877229718,0.630015855592145,0.603189224106993,Replica 1,1,081
464,0.733285340314136,0.731596236144011,0.68280278082693,0.644747230662488,Replica 1,1,081
465,0.816335078534031,0.823088298805146,0.784046834979876,0.695229322678661,Replica 1,1,081
466,0.87544502617801,0.899621782204133,0.838675448225393,0.77150273943106,Replica 1,1,081
467,0.958494764397906,0.941644527620369,0.905110379314551,0.811529535612604,Replica 1,1,081
468,1.00583769633508,1.04780725288244,0.963727283815099,0.881486709572457,Replica 1,1,081
469,1.02511780104712,1.08667600214629,0.985644590803757,0.919683230853889,Replica 1,1,081
470,1.07380890052356,1.10745835023753,1.02567386266618,0.93510299782281,Replica 1,1,081
471,1.11265706806283,1.14110533823664,1.06783754116356,0.996387300523961,Replica 1,1,081
472,1.12969895287958,1.18268312154009,1.07515550676912,0.995394406297103,Replica 1,1,081
473,1.13537958115183,1.18311499653191,1.10763507744847,1.01137641457521,Replica 1,1,081
474,1.16214659685864,1.16292156888406,1.12636906939871,1.02826757901285,Replica 1,1,081
475,1.1479057591623,1.19460548873853,1.11825832418588,1.03385410436156,Replica 1,1,081
476,1.15006544502618,1.16896781876955,1.14376143432126,1.0223102136517,Replica 1,1,081
477,1.15791884816754,1.18859850021594,1.11020856201976,1.01735770509845,Replica 1,1,081
478,1.13053664921466,1.16586617110102,1.09288937675326,1.00610091633371,Replica 1,1,081
479,1.08498691099476,1.12632997866799,1.06301988047323,0.973586621049358,Replica 1,1,081
480,1.09079842931937,1.12622528170028,1.05831198926698,0.950092111874058,Replica 1,1,081
481,1.09160994764398,1.05558100273521,1.01348944993292,0.926083211713759,Replica 1,1,081
