Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,20232,24324,0.831771090281204,0.863814551305508,0.962904698727434,1,038,1
0,22451,25326,0.886480296928058,0.863814551305508,1.02623913383758,1,038,1
0,22944,26276,0.873192266707261,0.863814551305508,1.01085616743499,1,038,1
200,24049,26075,0.922301054650048,0.863814551305508,1.06770724486656,1,038,1
200,25002,27161,0.920511026839954,0.863814551305508,1.06563500863555,1,038,1
200,24882,28611,0.869665513264129,0.863814551305508,1.00677340055198,1,038,1
400,27530,28209,0.975929667836506,0.863814551305508,1.12979072459656,1,038,1
400,29809,31201,0.95538604531906,0.863814551305508,1.10600827906309,1,038,1
400,29519,30007,0.983737128003466,0.863814551305508,1.13882907681598,1,038,1
600,31032,29215,1.06219407838439,0.863814551305508,1.22965522724648,1,038,1
600,31409,30355,1.03472245099654,0.863814551305508,1.19785253609439,1,038,1
600,32364,32254,1.00341042971414,0.863814551305508,1.16160399034453,1,038,1
0,23802,25279,0.94157205585664,0.939131589265271,1.00259864178701,1,038,2
0,23532,24575,0.957558494404883,0.939131589265271,1.01962121746328,1,038,2
0,22896,24934,0.918264217534291,0.939131589265271,0.977780140749704,1,038,2
800,28795,26511,1.08615291765682,0.939131589265271,1.15655029611619,1,038,2
800,28443,24692,1.15191155029969,0.939131589265271,1.22657097627915,1,038,2
800,30733,28160,1.09137073863636,0.939131589265271,1.16210630236621,1,038,2
1000,32405,28680,1.12988145048815,0.939131589265271,1.20311302846506,1,038,2
1000,34830,30370,1.1468554494567,0.939131589265271,1.2211871718147,1,038,2
1000,35381,30675,1.15341483292584,0.939131589265271,1.22817169192254,1,038,2
1500,34991,33134,1.05604514999698,0.939131589265271,1.12449113848165,1,038,2
1500,35600,31206,1.14080625520733,0.939131589265271,1.21474590807859,1,038,2
1500,34808,30706,1.13358952647691,0.939131589265271,1.20706143785854,1,038,2
0,27177,29614,0.917707840886067,0.938580394821231,0.977761570505488,2,038,1
0,26476,28418,0.931663030473644,0.938580394821231,0.992629971406014,2,038,1
0,27500,28457,0.966370313103981,0.938580394821231,1.0296084580885,2,038,1
200,28242,28438,0.993107813488994,0.938580394821231,1.0580956292808,2,038,1
200,27742,28558,0.971426570488129,0.938580394821231,1.03499559105233,2,038,1
200,29028,29311,0.99034492170175,0.938580394821231,1.05515193708087,2,038,1
400,29564,28580,1.03442967109867,0.938580394821231,1.10212154100629,2,038,1
400,30544,30822,0.990980468496528,0.938580394821231,1.05582907331585,2,038,1
400,31638,30695,1.03072161589835,0.938580394821231,1.09817083500308,2,038,1
600,31007,29284,1.0588375904931,0.938580394821231,1.12812668614794,2,038,1
600,33674,32494,1.03631439650397,0.938580394821231,1.10412960064157,2,038,1
600,32881,30412,1.08118505852953,0.938580394821231,1.15193654640044,2,038,1
0,27101,28173,0.961949384162141,0.957078956142616,1.00508884662887,2,038,2
0,26231,26326,0.996391400136747,0.957078956142616,1.04107544496911,2,038,2
0,26390,28908,0.912896084128961,0.957078956142616,0.953835708402023,2,038,2
800,30147,26186,1.15126403421676,0.957078956142616,1.20289347793914,2,038,2
800,34498,28859,1.19539831594996,0.957078956142616,1.249007000183,2,038,2
800,30099,25446,1.1828578165527,0.957078956142616,1.23590411110914,2,038,2
1000,33425,27534,1.21395365729643,0.957078956142616,1.26839447206019,2,038,2
1000,35914,29854,1.2029878743217,0.957078956142616,1.25693691894573,2,038,2
1000,40266,32356,1.24446779577204,0.957078956142616,1.30027704379553,2,038,2
1500,38528,32596,1.18198551969567,0.957078956142616,1.23499269533572,2,038,2
1500,37322,32817,1.13727641161593,0.957078956142616,1.18827856815448,2,038,2
1500,39131,31951,1.2247191011236,0.957078956142616,1.27964270164258,2,038,2
0,26183,27803,0.941732906520879,0.941842053235486,0.999884113568478,3,038,1
0,26386,27809,0.948829515624438,0.941842053235486,1.00741893225616,3,038,1
0,27717,29645,0.93496373756114,0.941842053235486,0.992696954175367,3,038,1
200,32662,31821,1.02642908770937,0.941842053235486,1.08981021200244,3,038,1
200,28982,30215,0.9591924540791,0.941842053235486,1.01842177335787,3,038,1
200,29841,30546,0.976920054999018,0.941842053235486,1.03724403857635,3,038,1
400,32099,30453,1.05405050405543,0.941842053235486,1.11913722734558,3,038,1
400,29923,28700,1.04261324041812,0.941842053235486,1.10699372239375,3,038,1
400,31391,30896,1.0160214914552,0.941842053235486,1.07875995552003,3,038,1
600,36188,30905,1.17094321307232,0.941842053235486,1.24324796185285,3,038,1
600,34375,29729,1.15627838137845,0.941842053235486,1.22767758925854,3,038,1
600,34211,29398,1.16371862031431,0.941842053235486,1.23557725662877,3,038,1
0,32653,31517,1.03604403972459,1.01641223539876,1.01931480519627,3,038,2
0,31848,30987,1.02778584567722,1.01641223539876,1.01118995805279,3,038,2
0,30859,31316,0.985406820794482,1.01641223539876,0.969495236750944,3,038,2
800,40257,32504,1.23852448929363,1.01641223539876,1.21852575771849,3,038,2
800,39297,32095,1.22439632341486,1.01641223539876,1.20462572248995,3,038,2
800,40146,29974,1.3393607793421,1.01641223539876,1.31773382166797,3,038,2
1000,38856,28911,1.34398671785825,1.01641223539876,1.32228506412162,3,038,2
1000,39747,28535,1.39292097424216,1.01641223539876,1.37042916813736,3,038,2
1000,42111,32260,1.30536267823931,1.01641223539876,1.28428469549777,3,038,2
1500,41761,30601,1.36469396424953,1.01641223539876,1.34265794598009,3,038,2
1500,40813,29641,1.3769103606491,1.01641223539876,1.35467708149824,3,038,2
1500,42164,33042,1.27607287694449,1.01641223539876,1.25546784316686,3,038,2
