Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,41051,59278,0.692516616619994,0.72176252669529,0.959479871850368,1,106,1
0,28098,35547,0.790446451177314,0.72176252669529,1.09516138888023,1,106,1
0,23154,33934,0.68232451228856,0.72176252669529,0.945358739269406,1,106,1
200,22505,27550,0.816878402903811,0.72176252669529,1.13178278545996,1,106,1
200,22408,27842,0.804827239422455,0.72176252669529,1.1150859315286,1,106,1
200,22489,27482,0.818317444145259,0.72176252669529,1.13377657315081,1,106,1
400,22584,29311,0.770495718331002,0.72176252669529,1.06751970327255,1,106,1
400,21996,29276,0.75133214920071,0.72176252669529,1.04096863083321,1,106,1
400,20861,25569,0.815870781023896,0.72176252669529,1.13038672811056,1,106,1
600,21559,26855,0.802792776019363,0.72176252669529,1.11226718806681,1,106,1
600,22700,27988,0.811061883664428,0.72176252669529,1.12372401401609,1,106,1
600,20368,28261,0.720710519797601,0.72176252669529,0.99854244733028,1,106,1
0,29188,35840,0.814397321428571,0.74338876759202,1.09552007903827,1,106,2
0,25539,40575,0.629426987060998,0.74338876759202,0.846699620038427,1,106,2
0,28902,36755,0.786341994286492,0.74338876759202,1.0577803009233,1,106,2
800,23555,33590,0.701250372134564,0.74338876759202,0.943315802855145,1,106,2
800,26054,32836,0.793458399317822,0.74338876759202,1.06735322607575,1,106,2
800,22701,34951,0.649509313038254,0.74338876759202,0.873714187452871,1,106,2
1000,26946,31885,0.845099576603419,0.74338876759202,1.13682048134902,1,106,2
1000,24006,32914,0.729355289542444,0.74338876759202,0.981122289357379,1,106,2
1000,22919,32749,0.699838162997343,0.74338876759202,0.941416111605041,1,106,2
1500,24349,32012,0.760621017118581,0.74338876759202,1.02318066976231,1,106,2
1500,23683,30533,0.775652572626339,0.74338876759202,1.04340098538054,1,106,2
1500,22805,31219,0.730484640763638,0.74338876759202,0.982641482638779,1,106,2
0,17990,25215,0.71346420781281,0.710254882491656,1.00451855439542,2,106,1
0,18569,25430,0.730200550530869,0.710254882491656,1.02808240890825,2,106,1
0,19212,27961,0.68709988913129,0.710254882491656,0.967399036696325,2,106,1
200,20720,26486,0.78230008306275,0.710254882491656,1.10143569913712,2,106,1
200,18667,25363,0.735993376177897,0.710254882491656,1.03623839035917,2,106,1
200,20782,27163,0.765084858079005,0.710254882491656,1.07719760460498,2,106,1
400,21551,26637,0.809062582122611,0.710254882491656,1.13911583301522,2,106,1
400,21161,30325,0.697807089859852,0.710254882491656,0.982474189282393,2,106,1
400,19595,26994,0.72590205230792,0.710254882491656,1.02203035868106,2,106,1
600,23069,24096,0.957378818061089,0.710254882491656,1.34793697538902,2,106,1
600,21470,26602,0.807082174272611,0.710254882491656,1.13632752715655,2,106,1
600,20314,26344,0.771105375037959,0.710254882491656,1.08567416296081,2,106,1
0,23891,29604,0.807019321713282,0.790481541093017,1.02092114712432,2,106,2
0,23581,32200,0.732329192546584,0.790481541093017,0.926434273890792,2,106,2
0,23203,27885,0.832096109019186,0.790481541093017,1.05264457898489,2,106,2
800,24114,29118,0.828147537605605,0.790481541093017,1.04764943209237,2,106,2
800,22086,29207,0.756188584928271,0.790481541093017,0.956617638259675,2,106,2
800,24646,31202,0.789885263765143,0.790481541093017,0.99924567836581,2,106,2
1000,25232,31322,0.805567971393908,0.790481541093017,1.01908511396741,2,106,2
1000,25101,31541,0.795821311943185,0.790481541093017,1.00675508607422,2,106,2
1000,24105,39786,0.605866385160609,0.790481541093017,0.766452287200614,2,106,2
1500,21045,29440,0.71484375,0.790481541093017,0.904314285456393,2,106,2
1500,19976,27816,0.718147828587863,0.790481541093017,0.908494115618264,2,106,2
1500,23375,28353,0.824427750149896,0.790481541093017,1.04294370872967,2,106,2
0,22454,27968,0.802846109839817,0.74083801566312,1.08369993556715,3,106,1
0,21848,31536,0.692795535261289,0.74083801566312,0.93515116748048,3,106,1
0,20633,28386,0.726872401888255,0.74083801566312,0.981148896952373,3,106,1
200,22250,31564,0.704916994043847,0.74083801566312,0.951512988183902,3,106,1
200,19388,30260,0.640713813615334,0.74083801566312,0.864850075278378,3,106,1
200,23407,31366,0.746253905502774,0.74083801566312,1.00731049126145,3,106,1
400,23678,28746,0.823697210046615,0.74083801566312,1.11184522477471,3,106,1
400,23029,31871,0.72256910671143,0.74083801566312,0.975340211266916,3,106,1
400,21682,30353,0.71432807300761,0.74083801566312,0.964216276574602,3,106,1
600,26095,29931,0.871838562025993,0.74083801566312,1.17682751639792,3,106,1
600,19877,30313,0.655725266387359,0.74083801566312,0.88511287558647,3,106,1
600,20436,26800,0.762537313432836,0.74083801566312,1.02929020556578,3,106,1
0,21212,30075,0.705303408146301,0.732349871441777,0.963068931462731,3,106,2
0,20219,28207,0.716807884567661,0.732349871441777,0.978777920936179,3,106,2
0,21045,27157,0.774938321611371,0.732349871441777,1.05815314760109,3,106,2
800,22115,27117,0.815540067116569,0.732349871441777,1.11359351441001,3,106,2
800,23594,29542,0.798659535576467,0.732349871441777,1.0905436960126,3,106,2
800,23750,28712,0.827180273056562,0.732349871441777,1.12948783813957,3,106,2
1000,21853,30154,0.724713139218677,0.732349871441777,0.989572289801778,3,106,2
1000,25932,31064,0.834792686067474,0.732349871441777,1.13988234124219,3,106,2
1000,24100,30914,0.779582066377693,0.732349871441777,1.064494030487,3,106,2
1500,25334,32475,0.780107775211701,0.732349871441777,1.06521186885157,3,106,2
1500,23137,33011,0.700887582926903,0.732349871441777,0.95703926532692,3,106,2
1500,23652,31029,0.762254664990815,0.732349871441777,1.0408340258054,3,106,2
