Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,28246,31223,0.904653620728309,0.948887376393994,0.953383555555577,1,011,1
0,27446,28939,0.948408721794119,0.948887376393994,0.999495562263991,1,011,1
0,29807,29999,0.993599786659555,0.948887376393994,1.04712088218043,1,011,1
200,28454,28854,0.986137104041034,0.948887376393994,1.03925621583101,1,011,1
200,28040,28739,0.975677650579352,0.948887376393994,1.02823335503436,1,011,1
200,28519,29264,0.974542099507928,0.948887376393994,1.02703663654103,1,011,1
400,30502,29598,1.03054260423002,0.948887376393994,1.08605365596319,1,011,1
400,29860,27906,1.07002078406078,0.948887376393994,1.1276583614455,1,011,1
400,31992,31309,1.02181481363186,0.948887376393994,1.07685573551944,1,011,1
600,34074,32505,1.04826949700046,0.948887376393994,1.10473542285297,1,011,1
600,34530,31062,1.11164767239714,0.948887376393994,1.17152751744014,1,011,1
600,33381,30635,1.08963603721234,0.948887376393994,1.14833020685049,1,011,1
0,29613,30542,0.969582869491192,0.965518915635792,1.00420908776575,1,011,2
0,32073,31022,1.03387918251563,0.965518915635792,1.07080158220911,1,011,2
0,27794,31121,0.893094694900549,0.965518915635792,0.924989330025139,1,011,2
800,33112,30006,1.10351263080717,0.965518915635792,1.14292181430802,1,011,2
800,36939,32128,1.14974477091633,0.965518915635792,1.19080501924629,1,011,2
800,35337,31227,1.13161687001633,0.965518915635792,1.17202972587147,1,011,2
1000,35036,28595,1.22524916943522,0.965518915635792,1.26900586782227,1,011,2
1000,36474,28426,1.28312108632942,0.965518915635792,1.32894453495454,1,011,2
1000,35641,30933,1.15219991594737,0.965518915635792,1.19334784361904,1,011,2
1500,35299,28553,1.23626238924106,0.965518915635792,1.28041239712739,1,011,2
1500,38299,31332,1.22236052597983,0.965518915635792,1.26601406371713,1,011,2
1500,38183,30778,1.24059393072974,0.965518915635792,1.28489862874702,1,011,2
0,26063,34250,0.760963503649635,0.766781949981464,0.992411863200523,2,011,1
0,25632,32789,0.781725578700174,0.766781949981464,1.01948875911734,2,011,1
0,26074,34414,0.757656767594584,0.766781949981464,0.988099377682141,2,011,1
200,25465,34550,0.737047756874096,0.766781949981464,0.961222100874848,2,011,1
200,26281,33743,0.778857837181045,0.766781949981464,1.01574878907866,2,011,1
200,26913,35243,0.76364100672474,0.766781949981464,0.995903733444951,2,011,1
400,27408,32536,0.842389968035407,0.766781949981464,1.09860432689602,2,011,1
400,26987,34384,0.784870870172173,0.766781949981464,1.02359069640482,2,011,1
400,28378,33677,0.842652255248389,0.766781949981464,1.09894638921633,2,011,1
600,28425,33249,0.854912929712172,0.766781949981464,1.11493616892369,2,011,1
600,28599,33383,0.856693526645299,0.766781949981464,1.11725833747913,2,011,1
600,26234,32231,0.813936893053272,0.766781949981464,1.0614972001792,2,011,1
0,21248,27898,0.761631658183382,0.78119328735035,0.974959296906766,2,011,2
0,24677,31343,0.787320932903679,0.78119328735035,1.0078439557182,2,011,2
0,24581,30934,0.794627270963988,0.78119328735035,1.01719674737504,2,011,2
800,26667,30262,0.881204150419668,0.78119328735035,1.12802319821326,2,011,2
800,26970,29094,0.92699525675397,0.78119328735035,1.18664006944831,2,011,2
800,27726,30142,0.919846061973326,0.78119328735035,1.17748843579194,2,011,2
1000,26976,27899,0.966916376931073,0.78119328735035,1.23774281293514,2,011,2
1000,28907,29313,0.986149489987378,0.78119328735035,1.26236298487945,2,011,2
1000,28225,30703,0.919291274468293,0.78119328735035,1.17677825623201,2,011,2
1500,29795,29776,1.00063809779688,0.78119328735035,1.28090974922589,2,011,2
1500,28982,30866,0.938961964621266,0.78119328735035,1.20195856752179,2,011,2
1500,29771,31060,0.958499678042498,0.78119328735035,1.22696865623812,2,011,2
0,20228,26692,0.75783006144163,0.768870329574673,0.985640923172117,3,011,1
0,22299,28713,0.776616863441647,0.768870329574673,1.0100752149862,3,011,1
0,22497,29135,0.772164063840741,0.768870329574673,1.00428386184168,3,011,1
200,22859,27800,0.82226618705036,0.768870329574673,1.06944715567998,3,011,1
200,23125,27895,0.829001613192328,0.768870329574673,1.07820731442572,3,011,1
200,23193,28590,0.811227701993704,0.768870329574673,1.05509039793805,3,011,1
400,25230,30048,0.839656549520767,0.768870329574673,1.09206522507541,3,011,1
400,25182,30829,0.816828311005871,0.768870329574673,1.06237460282507,3,011,1
400,26662,30069,0.886693937277595,0.768870329574673,1.1532424950877,3,011,1
600,29326,31464,0.932049326214086,0.768870329574673,1.2122321415754,3,011,1
600,26301,28464,0.924009274873524,0.768870329574673,1.2017751749956,3,011,1
600,27831,31927,0.871707332351928,0.768870329574673,1.13375077541897,3,011,1
0,27328,32986,0.828472685381677,0.797503203081445,1.03883305067687,3,011,2
0,27348,34787,0.786155747836836,0.797503203081445,0.985771273142522,3,011,2
0,26749,34387,0.777881176025824,0.797503203081445,0.975395676180604,3,011,2
800,29425,31232,0.942142674180328,0.797503203081445,1.18136537952451,3,011,2
800,26913,30049,0.895637126027488,0.797503203081445,1.12305144677396,3,011,2
800,30245,34145,0.885781227119637,0.797503203081445,1.11069300248212,3,011,2
1000,30847,32534,0.948146554373886,0.797503203081445,1.1888937257059,3,011,2
1000,30030,32115,0.935077066791219,0.797503203081445,1.17250571932276,3,011,2
1000,31725,32643,0.971877584780811,0.797503203081445,1.21865038413088,3,011,2
1500,29248,31266,0.935457045992452,0.797503203081445,1.17298218035736,3,011,2
1500,33443,31557,1.05976486991793,0.797503203081445,1.32885343384595,3,011,2
1500,31001,31982,0.969326496154087,0.797503203081445,1.21545153976654,3,011,2
