Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,24493,28826,0.849684312773191,0.86991321147646,0.976746072554829,1,136,1
0,26648,30666,0.868975412508968,0.86991321147646,0.998921962610614,1,136,1
0,25893,29058,0.891079909147223,0.86991321147646,1.02433196483456,1,136,1
200,26866,30584,0.87843316766937,0.86991321147646,1.00979403011761,1,136,1
200,26266,28782,0.912584254047669,0.86991321147646,1.04905206865267,1,136,1
200,29774,32413,0.918582050411872,0.86991321147646,1.05594677525682,1,136,1
400,28274,29860,0.946885465505693,0.86991321147646,1.08848268196616,1,136,1
400,32166,30871,1.04194875449451,0.86991321147646,1.19776173157097,1,136,1
400,29796,33343,0.893620849953513,0.86991321147646,1.02725287783228,1,136,1
600,31693,29497,1.07444824897447,0.86991321147646,1.2351211992181,1,136,1
600,31023,29253,1.06050661470618,0.86991321147646,1.21909473349214,1,136,1
600,32955,32755,1.00610593802473,0.86991321147646,1.15655898169096,1,136,1
0,22540,25791,0.873948276530573,0.897570966062839,0.973681535582767,1,136,2
0,25377,27446,0.924615608831888,0.897570966062839,1.03013092422951,1,136,2
0,24818,27756,0.894149012826056,0.897570966062839,0.996187540187721,1,136,2
800,29229,25588,1.14229326246678,0.897570966062839,1.27264952372224,1,136,2
800,30424,29073,1.04646923262133,0.897570966062839,1.16589024398999,1,136,2
800,30786,29773,1.03402411580963,0.897570966062839,1.15202491491601,1,136,2
1000,33931,29076,1.16697620030266,0.897570966062839,1.30014922989494,1,136,2
1000,34566,31341,1.10290035416866,0.897570966062839,1.22876117417934,1,136,2
1000,32164,31306,1.02740688685875,0.897570966062839,1.14465254080736,1,136,2
1500,35006,30539,1.14627198009103,0.897570966062839,1.27708228477923,1,136,2
1500,33620,32510,1.03414334051061,0.897570966062839,1.15215774530547,1,136,2
1500,33888,30818,1.09961710688559,0.897570966062839,1.2251032491715,1,136,2
0,32446,32088,1.01115681874844,0.997729911075522,1.01345745729768,2,136,1
0,29889,29626,1.00887733747384,0.997729911075522,1.0111727896243,2,136,1
0,32264,33154,0.973155577004283,0.997729911075522,0.975369753078017,2,136,1
200,34774,34062,1.02090305912747,0.997729911075522,1.02322587284867,2,136,1
200,33685,31916,1.05542674520617,0.997729911075522,1.05782810908059,2,136,1
200,33270,32400,1.02685185185185,0.997729911075522,1.02918820058721,2,136,1
400,34655,30291,1.1440691954706,0.997729911075522,1.14667224343042,2,136,1
400,36164,32203,1.12300096264323,0.997729911075522,1.12555607502302,2,136,1
400,34999,33913,1.03202311797836,0.997729911075522,1.03437123265741,2,136,1
600,37421,29485,1.26915380702052,0.997729911075522,1.27204145423726,2,136,1
600,35840,33088,1.08317214700193,0.997729911075522,1.08563663871148,2,136,1
600,34719,30805,1.12705729589352,0.997729911075522,1.12962163746158,2,136,1
0,37406,41600,0.899182692307692,0.936749166941791,0.9598969756688,2,136,2
0,38710,39802,0.972564192754133,0.936749166941791,1.03823331482564,2,136,2
0,36579,38976,0.938500615763547,0.936749166941791,1.00186970950556,2,136,2
800,41145,34261,1.20092816905519,0.936749166941791,1.28201679962617,2,136,2
800,44645,34547,1.29229744985093,0.936749166941791,1.37955548342775,2,136,2
800,42183,31507,1.33884533595709,0.936749166941791,1.42924635879637,2,136,2
1000,44990,34983,1.28605322585256,0.936749166941791,1.3728896392309,2,136,2
1000,44497,35421,1.25623217865108,0.936749166941791,1.3410550262375,2,136,2
1000,45496,37423,1.21572295112631,0.936749166941791,1.29781054953621,2,136,2
1500,41912,32797,1.27792176113669,0.936749166941791,1.36420912474225,2,136,2
1500,42360,33210,1.27551942186089,0.936749166941791,1.36164457559656,2,136,2
1500,41200,35080,1.17445838084379,0.936749166941791,1.25375972810101,2,136,2
0,27093,30132,0.899143767423337,0.866311378793684,1.03789906196935,3,136,1
0,25164,30490,0.825319776976058,0.866311378793684,0.95268260025084,3,136,1
0,27461,31403,0.874470591981658,0.866311378793684,1.00941833777981,3,136,1
200,29118,31653,0.91991280447351,0.866311378793684,1.06187316361291,3,136,1
200,29600,31174,0.94950920638994,0.866311378793684,1.09603686345677,3,136,1
200,29196,30328,0.962674756001055,0.866311378793684,1.1112341123137,3,136,1
400,29288,32734,0.894727194965479,0.866311378793684,1.03280092685769,3,136,1
400,32397,31096,1.04183817854386,0.866311378793684,1.2026139838941,3,136,1
400,31207,30496,1.02331453305352,0.866311378793684,1.18123178120834,3,136,1
600,32037,31478,1.01775843446216,0.866311378793684,1.17481826901473,3,136,1
600,34943,29906,1.16842774025279,0.866311378793684,1.34873876628493,3,136,1
600,32053,30154,1.06297671950653,0.866311378793684,1.22701461105902,3,136,1
0,29734,35732,0.832139258927572,0.863521549655276,0.963657779310508,3,136,2
0,30408,37905,0.802216066481995,0.863521549655276,0.929005265476287,3,136,2
0,32470,33957,0.956209323556262,0.863521549655276,1.10733695521321,3,136,2
800,38324,34284,1.1178392252946,0.863521549655276,1.29451225130496,3,136,2
800,35564,32192,1.10474652087475,0.863521549655276,1.27935026209337,3,136,2
800,37006,32906,1.12459733787151,0.863521549655276,1.3023384747265,3,136,2
1000,34944,34125,1.024,0.863521549655276,1.18584185931294,3,136,2
1000,36422,31231,1.16621305753898,0.863521549655276,1.35053150440142,3,136,2
1000,38660,31179,1.23993713717566,0.863521549655276,1.43590757830034,3,136,2
1500,34921,32475,1.0753194765204,0.863521549655276,1.24527231190661,3,136,2
1500,37768,33413,1.13033849100649,0.863521549655276,1.30898700959777,3,136,2
1500,34270,32113,1.06716905925949,0.863521549655276,1.23583373186866,3,136,2
