Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,47865,43024,1.11251859427296,1.13345773029079,0.981526319457498,1,167,1
0,49633,43479,1.1415395938269,1.13345773029079,1.00713027342806,1,167,1
0,47548,41479,1.14631500277249,1.13345773029079,1.01134340711444,1,167,1
200,45525,37204,1.22365874637136,1.13345773029079,1.07958039693058,1,167,1
200,47325,38639,1.2247987784363,1.13345773029079,1.08058619717744,1,167,1
200,41329,37909,1.09021604368356,1.13345773029079,0.961849758088346,1,167,1
400,45884,32006,1.43360619883772,1.13345773029079,1.26480781817063,1,167,1
400,44371,32774,1.3538475620919,1.13345773029079,1.1944402741376,1,167,1
400,47725,35463,1.34576882948425,1.13345773029079,1.18731276299029,1,167,1
600,52195,32449,1.6085241455823,1.13345773029079,1.41913024420385,1,167,1
600,52427,33742,1.55376089147057,1.13345773029079,1.37081502904564,1,167,1
600,51253,32213,1.59106571880918,1.13345773029079,1.40372744063512,1,167,1
0,38761,34959,1.10875597128064,1.08674787615474,1.0202513348393,1,167,2
0,34789,33572,1.03625044680091,1.08674787615474,0.953533445556378,1,167,2
0,38411,34442,1.11523721038267,1.08674787615474,1.02621521960433,1,167,2
800,47057,24161,1.94764289557551,1.08674787615474,1.79217547906962,1,167,2
800,46044,25466,1.80805780256028,1.08674787615474,1.66373253836737,1,167,2
800,46868,24365,1.92357890416581,1.08674787615474,1.77003235651313,1,167,2
1000,49218,24284,2.02676659528908,1.08674787615474,1.86498325854606,1,167,2
1000,46760,23257,2.01057746054951,1.08674787615474,1.85008639507406,1,167,2
1000,52463,24606,2.13212224660652,1.08674787615474,1.96192906688775,1,167,2
1500,52747,28911,1.82446127771436,1.08674787615474,1.67882663288001,1,167,2
1500,52694,31134,1.69249052482816,1.08674787615474,1.557390230029,1,167,2
1500,58007,33564,1.72825050649505,1.08674787615474,1.59029572950274,1,167,2
0,33160,34808,0.952654562169616,0.993954403150227,0.958448958171808,2,167,1
0,33849,33166,1.02059337876138,0.993954403150227,1.02680100367454,2,167,1
0,32078,31804,1.00861526851968,0.993954403150227,1.01475003815365,2,167,1
200,35122,33131,1.06009477528599,0.993954403150227,1.066542662245,2,167,1
200,33444,32969,1.0144074736874,0.993954403150227,1.02057747364703,2,167,1
200,34601,33881,1.02125084855819,0.993954403150227,1.02746247244486,2,167,1
400,34430,31095,1.10725196977006,0.993954403150227,1.1139866841585,2,167,1
400,35765,30701,1.16494576723885,0.993954403150227,1.17203139655772,2,167,1
400,37673,32846,1.14695853376362,0.993954403150227,1.15393475810205,2,167,1
600,41186,31932,1.28980333208067,0.993954403150227,1.29764839110606,2,167,1
600,39222,28805,1.36163860440896,0.993954403150227,1.36992059202454,2,167,1
600,36469,27896,1.30732004588471,0.993954403150227,1.31527164801656,2,167,1
0,34025,33624,1.01192600523436,1.01158490802876,1.00033719088026,2,167,2
0,32799,32412,1.01194002221399,1.01158490802876,1.00035104733416,2,167,2
0,33886,33521,1.01088869663793,1.01158490802876,0.999311761785585,2,167,2
800,44210,27984,1.57983133218982,1.01158490802876,1.56173873260761,2,167,2
800,45221,28590,1.58170689052116,1.01158490802876,1.5635928116043,2,167,2
800,43579,27026,1.61248427440243,1.01158490802876,1.59401772565451,2,167,2
1000,45845,30175,1.51930405965203,1.01158490802876,1.50190463261521,2,167,2
1000,48174,29004,1.66094331816301,1.01158490802876,1.64192180506097,2,167,2
1000,46017,29731,1.54777841310417,1.01158490802876,1.53005289108185,2,167,2
1500,45909,31646,1.45070467041648,1.01158490802876,1.43409085970195,2,167,2
1500,45768,31570,1.44973075704783,1.01158490802876,1.43312809981801,2,167,2
1500,44270,32272,1.37177739216658,1.01158490802876,1.35606747518576,2,167,2
0,39240,33904,1.15738555922605,1.20154180272877,0.963250347676262,3,167,1
0,43450,35704,1.21695048173874,1.20154180272877,1.01282408899547,3,167,1
0,39838,32381,1.23028936722152,1.20154180272877,1.02392556332827,3,167,1
200,45042,34545,1.30386452453322,1.20154180272877,1.08515951885491,3,167,1
200,45077,34264,1.31557903338781,1.20154180272877,1.09490908297993,3,167,1
200,45633,33347,1.36842894413291,1.20154180272877,1.13889416167222,3,167,1
400,50226,32973,1.52324629242107,1.20154180272877,1.26774306891503,3,167,1
400,48880,30986,1.57748660685471,1.20154180272877,1.31288533055791,3,167,1
400,49856,31377,1.58893456990789,1.20154180272877,1.32241305820516,3,167,1
600,53141,29088,1.82690456545655,1.20154180272877,1.52046692117373,3,167,1
600,53558,28573,1.87442690652014,1.20154180272877,1.56001805535455,3,167,1
600,53450,27802,1.92252355945615,1.20154180272877,1.60004716863782,3,167,1
0,52128,40829,1.27673957236278,1.26889262291137,1.00618409257783,3,167,2
0,52146,41274,1.26341037941561,1.26889262291137,0.995679505580872,3,167,2
0,49292,38919,1.26652791695573,1.26889262291137,0.9981364018413,3,167,2
800,66915,30448,2.19768129269574,1.26889262291137,1.73196790099807,3,167,2
800,68518,29955,2.28736437990319,1.26889262291137,1.80264613301558,3,167,2
800,70940,32293,2.1967609079367,1.26889262291137,1.73124255612458,3,167,2
1000,69933,30174,2.31765758600119,1.26889262291137,1.8265198679172,3,167,2
1000,65965,27850,2.36858168761221,1.26889262291137,1.86665257945758,3,167,2
1000,67700,29350,2.30664395229983,1.26889262291137,1.81784014710986,3,167,2
1500,64015,31870,2.00862880451836,1.26889262291137,1.58297776206604,3,167,2
1500,71469,33672,2.12250534568781,1.26889262291137,1.67272258295417,3,167,2
1500,69125,32143,2.15054599757334,1.26889262291137,1.69482110522409,3,167,2
