Treatment,DxAm,DxDm,DxAm/DxDm,Mean,Normalized,Replicate,Construct,Plate
0,28939,32914,0.879230722488911,0.874630007664777,1.00526018405933,1,109,1
0,30220,35650,0.847685834502104,0.874630007664777,0.969193632820108,1,109,1
0,30289,33768,0.896973466003317,0.874630007664777,1.02554618312056,1,109,1
200,31647,35076,0.90224084844338,0.874630007664777,1.03156859533361,1,109,1
200,30972,33914,0.913251164710739,0.874630007664777,1.04415713696936,1,109,1
200,33318,36218,0.919929316914242,0.874630007664777,1.05179253953384,1,109,1
400,34480,35231,0.978683545740967,0.874630007664777,1.11896863492485,1,109,1
400,35933,37010,0.97089975682248,0.874630007664777,1.11006911301241,1,109,1
400,38396,37464,1.02487721546018,0.874630007664777,1.1717837330971,1,109,1
600,41236,37467,1.10059519043425,0.874630007664777,1.25835516823027,1,109,1
600,39352,36164,1.08815396526933,0.874630007664777,1.24413061035334,1,109,1
600,40171,36038,1.11468449969477,0.874630007664777,1.27446404757015,1,109,1
0,31092,36217,0.858491868459563,0.856585011502846,1.00222611524964,1,109,2
0,30155,35399,0.851860222040171,0.856585011502846,0.994484155805638,1,109,2
0,31235,36345,0.859402944008804,0.856585011502846,1.00328972894472,1,109,2
800,41132,32511,1.26517178801021,0.856585011502846,1.47699501044329,1,109,2
800,41662,33095,1.25886085511407,0.856585011502846,1.46962746044954,1,109,2
800,40668,33222,1.22412858948889,0.856585011502846,1.42908009485387,1,109,2
1000,42820,32320,1.32487623762376,0.856585011502846,1.54669556416743,1,109,2
1000,41184,30814,1.33653534107873,0.856585011502846,1.56030670993627,1,109,2
1000,41862,31193,1.34203186612381,0.856585011502846,1.56672349866275,1,109,2
1500,40492,32836,1.23315872822512,0.856585011502846,1.43962211767118,1,109,2
1500,41258,34766,1.18673416556406,0.856585011502846,1.3854248552423,1,109,2
1500,42135,33326,1.26432815219348,0.856585011502846,1.47601012767579,1,109,2
0,18984,27269,0.696175143936338,0.713587247134263,0.975599195097934,2,109,1
0,19604,27339,0.717070851165002,0.713587247134263,1.00488181934967,2,109,1
0,19867,27308,0.72751574630145,0.713587247134263,1.01951898555239,2,109,1
200,20592,29370,0.701123595505618,0.713587247134263,0.982533808334301,2,109,1
200,21739,29640,0.733434547908232,0.713587247134263,1.02781341854647,2,109,1
200,23221,29837,0.778261889600161,0.713587247134263,1.09063312541757,2,109,1
400,22834,28458,0.802375430458922,0.713587247134263,1.12442512626344,2,109,1
400,23364,29715,0.786269560827865,0.713587247134263,1.10185483833335,2,109,1
400,24905,30308,0.821730236241256,0.713587247134263,1.1515483769382,2,109,1
600,24879,29253,0.850476874166752,0.713587247134263,1.19183306257536,2,109,1
600,24702,28892,0.854977156306244,0.713587247134263,1.1981396244675,2,109,1
600,25467,28767,0.885285222650954,0.713587247134263,1.24061244957253,2,109,1
0,21410,30204,0.708846510395974,0.727799990627031,0.97395784490911,2,109,2
0,22038,29600,0.744527027027027,0.727799990627031,1.02298301266201,2,109,2
0,23474,32155,0.730026434458094,0.727799990627031,1.00305914242888,2,109,2
800,31199,30259,1.031065137645,0.727799990627031,1.41668748409393,2,109,2
800,29745,30685,0.969366139807724,0.727799990627031,1.3319128226047,2,109,2
800,30817,30719,1.00319020801458,0.727799990627031,1.37838722304777,2,109,2
1000,28445,29466,0.965349894794,0.727799990627031,1.32639448643343,2,109,2
1000,29328,30857,0.950448844670577,0.727799990627031,1.3059203859727,2,109,2
1000,29861,30792,0.969764873993245,0.727799990627031,1.33246068491668,2,109,2
1500,29021,30396,0.954763784708514,0.727799990627031,1.31184913026166,2,109,2
1500,32364,31853,1.01604244498163,0.727799990627031,1.39604624631318,2,109,2
1500,29830,33649,0.886504799548278,0.727799990627031,1.21806102083694,2,109,2
0,26259,36062,0.728162608840331,0.747622556946519,0.973970892229807,3,109,1
0,27512,37438,0.73486831561515,0.747622556946519,0.982940266832692,3,109,1
0,27228,34915,0.779836746384076,0.747622556946519,1.0430888409375,3,109,1
200,26811,35022,0.76554737022443,0.747622556946519,1.02397575235172,3,109,1
200,27350,35837,0.763177721349443,0.747622556946519,1.02080617319314,3,109,1
200,28444,38301,0.74264379520117,0.747622556946519,0.9933405410269,3,109,1
400,29490,38423,0.76750904406215,0.747622556946519,1.02659963497738,3,109,1
400,30542,36809,0.829742725963759,0.747622556946519,1.10984174869287,3,109,1
400,30045,37157,0.808595957693032,0.747622556946519,1.08155639524247,3,109,1
600,33319,35577,0.936532029119937,0.747622556946519,1.25268027351258,3,109,1
600,32407,33862,0.957031480715847,0.747622556946519,1.28009979343669,3,109,1
600,31560,34536,0.913829047949965,0.747622556946519,1.22231337117793,3,109,1
0,27459,36808,0.746006302977614,0.756643827433982,0.985941173283018,3,109,2
0,29036,36896,0.786968777103209,0.756643827433982,1.04007823571636,3,109,2
0,26809,36378,0.736956402221123,0.756643827433982,0.973980591000623,3,109,2
800,33889,32603,1.03944422292427,0.756643827433982,1.37375629752952,3,109,2
800,32745,34017,0.962606931828204,0.756643827433982,1.2722061515954,3,109,2
800,33401,32644,1.02318956010293,0.756643827433982,1.35227371585504,3,109,2
1000,32969,31200,1.05669871794872,0.756643827433982,1.39656028323434,3,109,2
1000,32692,31101,1.05115591138549,0.756643827433982,1.38923476710342,3,109,2
1000,35870,33925,1.05733235077377,0.756643827433982,1.39739770872051,3,109,2
1500,33775,31409,1.07532872743481,0.756643827433982,1.42118218433314,3,109,2
1500,34984,34416,1.0165039516504,0.756643827433982,1.34343784326858,3,109,2
1500,35392,33480,1.05710872162485,0.756643827433982,1.39710215466878,3,109,2
